Geo Code,Geo Name,Line Number
"532010104","0101.04",4547930
"532010105","0101.05",4550177
"532010106","0101.06",4552424
"532010201","0102.01",4554671
"532010202","0102.02",4556918
"532010203","0102.03",4559165
"532010300","0103.00",4561412
"532010400","0104.00",4563659
"532010503","0105.03",4565906
"532010504","0105.04",4568153
"532010505","0105.05",4570400
"532010506","0105.06",4572647
"532010507","0105.07",4574894
"532010508","0105.08",4577141
"532010509","0105.09",4579388
"532010510","0105.10",4581635
"532010512","0105.12",4583882
"532010514","0105.14",4586129
"532010515","0105.15",4588376
"532010516","0105.16",4590623
"532010517","0105.17",4592870
"532020000","0200.00",4595117
"532020101","0201.01",4597364
"532020102","0201.02",4599611
"532020204","0202.04",4601858
"532020205","0202.05",4604105
"532020208","0202.08",4606352
"532020209","0202.09",4608599
"532020211","0202.11",4610846
"532020212","0202.12",4613093
"532020213","0202.13",4615340
"532020214","0202.14",4617587
"532020215","0202.15",4619834
"532020216","0202.16",4622081
"532020217","0202.17",4624328
"532020218","0202.18",4626575
"532020301","0203.01",4628822
"532020302","0203.02",4631069
"532020303","0203.03",4633316
"532020304","0203.04",4635563
"532020400","0204.00",4637810
"532020501","0205.01",4640057
"532020502","0205.02",4642304
"532020600","0206.00",4644551
"535","Toronto",4646798
"535000100","0001.00",4649045
"535000200","0002.00",4651292
"535000300","0003.00",4653539
"535000400","0004.00",4655786
"535000500","0005.00",4658033
"535000600","0006.00",4660280
"535000701","0007.01",4662527
"535000702","0007.02",4664774
"535000801","0008.01",4667021
"535000802","0008.02",4669268
"535000900","0009.00",4671515
"535001001","0010.01",4673762
"535001002","0010.02",4676009
"535001100","0011.00",4678256
"535001201","0012.01",4680503
"535001203","0012.03",4682750
"535001204","0012.04",4684997
"535001301","0013.01",4687244
"535001302","0013.02",4689491
"535001400","0014.00",4691738
"535001500","0015.00",4693985
"535001600","0016.00",4696232
"535001700","0017.00",4698479
"535001800","0018.00",4700726
"535001900","0019.00",4702973
"535002000","0020.00",4705220
"535002100","0021.00",4707467
"535002200","0022.00",4709714
"535002300","0023.00",4711961
"535002400","0024.00",4714208
"535002500","0025.00",4716455
"535002600","0026.00",4718702
"535002700","0027.00",4720949
"535002801","0028.01",4723196
"535002802","0028.02",4725443
"535002900","0029.00",4727690
"535003000","0030.00",4729937
"535003100","0031.00",4732184
"535003200","0032.00",4734431
"535003300","0033.00",4736678
"535003401","0034.01",4738925
"535003402","0034.02",4741172
"535003500","0035.00",4743419
"535003600","0036.00",4745666
"535003700","0037.00",4747913
"535003800","0038.00",4750160
"535003900","0039.00",4752407
"535004000","0040.00",4754654
"535004100","0041.00",4756901
"535004200","0042.00",4759148
"535004300","0043.00",4761395
"535004400","0044.00",4763642
"535004500","0045.00",4765889
"535004600","0046.00",4768136
"535004702","0047.02",4770383
"535004703","0047.03",4772630
"535004704","0047.04",4774877
"535004800","0048.00",4777124
"535004900","0049.00",4779371
"535005001","0050.01",4781618
"535005003","0050.03",4783865
"535005004","0050.04",4786112
"535005100","0051.00",4788359
"535005200","0052.00",4790606
"535005300","0053.00",4792853
"535005400","0054.00",4795100
"535005500","0055.00",4797347
"535005600","0056.00",4799594
"535005700","0057.00",4801841
"535005800","0058.00",4804088
"535005900","0059.00",4806335
"535006000","0060.00",4808582
"535006100","0061.00",4810829
"535006201","0062.01",4813076
"535006202","0062.02",4815323
"535006303","0063.03",4817570
"535006304","0063.04",4819817
"535006305","0063.05",4822064
"535006306","0063.06",4824311
"535006400","0064.00",4826558
"535006501","0065.01",4828805
"535006502","0065.02",4831052
"535006600","0066.00",4833299
"535006700","0067.00",4835546
"535006800","0068.00",4837793
"535006900","0069.00",4840040
"535007000","0070.00",4842287
"535007100","0071.00",4844534
"535007201","0072.01",4846781
"535007202","0072.02",4849028
"535007300","0073.00",4851275
"535007400","0074.00",4853522
"535007500","0075.00",4855769
"535007600","0076.00",4858016
"535007700","0077.00",4860263
"535007800","0078.00",4862510
"535007900","0079.00",4864757
"535008001","0080.01",4867004
"535008002","0080.02",4869251
"535008100","0081.00",4871498
"535008200","0082.00",4873745
"535008300","0083.00",4875992
"535008400","0084.00",4878239
"535008500","0085.00",4880486
"535008600","0086.00",4882733
"535008700","0087.00",4884980
"535008800","0088.00",4887227
"535008900","0089.00",4889474
"535009000","0090.00",4891721
"535009101","0091.01",4893968
"535009102","0091.02",4896215
"535009200","0092.00",4898462
"535009300","0093.00",4900709
"535009400","0094.00",4902956
"535009500","0095.00",4905203
"535009601","0096.01",4907450
"535009602","0096.02",4909697
"535009701","0097.01",4911944
"535009703","0097.03",4914191
"535009704","0097.04",4916438
"535009800","0098.00",4918685
"535009900","0099.00",4920932
"535010000","0100.00",4923179
"535010100","0101.00",4925426
"535010202","0102.02",4927673
"535010203","0102.03",4929920
"535010204","0102.04",4932167
"535010205","0102.05",4934414
"535010300","0103.00",4936661
"535010400","0104.00",4938908
"535010500","0105.00",4941155
"535010600","0106.00",4943402
"535010700","0107.00",4945649
"535010800","0108.00",4947896
"535010900","0109.00",4950143
"535011000","0110.00",4952390
"535011100","0111.00",4954637
"535011200","0112.00",4956884
"535011300","0113.00",4959131
"535011400","0114.00",4961378
"535011500","0115.00",4963625
"535011600","0116.00",4965872
"535011700","0117.00",4968119
"535011800","0118.00",4970366
"535011900","0119.00",4972613
"535012000","0120.00",4974860
"535012100","0121.00",4977107
"535012200","0122.00",4979354
"535012300","0123.00",4981601
"535012400","0124.00",4983848
"535012500","0125.00",4986095
"535012600","0126.00",4988342
"535012700","0127.00",4990589
"535012802","0128.02",4992836
"535012804","0128.04",4995083
"535012805","0128.05",4997330
"535012806","0128.06",4999577
"535012900","0129.00",5001824
"535013000","0130.00",5004071
"535013100","0131.00",5006318
"535013200","0132.00",5008565
"535013300","0133.00",5010812
"535013400","0134.00",5013059
"535013500","0135.00",5015306
"535013601","0136.01",5017553
"535013602","0136.02",5019800
"535013700","0137.00",5022047
"535013800","0138.00",5024294
"535013901","0139.01",5026541
"535013902","0139.02",5028788
"535014000","0140.00",5031035
"535014101","0141.01",5033282
"535014102","0141.02",5035529
"535014200","0142.00",5037776
"535015000","0150.00",5040023
"535015100","0151.00",5042270
"535015200","0152.00",5044517
"535015300","0153.00",5046764
"535015400","0154.00",5049011
"535015500","0155.00",5051258
"535015601","0156.01",5053505
"535015602","0156.02",5055752
"535015700","0157.00",5057999
"535015800","0158.00",5060246
"535015901","0159.01",5062493
"535015902","0159.02",5064740
"535016000","0160.00",5066987
"535016100","0161.00",5069234
"535016200","0162.00",5071481
"535016300","0163.00",5073728
"535016400","0164.00",5075975
"535016500","0165.00",5078222
"535016600","0166.00",5080469
"535016701","0167.01",5082716
"535016702","0167.02",5084963
"535016800","0168.00",5087210
"535016901","0169.01",5089457
"535016902","0169.02",5091704
"535017000","0170.00",5093951
"535017100","0171.00",5096198
"535017200","0172.00",5098445
"535017300","0173.00",5100692
"535017400","0174.00",5102939
"535017501","0175.01",5105186
"535017502","0175.02",5107433
"535017600","0176.00",5109680
"535018000","0180.00",5111927
"535018101","0181.01",5114174
"535018102","0181.02",5116421
"535018200","0182.00",5118668
"535018301","0183.01",5120915
"535018302","0183.02",5123162
"535018401","0184.01",5125409
"535018402","0184.02",5127656
"535018501","0185.01",5129903
"535018502","0185.02",5132150
"535018600","0186.00",5134397
"535018700","0187.00",5136644
"535018800","0188.00",5138891
"535018900","0189.00",5141138
"535019001","0190.01",5143385
"535019002","0190.02",5145632
"535019100","0191.00",5147879
"535019200","0192.00",5150126
"535019300","0193.00",5152373
"535019401","0194.01",5154620
"535019402","0194.02",5156867
"535019403","0194.03",5159114
"535019404","0194.04",5161361
"535019501","0195.01",5163608
"535019502","0195.02",5165855
"535019601","0196.01",5168102
"535019602","0196.02",5170349
"535020001","0200.01",5172596
"535020002","0200.02",5174843
"535020100","0201.00",5177090
"535020200","0202.00",5179337
"535020300","0203.00",5181584
"535020400","0204.00",5183831
"535020500","0205.00",5186078
"535020601","0206.01",5188325
"535020602","0206.02",5190572
"535020700","0207.00",5192819
"535020800","0208.00",5195066
"535020900","0209.00",5197313
"535021001","0210.01",5199560
"535021002","0210.02",5201807
"535021100","0211.00",5204054
"535021200","0212.00",5206301
"535021301","0213.01",5208548
"535021302","0213.02",5210795
"535021400","0214.00",5213042
"535021500","0215.00",5215289
"535021600","0216.00",5217536
"535021700","0217.00",5219783
"535021800","0218.00",5222030
"535021900","0219.00",5224277
"535022000","0220.00",5226524
"535022101","0221.01",5228771
"535022102","0221.02",5231018
"535022201","0222.01",5233265
"535022202","0222.02",5235512
"535022301","0223.01",5237759
"535022302","0223.02",5240006
"535022400","0224.00",5242253
"535022501","0225.01",5244500
"535022502","0225.02",5246747
"535022600","0226.00",5248994
"535022700","0227.00",5251241
"535022800","0228.00",5253488
"535022900","0229.00",5255735
"535023001","0230.01",5257982
"535023002","0230.02",5260229
"535023100","0231.00",5262476
"535023200","0232.00",5264723
"535023300","0233.00",5266970
"535023400","0234.00",5269217
"535023501","0235.01",5271464
"535023502","0235.02",5273711
"535023601","0236.01",5275958
"535023602","0236.02",5278205
"535023701","0237.01",5280452
"535023702","0237.02",5282699
"535023703","0237.03",5284946
"535023801","0238.01",5287193
"535023802","0238.02",5289440
"535023900","0239.00",5291687
"535024001","0240.01",5293934
"535024002","0240.02",5296181
"535024100","0241.00",5298428
"535024200","0242.00",5300675
"535024301","0243.01",5302922
"535024302","0243.02",5305169
"535024401","0244.01",5307416
"535024402","0244.02",5309663
"535024500","0245.00",5311910
"535024600","0246.00",5314157
"535024701","0247.01",5316404
"535024702","0247.02",5318651
"535024802","0248.02",5320898
"535024803","0248.03",5323145
"535024804","0248.04",5325392
"535024805","0248.05",5327639
"535024901","0249.01",5329886
"535024903","0249.03",5332133
"535024904","0249.04",5334380
"535024905","0249.05",5336627
"535025001","0250.01",5338874
"535025002","0250.02",5341121
"535025004","0250.04",5343368
"535025005","0250.05",5345615
"535026001","0260.01",5347862
"535026004","0260.04",5350109
"535026005","0260.05",5352356
"535026006","0260.06",5354603
"535026007","0260.07",5356850
"535026100","0261.00",5359097
"535026201","0262.01",5361344
"535026202","0262.02",5363591
"535026302","0263.02",5365838
"535026303","0263.03",5368085
"535026304","0263.04",5370332
"535026400","0264.00",5372579
"535026500","0265.00",5374826
"535026600","0266.00",5377073
"535026700","0267.00",5379320
"535026800","0268.00",5381567
"535026901","0269.01",5383814
"535026902","0269.02",5386061
"535027001","0270.01",5388308
"535027002","0270.02",5390555
"535027101","0271.01",5392802
"535027102","0271.02",5395049
"535027201","0272.01",5397296
"535027202","0272.02",5399543
"535027301","0273.01",5401790
"535027302","0273.02",5404037
"535027401","0274.01",5406284
"535027402","0274.02",5408531
"535027500","0275.00",5410778
"535027601","0276.01",5413025
"535027602","0276.02",5415272
"535027700","0277.00",5417519
"535027800","0278.00",5419766
"535027901","0279.01",5422013
"535027902","0279.02",5424260
"535028000","0280.00",5426507
"535028101","0281.01",5428754
"535028102","0281.02",5431001
"535028200","0282.00",5433248
"535028301","0283.01",5435495
"535028302","0283.02",5437742
"535028400","0284.00",5439989
"535028500","0285.00",5442236
"535028600","0286.00",5444483
"535028702","0287.02",5446730
"535028703","0287.03",5448977
"535028704","0287.04",5451224
"535028800","0288.00",5453471
"535028900","0289.00",5455718
"535029001","0290.01",5457965
"535029002","0290.02",5460212
"535029102","0291.02",5462459
"535029103","0291.03",5464706
"535029104","0291.04",5466953
"535029200","0292.00",5469200
"535029300","0293.00",5471447
"535029401","0294.01",5473694
"535029402","0294.02",5475941
"535029500","0295.00",5478188
"535029600","0296.00",5480435
"535029701","0297.01",5482682
"535029702","0297.02",5484929
"535029800","0298.00",5487176
"535029901","0299.01",5489423
"535029902","0299.02",5491670
"535030000","0300.00",5493917
"535030101","0301.01",5496164
"535030103","0301.03",5498411
"535030104","0301.04",5500658
"535030201","0302.01",5502905
"535030202","0302.02",5505152
"535030203","0302.03",5507399
"535030300","0303.00",5509646
"535030401","0304.01",5511893
"535030402","0304.02",5514140
"535030403","0304.03",5516387
"535030404","0304.04",5518634
"535030405","0304.05",5520881
"535030406","0304.06",5523128
"535030501","0305.01",5525375
"535030503","0305.03",5527622
"535030504","0305.04",5529869
"535030601","0306.01",5532116
"535030602","0306.02",5534363
"535030703","0307.03",5536610
"535030704","0307.04",5538857
"535030705","0307.05",5541104
"535030706","0307.06",5543351
"535030707","0307.07",5545598
"535030802","0308.02",5547845
"535030803","0308.03",5550092
"535030804","0308.04",5552339
"535030900","0309.00",5554586
"535031001","0310.01",5556833
"535031002","0310.02",5559080
"535031102","0311.02",5561327
"535031103","0311.03",5563574
"535031104","0311.04",5565821
"535031105","0311.05",5568068
"535031106","0311.06",5570315
"535031202","0312.02",5572562
"535031203","0312.03",5574809
"535031204","0312.04",5577056
"535031205","0312.05",5579303
"535031206","0312.06",5581550
"535031207","0312.07",5583797
"535031300","0313.00",5586044
"535031401","0314.01",5588291
"535031402","0314.02",5590538
"535031501","0315.01",5592785
"535031502","0315.02",5595032
"535031503","0315.03",5597279
"535031601","0316.01",5599526
"535031603","0316.03",5601773
"535031604","0316.04",5604020
"535031605","0316.05",5606267
"535031606","0316.06",5608514
"535031702","0317.02",5610761
"535031703","0317.03",5613008
"535031704","0317.04",5615255
"535031705","0317.05",5617502
"535031800","0318.00",5619749
"535031900","0319.00",5621996
"535032001","0320.01",5624243
"535032002","0320.02",5626490
"535032101","0321.01",5628737
"535032102","0321.02",5630984
"535032201","0322.01",5633231
"535032202","0322.02",5635478
"535032301","0323.01",5637725
"535032302","0323.02",5639972
"535032401","0324.01",5642219
"535032402","0324.02",5644466
"535032403","0324.03",5646713
"535032405","0324.05",5648960
"535032406","0324.06",5651207
"535033000","0330.00",5653454
"535033101","0331.01",5655701
"535033103","0331.03",5657948
"535033104","0331.04",5660195
"535033200","0332.00",5662442
"535033300","0333.00",5664689
"535033400","0334.00",5666936
"535033500","0335.00",5669183
"535033600","0336.00",5671430
"535033701","0337.01",5673677
"535033702","0337.02",5675924
"535033800","0338.00",5678171
"535033900","0339.00",5680418
"535034000","0340.00",5682665
"535034102","0341.02",5684912
"535034103","0341.03",5687159
"535034104","0341.04",5689406
"535034200","0342.00",5691653
"535034300","0343.00",5693900
"535034401","0344.01",5696147
"535034402","0344.02",5698394
"535034500","0345.00",5700641
"535034601","0346.01",5702888
"535034602","0346.02",5705135
"535034700","0347.00",5707382
"535034800","0348.00",5709629
"535034900","0349.00",5711876
"535035000","0350.00",5714123
"535035101","0351.01",5716370
"535035102","0351.02",5718617
"535035200","0352.00",5720864
"535035302","0353.02",5723111
"535035303","0353.03",5725358
"535035304","0353.04",5727605
"535035400","0354.00",5729852
"535035502","0355.02",5732099
"535035504","0355.04",5734346
"535035505","0355.05",5736593
"535035506","0355.06",5738840
"535035600","0356.00",5741087
"535035701","0357.01",5743334
"535035702","0357.02",5745581
"535035801","0358.01",5747828
"535035802","0358.02",5750075
"535035803","0358.03",5752322
"535035900","0359.00",5754569
"535036000","0360.00",5756816
"535036101","0361.01",5759063
"535036102","0361.02",5761310
"535036201","0362.01",5763557
"535036202","0362.02",5765804
"535036203","0362.03",5768051
"535036204","0362.04",5770298
"535036302","0363.02",5772545
"535036304","0363.04",5774792
"535036305","0363.05",5777039
"535036306","0363.06",5779286
"535036307","0363.07",5781533
"535036401","0364.01",5783780
"535036402","0364.02",5786027
"535036500","0365.00",5788274
"535036600","0366.00",5790521
"535036701","0367.01",5792768
"535036702","0367.02",5795015
"535036801","0368.01",5797262
"535036802","0368.02",5799509
"535036900","0369.00",5801756
"535037001","0370.01",5804003
"535037002","0370.02",5806250
"535037003","0370.03",5808497
"535037100","0371.00",5810744
"535037200","0372.00",5812991
"535037300","0373.00",5815238
"535037401","0374.01",5817485
"535037402","0374.02",5819732
"535037403","0374.03",5821979
"535037501","0375.01",5824226
"535037502","0375.02",5826473
"535037503","0375.03",5828720
"535037504","0375.04",5830967
"535037505","0375.05",5833214
"535037601","0376.01",5835461
"535037602","0376.02",5837708
"535037604","0376.04",5839955
"535037605","0376.05",5842202
"535037606","0376.06",5844449
"535037608","0376.08",5846696
"535037609","0376.09",5848943
"535037611","0376.11",5851190
"535037612","0376.12",5853437
"535037613","0376.13",5855684
"535037614","0376.14",5857931
"535037615","0376.15",5860178
"535037616","0376.16",5862425
"535037701","0377.01",5864672
"535037702","0377.02",5866919
"535037703","0377.03",5869166
"535037704","0377.04",5871413
"535037706","0377.06",5873660
"535037707","0377.07",5875907
"535037802","0378.02",5878154
"535037803","0378.03",5880401
"535037804","0378.04",5882648
"535037805","0378.05",5884895
"535037806","0378.06",5887142
"535037807","0378.07",5889389
"535037808","0378.08",5891636
"535037811","0378.11",5893883
"535037812","0378.12",5896130
"535037814","0378.14",5898377
"535037816","0378.16",5900624
"535037817","0378.17",5902871
"535037818","0378.18",5905118
"535037819","0378.19",5907365
"535037820","0378.20",5909612
"535037821","0378.21",5911859
"535037822","0378.22",5914106
"535037823","0378.23",5916353
"535037824","0378.24",5918600
"535037825","0378.25",5920847
"535037826","0378.26",5923094
"535037827","0378.27",5925341
"535037828","0378.28",5927588
"535040002","0400.02",5929835
"535040003","0400.03",5932082
"535040004","0400.04",5934329
"535040006","0400.06",5936576
"535040007","0400.07",5938823
"535040008","0400.08",5941070
"535040011","0400.11",5943317
"535040012","0400.12",5945564
"535040013","0400.13",5947811
"535040014","0400.14",5950058
"535040015","0400.15",5952305
"535040016","0400.16",5954552
"535040017","0400.17",5956799
"535040018","0400.18",5959046
"535040019","0400.19",5961293
"535040020","0400.20",5963540
"535040021","0400.21",5965787
"535040022","0400.22",5968034
"535040023","0400.23",5970281
"535040104","0401.04",5972528
"535040105","0401.05",5974775
"535040106","0401.06",5977022
"535040107","0401.07",5979269
"535040108","0401.08",5981516
"535040109","0401.09",5983763
"535040110","0401.10",5986010
"535040111","0401.11",5988257
"535040113","0401.13",5990504
"535040114","0401.14",5992751
"535040115","0401.15",5994998
"535040117","0401.17",5997245
"535040118","0401.18",5999492
"535040119","0401.19",6001739
"535040120","0401.20",6003986
"535040121","0401.21",6006233
"535040122","0401.22",6008480
"535040123","0401.23",6010727
"535040201","0402.01",6012974
"535040202","0402.02",6015221
"535040203","0402.03",6017468
"535040204","0402.04",6019715
"535040205","0402.05",6021962
"535040206","0402.06",6024209
"535040207","0402.07",6026456
"535040208","0402.08",6028703
"535040209","0402.09",6030950
"535040210","0402.10",6033197
"535040212","0402.12",6035444
"535040213","0402.13",6037691
"535040301","0403.01",6039938
"535040304","0403.04",6042185
"535040305","0403.05",6044432
"535040307","0403.07",6046679
"535040309","0403.09",6048926
"535040310","0403.10",6051173
"535040311","0403.11",6053420
"535040312","0403.12",6055667
"535040313","0403.13",6057914
"535040314","0403.14",6060161
"535040315","0403.15",6062408
"535040316","0403.16",6064655
"535041002","0410.02",6066902
"535041003","0410.03",6069149
"535041004","0410.04",6071396
"535041005","0410.05",6073643
"535041007","0410.07",6075890
"535041009","0410.09",6078137
"535041010","0410.10",6080384
"535041011","0410.11",6082631
"535041012","0410.12",6084878
"535041013","0410.13",6087125
"535041014","0410.14",6089372
"535041015","0410.15",6091619
"535041101","0411.01",6093866
"535041104","0411.04",6096113
"535041107","0411.07",6098360
"535041108","0411.08",6100607
"535041109","0411.09",6102854
"535041112","0411.12",6105101
"535041115","0411.15",6107348
"535041116","0411.16",6109595
"535041117","0411.17",6111842
"535041118","0411.18",6114089
"535041119","0411.19",6116336
"535041121","0411.21",6118583
"535041122","0411.22",6120830
"535041123","0411.23",6123077
"535041124","0411.24",6125324
"535041125","0411.25",6127571
"535041126","0411.26",6129818
"535041127","0411.27",6132065
"535041128","0411.28",6134312
"535041129","0411.29",6136559
"535041130","0411.30",6138806
"535041201","0412.01",6141053
"535041202","0412.02",6143300
"535041204","0412.04",6145547
"535041206","0412.06",6147794
"535041208","0412.08",6150041
"535041210","0412.10",6152288
"535041211","0412.11",6154535
"535041212","0412.12",6156782
"535041213","0412.13",6159029
"535041214","0412.14",6161276
"535041215","0412.15",6163523
"535041218","0412.18",6165770
"535041219","0412.19",6168017
"535041220","0412.20",6170264
"535041221","0412.21",6172511
"535041222","0412.22",6174758
"535041224","0412.24",6177005
"535041225","0412.25",6179252
"535041226","0412.26",6181499
"535041301","0413.01",6183746
"535041302","0413.02",6185993
"535042003","0420.03",6188240
"535042005","0420.05",6190487
"535042006","0420.06",6192734
"535042008","0420.08",6194981
"535042009","0420.09",6197228
"535042010","0420.10",6199475
"535042011","0420.11",6201722
"535042013","0420.13",6203969
"535042014","0420.14",6206216
"535042015","0420.15",6208463
"535042101","0421.01",6210710
"535042104","0421.04",6212957
"535042105","0421.05",6215204
"535042106","0421.06",6217451
"535042107","0421.07",6219698
"535042202","0422.02",6221945
"535042203","0422.03",6224192
"535042204","0422.04",6226439
"535042205","0422.05",6228686
"535042206","0422.06",6230933
"535042301","0423.01",6233180
"535042302","0423.02",6235427
"535042404","0424.04",6237674
"535042405","0424.05",6239921
"535042407","0424.07",6242168
"535042408","0424.08",6244415
"535042409","0424.09",6246662
"535042410","0424.10",6248909
"535042411","0424.11",6251156
"535042413","0424.13",6253403
"535042414","0424.14",6255650
"535042415","0424.15",6257897
"535042416","0424.16",6260144
"535043003","0430.03",6262391
"535043005","0430.05",6264638
"535043006","0430.06",6266885
"535043007","0430.07",6269132
"535043008","0430.08",6271379
"535043101","0431.01",6273626
"535043102","0431.02",6275873
"535044000","0440.00",6278120
"535044102","0441.02",6280367
"535044103","0441.03",6282614
"535044104","0441.04",6284861
"535044202","0442.02",6287108
"535044203","0442.03",6289355
"535044204","0442.04",6291602
"535044205","0442.05",6293849
"535044206","0442.06",6296096
"535045002","0450.02",6298343
"535045003","0450.03",6300590
"535045005","0450.05",6302837
"535045006","0450.06",6305084
"535045101","0451.01",6307331
"535045102","0451.02",6309578
"535045103","0451.03",6311825
"535045105","0451.05",6314072
"535045106","0451.06",6316319
"535045107","0451.07",6318566
"535045201","0452.01",6320813
"535045202","0452.02",6323060
"535045203","0452.03",6325307
"535045205","0452.05",6327554
"535045206","0452.06",6329801
"535045207","0452.07",6332048
"535045500","0455.00",6334295
"535045601","0456.01",6336542
"535045602","0456.02",6338789
"535045603","0456.03",6341036
"535046001","0460.01",6343283
"535046002","0460.02",6345530
"535046101","0461.01",6347777
"535046102","0461.02",6350024
"535047000","0470.00",6352271
"535047100","0471.00",6354518
"535047200","0472.00",6356765
"535047301","0473.01",6359012
"535047302","0473.02",6361259
"535047303","0473.03",6363506
"535047400","0474.00",6365753
"535047500","0475.00",6368000
"535047601","0476.01",6370247
"535047602","0476.02",6372494
"535048001","0480.01",6374741
"535048002","0480.02",6376988
"535048101","0481.01",6379235
"535048102","0481.02",6381482
"535048200","0482.00",6383729
"535048301","0483.01",6385976
"535048302","0483.02",6388223
"535048402","0484.02",6390470
"535048403","0484.03",6392717
"535048404","0484.04",6394964
"535048501","0485.01",6397211
"535048502","0485.02",6399458
"535050001","0500.01",6401705
"535050002","0500.02",6403952
"535050101","0501.01",6406199
"535050102","0501.02",6408446
"535050201","0502.01",6410693
"535050202","0502.02",6412940
"535050300","0503.00",6415187
"535050400","0504.00",6417434
"535050501","0505.01",6419681
"535050502","0505.02",6421928
"535050600","0506.00",6424175
"535050700","0507.00",6426422
"535050800","0508.00",6428669
"535050901","0509.01",6430916
"535050902","0509.02",6433163
"535051000","0510.00",6435410
"535051101","0511.01",6437657
"535051102","0511.02",6439904
"535051200","0512.00",6442151
"535051301","0513.01",6444398
"535051302","0513.02",6446645
"535051303","0513.03",6448892
"535051304","0513.04",6451139
"535051401","0514.01",6453386
"535051402","0514.02",6455633
"535051501","0515.01",6457880
"535051502","0515.02",6460127
"535051601","0516.01",6462374
"535051602","0516.02",6464621
"535051603","0516.03",6466868
"535051604","0516.04",6469115
"535051605","0516.05",6471362
"535051606","0516.06",6473609
"535051608","0516.08",6475856
"535051609","0516.09",6478103
"535051611","0516.11",6480350
"535051616","0516.16",6482597
"535051617","0516.17",6484844
"535051618","0516.18",6487091
"535051620","0516.20",6489338
"535051621","0516.21",6491585
"535051622","0516.22",6493832
"535051623","0516.23",6496079
"535051624","0516.24",6498326
"535051625","0516.25",6500573
"535051626","0516.26",6502820
"535051628","0516.28",6505067
"535051629","0516.29",6507314
"535051630","0516.30",6509561
"535051631","0516.31",6511808
"535051632","0516.32",6514055
"535051637","0516.37",6516302
"535051638","0516.38",6518549
"535051639","0516.39",6520796
"535051640","0516.40",6523043
"535051641","0516.41",6525290
"535051642","0516.42",6527537
"535051643","0516.43",6529784
"535051644","0516.44",6532031
"535051646","0516.46",6534278
"535051647","0516.47",6536525
"535051648","0516.48",6538772
"535051649","0516.49",6541019
"535051700","0517.00",6543266
"535051800","0518.00",6545513
"535051900","0519.00",6547760
"535052001","0520.01",6550007
"535052002","0520.02",6552254
"535052005","0520.05",6554501
"535052007","0520.07",6556748
"535052008","0520.08",6558995
"535052009","0520.09",6561242
"535052010","0520.10",6563489
"535052101","0521.01",6565736
"535052102","0521.02",6567983
"535052103","0521.03",6570230
"535052104","0521.04",6572477
"535052105","0521.05",6574724
"535052106","0521.06",6576971
"535052200","0522.00",6579218
"535052300","0523.00",6581465
"535052401","0524.01",6583712
"535052402","0524.02",6585959
"535052501","0525.01",6588206
"535052502","0525.02",6590453
"535052601","0526.01",6592700
"535052602","0526.02",6594947
"535052701","0527.01",6597194
"535052702","0527.02",6599441
"535052703","0527.03",6601688
"535052704","0527.04",6603935
"535052705","0527.05",6606182
"535052706","0527.06",6608429
"535052707","0527.07",6610676
"535052708","0527.08",6612923
"535052709","0527.09",6615170
"535052801","0528.01",6617417
"535052802","0528.02",6619664
"535052810","0528.10",6621911
"535052811","0528.11",6624158
"535052812","0528.12",6626405
"535052813","0528.13",6628652
"535052815","0528.15",6630899
"535052816","0528.16",6633146
"535052818","0528.18",6635393
"535052819","0528.19",6637640
"535052820","0528.20",6639887
"535052821","0528.21",6642134
"535052822","0528.22",6644381
"535052824","0528.24",6646628
"535052825","0528.25",6648875
"535052826","0528.26",6651122
"535052831","0528.31",6653369
"535052832","0528.32",6655616
"535052833","0528.33",6657863
"535052834","0528.34",6660110
"535052835","0528.35",6662357
"535052836","0528.36",6664604
"535052837","0528.37",6666851
"535052839","0528.39",6669098
"535052840","0528.40",6671345
"535052841","0528.41",6673592
"535052842","0528.42",6675839
"535052843","0528.43",6678086
"535052844","0528.44",6680333
"535052845","0528.45",6682580
"535052846","0528.46",6684827
"535052847","0528.47",6687074
"535052848","0528.48",6689321
"535052849","0528.49",6691568
"535052901","0529.01",6693815
"535052902","0529.02",6696062
"535053001","0530.01",6698309
"535053002","0530.02",6700556
"535053101","0531.01",6702803
"535053102","0531.02",6705050
"535053201","0532.01",6707297
"535053202","0532.02",6709544
"535054001","0540.01",6711791
"535054002","0540.02",6714038
"535055001","0550.01",6716285
"535055002","0550.02",6718532
"535056000","0560.00",6720779
"535056100","0561.00",6723026
"535056202","0562.02",6725273
"535056203","0562.03",6727520
"535056204","0562.04",6729767
"535056205","0562.05",6732014
"535056206","0562.06",6734261
"535056207","0562.07",6736508
"535056208","0562.08",6738755
"535056209","0562.09",6741002
"535056211","0562.11",6743249
"535056212","0562.12",6745496
"535056213","0562.13",6747743
"535056214","0562.14",6749990
"535056215","0562.15",6752237
"535056301","0563.01",6754484
"535056302","0563.02",6756731
"535056401","0564.01",6758978
"535056402","0564.02",6761225
"535057001","0570.01",6763472
"535057002","0570.02",6765719
"535057101","0571.01",6767966
"535057102","0571.02",6770213
"535057201","0572.01",6772460
"535057204","0572.04",6774707
"535057205","0572.05",6776954
"535057207","0572.07",6779201
"535057208","0572.08",6781448
"535057209","0572.09",6783695
"535057210","0572.10",6785942
"535057303","0573.03",6788189
