OBJECTID,Join_Count,TARGET_FID,Row_Labels,Average_of,Average__1,Comm,BUFF_DIST,ORIG_FID,OBJECTID_1,OBJECTID_12,BLDG_ID,BLDG_NAME,ADDRESS,CITY,ZIPCODE,CSP_SCH_ID,SCH_ID,SCH_NAME,SCH_LABEL,SCH_TYPE,SHARED,COMPLEX,POINT_X,POINT_Y,SCHID,NAME,TOWN_MAIL,TOWN,STATE,ZIP,PRINCIPAL,PHONE,FAX,GRADES,TYPE,Shape_Length,Shape_Area
406,0,406,1058,42.337319999999998,-71.035470000000004,0,200.000000000000000,677,,406,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351383344524,0.000013718279388
407,0,407,1059,42.351100000000002,-71.059370000000001,0,200.000000000000000,678,,407,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353150697097,0.000013721243364
408,0,408,1063,42.338870000000000,-71.073629999999994,0,200.000000000000000,679,,408,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351582692126,0.000013718613829
409,0,409,1064,42.288240000000002,-71.055350000000004,0,200.000000000000000,680,,409,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345101020107,0.000013707742279
410,0,410,1065,42.338320000000003,-71.070949999999996,0,200.000000000000000,681,,410,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351511540969,0.000013718494135
411,0,411,1067,42.284520000000001,-71.071529999999996,0,200.000000000000000,682,,411,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344626215886,0.000013706946275
412,0,412,1069,42.287480000000002,-71.165319999999994,0,200.000000000000000,684,,412,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345004213698,0.000013707580605
413,1,413,1072,42.338140000000003,-71.035499999999999,0,200.000000000000000,686,973,413,,,7 Elkins Street,,,,,,,,,,,,5492,Excel Academy Charter High School,South Boston,BOSTON,MA,02127,Nina Keough,617-874-4143,--,"9, 10, 11, 12",CHA,0.013351488634462,0.000013718455892
414,0,414,1076,42.353850000000001,-71.071680000000001,0,200.000000000000000,690,,414,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353503355876,0.000013721834790
415,0,415,1078,42.344130000000000,-71.138249999999999,0,200.000000000000000,691,,415,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352256756698,0.000013719744183
416,0,416,1079,42.285699999999999,-71.064300000000003,0,200.000000000000000,692,,416,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344776907245,0.000013707199327
417,0,417,1080,42.340969999999999,-71.063519999999997,0,200.000000000000000,693,,417,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351851535483,0.000013719064555
418,3,418,1082,42.331029999999998,-71.089699999999993,0,200.000000000000000,694,34,418,47,Madison Park Bldg #1,75 Malcolm X Blvd,Roxbury,02120,1210,1210,Madison Park High,Madison Park HS,HS, , ,766949.457909999997355,2946184.273699999786913,,,,,,,,,,,,0.013350577020113,0.000013716926842
419,0,419,1083,42.372109999999999,-71.064520000000002,0,200.000000000000000,695,,419,,,,,,,,,,,,,,,,,,,,,,,,,,0.013355846867127,0.000013725764379
420,3,420,1084,42.352060000000002,-71.078310000000002,0,200.000000000000000,696,17,420,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.013353273434493,0.000013721448948
421,0,421,1087,42.281260000000003,-71.097930000000005,0,200.000000000000000,698,,421,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344209636987,0.000013706247834
422,0,422,1093,42.287999999999997,-71.136480000000006,0,200.000000000000000,701,,422,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345070911170,0.000013707692174
423,0,423,1095,42.288119999999999,-71.046869999999998,0,200.000000000000000,703,,423,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345086358947,0.000013707718056
424,0,424,1097,42.320799999999998,-71.093149999999994,0,200.000000000000000,704,,424,,,,,,,,,,,,,,,,,,,,,,,,,,0.013349267265202,0.000013714730467
425,0,425,1102,42.311860000000003,-71.125169999999997,0,200.000000000000000,706,,425,,,,,,,,,,,,,,,,,,,,,,,,,,0.013348122602743,0.000013712810695
426,0,426,1106,42.345089999999999,-71.139799999999994,0,200.000000000000000,708,,426,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352380006023,0.000013719951126
427,2,427,1108,42.348759999999999,-71.066609999999997,0,200.000000000000000,709,16,427,22,Boston HS Bldg,885 Washington Street,Boston,02111,4650,4650,Quincy Lower (K-5),Quincy Lower (K-5),K-12, , ,773779.124763999949209,2952129.104590000119060,,,,,,,,,,,,0.013352850319983,0.000013720739235
428,0,428,1109,42.315510000000003,-71.040620000000004,0,200.000000000000000,710,,428,,,,,,,,,,,,,,,,,,,,,,,,,,0.013348590019128,0.000013713594502
429,0,429,1110,42.309930000000001,-71.092160000000007,0,200.000000000000000,711,,429,,,,,,,,,,,,,,,,,,,,,,,,,,0.013347875569611,0.000013712396336
430,0,430,1111,42.361010000000000,-71.117450000000005,0,200.000000000000000,712,,430,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354422162102,0.000013723375599
431,0,431,1113,42.355660000000000,-71.062889999999996,0,200.000000000000000,713,,431,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353735328360,0.000013722223594
432,0,432,1114,42.350920000000002,-71.063029999999998,0,200.000000000000000,714,,432,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353127309200,0.000013721203976
433,0,433,1119,42.342820000000003,-71.061809999999994,0,200.000000000000000,716,,433,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352088448110,0.000013719461787
434,0,434,1120,42.292769999999997,-71.121390000000005,0,200.000000000000000,717,,434,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345680698526,0.000013708715149
435,0,435,1130,42.368229999999997,-71.056640000000002,0,200.000000000000000,723,,435,,,,,,,,,,,,,,,,,,,,,,,,,,0.013355348872095,0.000013724929410
436,1,436,1131,42.309440000000002,-71.104560000000006,0,200.000000000000000,724,74,436,105,Fuller Bldg,25 Glen Road,Jamaica Plain,02130,1340,1340,Community Academy,Community Acad,Special, , ,763418.969363000011072,2937847.759000000078231,,,,,,,,,,,,0.013347812713187,0.000013712290825
437,0,437,1142,42.300510000000003,-71.106629999999996,0,200.000000000000000,733,,437,,,,,,,,,,,,,,,,,,,,,,,,,,0.013346670283970,0.000013710374839
438,0,438,1143,42.326940000000000,-71.052530000000004,0,200.000000000000000,734,,438,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350053411121,0.000013716048936
439,0,439,1144,42.355350000000001,-71.156149999999997,0,200.000000000000000,735,,439,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353695798009,0.000013722157415
440,0,440,1146,42.344630000000002,-71.036990000000003,0,200.000000000000000,737,,440,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352320697804,0.000013719851424
441,1,441,1148,42.321359999999999,-71.072199999999995,0,200.000000000000000,739,123,441,30,Emerson Building,6 Shirley St,Roxbury,02119,4123,4123,Dudley Street Neighborhood Charter School,Dudley St NCS,ES, , ,771541.562950000050478,2942624.043620000127703,,,,,,,,,,,,0.013349338709280,0.000013714850243
442,1,442,1149,42.292430000000003,-71.079499999999996,0,200.000000000000000,740,58,442,80,Lee Bldg,155 Talbot Avenue,Dorchester,02124,4290,4290,Lee K-8,Lee K-8,K-8, , ,769700.926305999979377,2931868.260540000163019,,,,,,,,,,,,0.013345637088682,0.000013708641905
443,0,443,1152,42.343020000000003,-71.062550000000002,0,200.000000000000000,742,,443,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352114457955,0.000013719505383
444,2,444,1155,42.315089999999998,-71.097510000000000,0,200.000000000000000,744,75,444,107,Hernandez Bldg,61 School Street,Roxbury,02119,4053,4053,Hernandez K-8,Hernandez K-8,K-8, , ,764862.999988000025041,2939680.000000000000000,,,,,,,,,,,,0.013348535981623,0.000013713504033
445,0,445,1167,42.346110000000003,-71.146240000000006,0,200.000000000000000,751,,445,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352510541485,0.000013720169762
446,2,446,1171,42.352870000000003,-71.078699999999998,0,200.000000000000000,752,110,446,,,151 Commonwealth Avenue,,,,,,,,,,,,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.013353377493056,0.000013721623526
447,1,447,1172,42.323650000000001,-71.060199999999995,0,200.000000000000000,753,23,447,33,Clap Bldg,35 Harvest Street,Dorchester,02125,4531,4531,Clap Elementary,Clap,ES, , ,775644.999997999984771,2943100.000000000000000,,,,,,,,,,,,0.013349631829782,0.000013715341889
448,0,448,1173,42.345860000000002,-71.075249999999997,0,200.000000000000000,754,,448,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352478738222,0.000013720116293
449,1,449,1174,42.305509999999998,-71.108440000000002,0,200.000000000000000,755,76,449,108,English Hs Bldg,144 Mcbride Street,Jamaica Plain,02130,1080,1080,English High,English HS,HS, , ,761771.152624999987893,2936776.039189999923110,,,,,,,,,,,,0.013347310179805,0.000013711448183
450,1,450,1175,42.351640000000003,-71.151920000000004,0,200.000000000000000,756,122,450,,,25 Arlington Street,,,,,,,,,,,,8077,St Columbkille Elem,Brighton,BOSTON,MA,02135,Mary Battles,617-254-3110,617-254-3161,"PK,K,1,2,3,4,5,6,7,8",PRI,0.013353219703019,0.000013721358753
451,0,451,1178,42.279919999999997,-71.065939999999998,0,200.000000000000000,757,,451,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344038314886,0.000013705960205
452,0,452,1179,42.346040000000002,-71.106700000000004,0,200.000000000000000,758,,452,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352501457381,0.000013720154346
453,2,453,1180,42.351689999999998,-71.078130000000002,0,200.000000000000000,759,17,453,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.013353225968785,0.000013721369304
454,1,454,1181,42.285490000000003,-71.118830000000003,0,200.000000000000000,760,65,454,91,Philbrick Bldg,40 Philbrick Street,Roslindale,02131,4561,4561,Philbrick Elementary,Philbrick,ES, , ,759602.913871000055224,2929259.102740000002086,,,,,,,,,,,,0.013344749650576,0.000013707152998
455,0,455,1182,42.336460000000002,-71.073210000000003,0,200.000000000000000,761,,455,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351273358368,0.000013718094908
456,1,456,1183,42.363990000000001,-71.051069999999996,0,200.000000000000000,762,101,456,,,9 Moon,,,,,,,,,,,,8168,St John Elementary,Boston,BOSTON,MA,02113,Karen McLaughlin,617-227-3143,617-227-2188,"PK,K,1,2,3,4,5,6,7,8",PRI,0.013354804474883,0.000013724016691
457,0,457,1186,42.272590000000001,-71.120159999999998,0,200.000000000000000,765,,457,,,,,,,,,,,,,,,,,,,,,,,,,,0.013343102166939,0.000013704389945
458,0,458,1192,42.289980000000000,-71.045659999999998,0,200.000000000000000,767,,458,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345323789979,0.000013708116481
459,0,459,1196,42.331650000000003,-71.096140000000005,0,200.000000000000000,770,,459,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350656827842,0.000013717060691
460,0,460,1197,42.328510000000001,-71.079260000000005,0,200.000000000000000,771,,460,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350255040372,0.000013716387288
461,0,461,1204,42.268859999999997,-71.096029999999999,0,200.000000000000000,775,,461,,,,,,,,,,,,,,,,,,,,,,,,,,0.013342625334544,0.000013703590089
462,2,462,1206,42.317050000000002,-71.086510000000004,0,200.000000000000000,776,40,462,54,Trotter Bldg,135 Humboldt Avenue,Dorchester,02121,4580,4580,Trotter K-8,Trotter K-8,K-8, , ,767639.999991000047885,2940350.000000000000000,,,,,,,,,,,,0.013348786655387,0.000013713924285
463,0,463,1208,42.275210000000001,-71.061880000000002,0,200.000000000000000,777,,463,,,,,,,,,,,,,,,,,,,,,,,,,,0.013343436470026,0.000013704951043
464,0,464,1214,42.339680000000001,-71.090599999999995,0,200.000000000000000,778,,464,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351686245382,0.000013718787446
465,0,465,1216,42.347589999999997,-71.138229999999993,0,200.000000000000000,779,,465,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352700124500,0.000013720487562
466,0,466,1218,42.351930000000003,-71.085489999999993,0,200.000000000000000,781,,466,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353256875250,0.000013721421331
467,0,467,1220,42.330080000000002,-71.069640000000007,0,200.000000000000000,782,,467,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350455804913,0.000013716723709
468,0,468,1225,42.349570000000000,-71.086039999999997,0,200.000000000000000,783,,468,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352954218976,0.000013720913897
469,0,469,1226,42.331229999999998,-71.074870000000004,0,200.000000000000000,784,,469,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350603150399,0.000013716970883
470,0,470,1228,42.313189999999999,-71.083550000000002,0,200.000000000000000,786,,470,,,,,,,,,,,,,,,,,,,,,,,,,,0.013348292720187,0.000013713095931
471,2,471,1230,42.353659999999998,-71.079089999999994,0,200.000000000000000,787,110,471,,,151 Commonwealth Avenue,,,,,,,,,,,,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.013353478585628,0.000013721792956
472,0,472,1232,42.263620000000003,-71.102649999999997,0,200.000000000000000,789,,472,,,,,,,,,,,,,,,,,,,,,,,,,,0.013341956135912,0.000013702467354
473,1,473,1234,42.353059999999999,-71.081260000000000,0,200.000000000000000,790,112,473,,,247 Marlborough Street,,,,,,,,,,,,00350794,The Newman School,Boston,BOSTON,MA,02116,John Colahan,617-267-4530,617-267-7070,"9,10,11,12",PRI,0.013353401786351,0.000013721664369
474,0,474,1236,42.286969999999997,-71.043310000000005,0,200.000000000000000,791,,474,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344939164276,0.000013707471467
475,0,475,1238,42.289969999999997,-71.063109999999995,0,200.000000000000000,792,,475,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345322456523,0.000013708113923
476,1,476,1239,42.338819999999998,-71.050849999999997,0,200.000000000000000,793,115,476,156,Condon Bldg,200 D Street,South Boston,02127,4630,4630,Condon K-8,Condon K-8,K-8, , ,777250.000000000000000,2948520.000010000076145,,,,,,,,,,,,0.013351575735046,0.000013718601877
477,0,477,1243,42.348869999999998,-71.038979999999995,0,200.000000000000000,796,,477,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352864693658,0.000013720763569
478,1,478,1246,42.320619999999998,-71.086010000000002,0,200.000000000000000,798,38,478,51,Lewis Bldg,131 Walnut Avenue,Roxbury,02119,4242,4242,Higginson/Lewis (3-8),Higginson/Lewis (3-8),K-8, , ,768044.999991000047885,2942250.000000000000000,,,,,,,,,,,,0.013349244261444,0.000013714692075
479,1,479,1247,42.348179999999999,-71.062510000000003,0,200.000000000000000,799,16,479,22,Boston HS Bldg,885 Washington Street,Boston,02111,4650,4650,Quincy Lower (K-5),Quincy Lower (K-5),K-12, , ,773779.124763999949209,2952129.104590000119060,,,,,,,,,,,,0.013352776273103,0.000013720615314
480,1,480,1248,42.352449999999997,-71.083539999999999,0,200.000000000000000,800,112,480,,,247 Marlborough Street,,,,,,,,,,,,00350794,The Newman School,Boston,BOSTON,MA,02116,John Colahan,617-267-4530,617-267-7070,"9,10,11,12",PRI,0.013353323537181,0.000013721532845
481,1,481,1249,42.324219999999997,-71.088790000000003,0,200.000000000000000,801,153,481,,,58 Circuit Street,,,,,,,,,,,,5100,City On A Hill Charter Public School - Circuit Street,Roxbury,BOSTON,MA,02119,Cristin Berry,617-445-1515,617-445-9153,"9,10,11,12",CHA,0.013349705289911,0.000013715465075
482,0,482,1251,42.363759999999999,-71.123019999999997,0,200.000000000000000,803,,482,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354774855686,0.000013723966841
483,1,483,1253,42.347690000000000,-71.065709999999996,0,200.000000000000000,805,16,483,22,Boston HS Bldg,885 Washington Street,Boston,02111,4650,4650,Quincy Lower (K-5),Quincy Lower (K-5),K-12, , ,773779.124763999949209,2952129.104590000119060,,,,,,,,,,,,0.013352713019418,0.000013720509307
484,0,484,1257,42.354500000000002,-71.142579999999995,0,200.000000000000000,806,,484,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353586640271,0.000013721974200
485,2,485,1264,42.350499999999997,-71.082570000000004,0,200.000000000000000,811,112,485,,,247 Marlborough Street,,,,,,,,,,,,00350794,The Newman School,Boston,BOSTON,MA,02116,John Colahan,617-267-4530,617-267-7070,"9,10,11,12",PRI,0.013353073548874,0.000013721113973
486,2,486,1265,42.305909999999997,-71.114869999999996,0,200.000000000000000,812,121,486,123,Agassiz Building,20 Child St,Jamaica Plain,02130,4285,4285,Mission Hill K-8,Mission Hill K-8,K-8,Shared, ,760615.274077999987639,2937144.856019999831915,,,,,,,,,,,,0.013347361078079,0.000013711533249
487,0,487,1267,42.297199999999997,-71.061040000000006,0,200.000000000000000,813,,487,,,,,,,,,,,,,,,,,,,,,,,,,,0.013346247046713,0.000013709665174
488,0,488,1268,42.364109999999997,-71.118759999999995,0,200.000000000000000,814,,488,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354819855728,0.000013724042320
489,0,489,1269,42.351529999999997,-71.087000000000003,0,200.000000000000000,815,,489,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353205529065,0.000013721335132
490,0,490,1271,42.346890000000002,-71.089230000000001,0,200.000000000000000,817,,490,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352610799417,0.000013720337939
491,0,491,1273,42.270249999999997,-71.098269999999999,0,200.000000000000000,818,,491,,,,,,,,,,,,,,,,,,,,,,,,,,0.013342802911666,0.000013703887833
492,0,492,1274,42.260429999999999,-71.115669999999994,0,200.000000000000000,819,,492,,,,,,,,,,,,,,,,,,,,,,,,,,0.013341549300337,0.000013701785150
493,1,493,1279,42.375760000000000,-71.031970000000001,0,200.000000000000000,821,3,493,4,Otis Bldg,218 Marion Street,East Boston,02128,4322,4322,Otis Elementary,Otis,ES, , ,782112.823908000020310,2962122.057330000214279,,,,,,,,,,,,0.013356315606335,0.000013726550391
494,2,494,1280,42.350169999999999,-71.147080000000003,0,200.000000000000000,822,102,494,140,Brighton High School Bldg,25 Warren Street,Brighton,02135,1040,1040,Brighton High,Brighton HS,HS, , ,751997.598536000004970,2952432.801740000024438,,,,,,,,,,,,0.013353031019968,0.000013721042531
495,1,495,1285,42.355440000000002,-71.072310000000002,0,200.000000000000000,826,132,495,,,67 Brimmer Street,,,,,,,,,,,,00350805,Park Street School,Boston,BOSTON,MA,02108,Tracy Bradley,617-523-7577,617-523-7576,"K,1,2,3,4,7",PRI,0.013353707229966,0.000013722176754
496,0,496,1286,42.350140000000003,-71.059759999999997,0,200.000000000000000,827,,496,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353027245957,0.000013721035985
497,0,497,1288,42.368630000000003,-71.123450000000005,0,200.000000000000000,828,,497,,,,,,,,,,,,,,,,,,,,,,,,,,0.013355400149978,0.000013725015382
498,0,498,1290,42.333720000000000,-71.057029999999997,0,200.000000000000000,830,,498,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350922094471,0.000013717505696
499,0,499,1292,42.312620000000003,-71.122659999999996,0,200.000000000000000,832,,499,,,,,,,,,,,,,,,,,,,,,,,,,,0.013348219900288,0.000013712973924
500,0,500,1294,42.333939999999998,-71.035340000000005,0,200.000000000000000,833,,500,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350950259872,0.000013717552938
501,2,501,1296,42.333860000000001,-71.039919999999995,0,200.000000000000000,834,26,501,37,Tynan Bldg,650 E. Fourth Street,South Boston,02127,4590,4590,Tynan Elementary,Tynan,ES, , ,780971.000003000022843,2947390.000000000000000,00350890,St Peter Academy,South Boston,BOSTON,MA,02127,David Romanosky,617-268-0750,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.013350940112684,0.000013717535909
502,0,502,1298,42.340420000000002,-71.155270000000002,0,200.000000000000000,836,,502,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351781046771,0.000013718946559
503,0,503,1299,42.323909999999998,-71.112260000000006,0,200.000000000000000,837,,503,,,,,,,,,,,,,,,,,,,,,,,,,,0.013349665265496,0.000013715398054
504,0,504,13,42.350459999999998,-71.042810000000003,1,200.000000000000000,6,,504,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353068508152,0.000013721105461
505,0,505,16,42.361229999999999,-71.063749999999999,1,200.000000000000000,9,,505,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354449997342,0.000013723422018
506,0,506,18,42.345129999999997,-71.040379999999999,1,200.000000000000000,11,,506,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352385016769,0.000013719959436
507,0,507,22,42.338270000000001,-71.106160000000003,1,200.000000000000000,14,,507,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351505294208,0.000013718483979
508,1,508,31,42.349089999999997,-71.094989999999996,1,200.000000000000000,19,88,508,,,"650 Beacon St , 3rd Floor",,,,,,,,,,,,05230001,EDCO Collaborative - EDCO YOUTH ALT,Boston,BOSTON,MA,02215, ,617-262-9562,617-262-0098, ,COP,0.013352892836730,0.000013720810727
509,0,509,32,42.348570000000002,-71.140150000000006,1,200.000000000000000,20,,509,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352825748944,0.000013720698180
510,0,510,35,42.271529999999998,-71.172650000000004,1,200.000000000000000,22,,510,,,,,,,,,,,,,,,,,,,,,,,,,,0.013342966232092,0.000013704161828
511,0,511,40,42.358190000000000,-71.154709999999994,1,200.000000000000000,26,,511,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354060195851,0.000013722768504
512,1,512,49,42.325240000000001,-71.074950000000001,1,200.000000000000000,31,1377,512,,,131 Mt. Pleasant Ave,,,,,,,,,,,,8337,St Patrick Elementary,Roxbury,BOSTON,MA,02119,Mary Lanata,617-427-3881,617-427-4529,"PK,K,1,2,3,4,5,6,7,8",PRI,0.013349835873517,0.000013715684103
513,0,513,52,42.300719999999998,-71.049310000000006,1,200.000000000000000,33,,513,,,,,,,,,,,,,,,,,,,,,,,,,,0.013346697195475,0.000013710419783
514,0,514,54,42.301380000000002,-71.112440000000007,1,200.000000000000000,34,,514,,,,,,,,,,,,,,,,,,,,,,,,,,0.013346781694832,0.000013710561694
515,0,515,60,42.331600000000002,-71.053139999999999,1,200.000000000000000,37,,515,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350650342706,0.000013717049989
516,0,516,63,42.306249999999999,-71.067009999999996,1,200.000000000000000,38,,516,,,,,,,,,,,,,,,,,,,,,,,,,,0.013347404532532,0.000013711606328
517,1,517,65,42.344560000000001,-71.097819999999999,1,200.000000000000000,40,85,517,119,Mckinley Peterborough Bldg,97 Peterborough Street,Boston,02215,1293,1293,McKinley Prep High Sch,McKinley Prep HS,Special, , ,764504.051411999971606,2950429.159659999888390,,,,,,,,,,,,0.013352311806868,0.000013719836490
518,0,518,70,42.354810000000001,-71.149950000000004,1,200.000000000000000,43,,518,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353626627641,0.000013722041424
519,1,519,73,42.333779999999997,-71.105620000000002,1,200.000000000000000,44,124,519,114,Farragut Building,10 Fenwood Road,Jamaica Plain,02115,1441,1441,Kennedy Health Careers Academy (9-10),Kennedy HCA (9-10),HS, , ,762545.712953999987803,2946955.351199999917299,,,,,,,,,,,,0.013350929739325,0.000013717518570
520,0,520,79,42.352379999999997,-71.062590000000000,1,200.000000000000000,50,,520,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353314768430,0.000013721518466
521,0,521,83,42.354770000000002,-71.051429999999996,1,200.000000000000000,54,,521,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353621233483,0.000013722032157
522,0,522,85,42.362769999999998,-71.057509999999994,1,200.000000000000000,55,,522,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354647874143,0.000013723753626
523,0,523,88,42.273699999999998,-71.070089999999993,1,200.000000000000000,58,,523,,,,,,,,,,,,,,,,,,,,,,,,,,0.013343243630910,0.000013704627323
524,0,524,89,42.334960000000002,-71.071460000000002,1,200.000000000000000,59,,524,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351081337127,0.000013717772979
525,2,525,94,42.318700000000000,-71.044719999999998,1,200.000000000000000,62,114,525,153,Mccormack Bldg,315 Mt. Vernon Street,Dorchester,02125,2190,2190,McCormack Middle,McCormack MS,MS, , ,779627.818818000028841,2941245.078079999890178,8642,Notre Dame Montessori,Dorchester,BOSTON,MA,02125, ,--,--, ,PRI,0.013348998447032,0.000013714279921
526,0,526,98,42.335000000000001,-71.088579999999993,1,200.000000000000000,64,,526,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351086233394,0.000013717781046
527,1,527,100,42.290210000000002,-71.071820000000002,1,200.000000000000000,66,93,527,,,637 Washington Street,,,,,,,,,,,,5440,Codman Academy Charter Public School,Dorchester,BOSTON,MA,02124,Thabiti Brown,617-287-0700,617-287-9064,"9,10,11,12",CHA,0.013345353503395,0.000013708166491
528,0,528,104,42.337389999999999,-71.083889999999997,1,200.000000000000000,68,,528,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351392564810,0.000013718294586
529,0,529,114,42.336179999999999,-71.149349999999998,1,200.000000000000000,72,,529,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351237637019,0.000013718035192
530,0,530,122,42.291200000000003,-71.089140000000000,1,200.000000000000000,78,,530,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345479783754,0.000013708378033
531,0,531,123,42.351039999999998,-71.043940000000006,1,200.000000000000000,79,,531,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353142925098,0.000013721230355
532,0,532,124,42.350430000000003,-71.072659999999999,1,200.000000000000000,80,,532,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353064208326,0.000013721098141
533,0,533,128,42.348720000000000,-71.059430000000006,1,200.000000000000000,83,,533,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352845524314,0.000013720731334
534,1,534,129,42.278250000000000,-71.160120000000006,1,200.000000000000000,84,138,534,,,40 St Theresa Avenue,,,,,,,,,,,,8096,St Theresa Elementary,West Roxbury,BOSTON,MA,02132,Virginia Kelleher,617-323-1050,617-323-8118,"PK,K,1,2,3,4,5,6,7,8",PRI,0.013343824630066,0.000013705601557
535,1,535,138,42.287269999999999,-71.150049999999993,1,200.000000000000000,91,136,535,,,535 W Roxbury Pkwy,,,,,,,,,,,,8037,Holy Name Elementary,West Roxbury,BOSTON,MA,02132,Robert Arciero,617-325-9338,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.013344977588490,0.000013707535903
536,0,536,140,42.335970000000003,-71.150850000000005,1,200.000000000000000,92,,536,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351210711689,0.000013717989739
537,0,537,148,42.284260000000003,-71.091459999999998,1,200.000000000000000,97,,537,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344592936455,0.000013706890812
538,0,538,149,42.271349999999998,-71.073610000000002,1,200.000000000000000,98,,538,,,,,,,,,,,,,,,,,,,,,,,,,,0.013342943231692,0.000013704123169
539,1,539,150,42.350510000000000,-71.110939999999999,1,200.000000000000000,99,147,539,,,1 University Road,,,,,,,,,,,,00350813,Boston University Academy,Boston,BOSTON,MA,02215,James Berkman,617-353-9000,617-353-8999,"9,10,11,12",PRI,0.013353074790159,0.000013721115864
