OBJECTID,Join_Count,TARGET_FID,Row_Labels,Average_of,Average__1,comm,ind,BUFF_DIST,ORIG_FID,OBJECTID_1,AUN,SCHOOL_NUM,LOCATION_I,SCHOOL_NAM,SCHOOL_N_1,STREET_ADD,ZIP_CODE,PHONE_NUMB,ACTIVE,GRADE_LEVE,GRADE_ORG,ENROLLMENT,TYPE,TYPE_SPECI,Shape_Length,Shape_Area
744,1,744,1142,40.027279999999998,-75.114189999999994,0,0,400.000000000000000,743,744,226510081, , ,Olney Christian School,Olney Christian Sch,425 E. Roosevelt Blvd,19120,(215)324-1186,O,Elementary School,K-8, ,3,Private,0.026148323265334,0.000053016600955
745,3,745,1143,39.957009999999997,-75.213340000000002,0,0,400.000000000000000,744,745,226519902, , ,West Catholic Preparatory High School,West Phila Cath HS,4501-17 CHESTNUT ST,19139,(215)386-2244,O,High School,9-12, ,3,Archdiocese,0.026132452729315,0.000052962943572
746,1,746,1145,39.957160000000002,-75.201949999999997,1,0,400.000000000000000,745,746,126515001,7780,1050,"ROBESON, PAUL HIGH SCHOOL",Paul Robeson High School for Human Services,4125 LUDLOW ST,19104,215-400-7780, ,HIGH,09-12,307,1,District,0.026132486550916,0.000052963057879
747,1,747,1147,39.944899999999997,-75.159800000000004,0,0,400.000000000000000,746,747,300511820, , ,Beginnings Learning Center,Beginnings Learning Ctr,620 S 10TH ST,19147,(215) 627-3668,O,Pre-K,pre K-K, ,3,Private,0.026129723490886,0.000052953714976
748,8,748,1148,39.920650000000002,-75.170509999999993,0,0,400.000000000000000,747,748,226519022, , ,St Monica Senior School,St Monica Sr,2500 S 16TH ST,19145,(215) 467-5338,O,Elem/Middle,6-8, ,3,Archdiocese,0.026124264006292,0.000052935252997
749,0,749,1149,40.025680000000001,-75.031630000000007,0,1,400.000000000000000,748,749,,,,,,,,,,,,,,,0.026147961484265,0.000053015378112
750,0,750,1150,39.948410000000003,-75.176259999999999,0,0,400.000000000000000,749,750,,,,,,,,,,,,,,,0.026130514430436,0.000052956389538
751,0,751,1152,39.946980000000003,-75.176569999999998,0,0,400.000000000000000,750,751,,,,,,,,,,,,,,,0.026130192267634,0.000052955300110
752,1,752,1153,39.951979999999999,-75.165229999999994,1,0,400.000000000000000,751,752,126510009,7737,3358,PHILADELPHIA ELECTRICAL AND,Philadelphia Electrical and Technology Charter School,1420 CHESTNUT ST,19102,267-514-1823, ,High School,9-12, ,2,Charter,0.026131319015354,0.000052959110053
753,2,753,1154,39.914209999999997,-75.179569999999998,0,1,400.000000000000000,752,753,226519242, , ,St Pio Regional Catholic School,St Pio Catholic Regional School,1826 Pollock Street,19145,(215)467-5430,O,Elem/Middle,pre K-8, ,3,Archdiocese,0.026122815487387,0.000052930354508
754,2,754,1155,39.956769999999999,-75.211359999999999,0,0,400.000000000000000,753,754,226519902, , ,West Catholic Preparatory High School,West Phila Cath HS,4501-17 CHESTNUT ST,19139,(215)386-2244,O,High School,9-12, ,3,Archdiocese,0.026132398623821,0.000052962760592
755,0,755,1156,39.975330000000000,-75.245540000000005,0,0,400.000000000000000,754,755,,,,,,,,,,,,,,,0.026136584471412,0.000052976913863
756,2,756,1157,39.967970000000001,-75.161940000000001,1,0,400.000000000000000,755,756,126515001,6822,2290,FRANKLIN LEARNING CENTER,Franklin Learning Center,616 N 15TH ST,19130,215-400-7570, ,HIGH,09-12,915,1,District,0.026134924257758,0.000052971300575
757,0,757,1158,40.028939999999999,-75.105440000000002,0,0,400.000000000000000,756,757,,,,,,,,,,,,,,,0.026148698832817,0.000053017870846
758,1,758,1159,39.968490000000003,-75.165059999999997,0,0,400.000000000000000,757,758,126510004,7685,3335,PEOPLE FOR PEOPLE,People for People Charter School,800 N BROAD ST,19130,215-763-7060, ,Elem/Mid/High,K-12, ,2,Charter,0.026135041451294,0.000052971696479
759,0,759,1160,39.894570000000002,-75.246639999999999,0,0,400.000000000000000,758,759,,,,,,,,,,,,,,,0.026118400400717,0.000052915422936
760,3,760,1161,39.992750000000001,-75.186160000000001,0,1,400.000000000000000,759,760,126515001,7255,4140,STRAWBERRY MANSION HIGH SCHOOL,Strawberry Mansion High School,3133 RIDGE AVE,19121,215-400-7500, ,HIGH,10-12,169,1,District,0.026140516979304,0.000052990209746
761,0,761,1162,39.929819999999999,-75.144329999999997,0,0,400.000000000000000,760,761,,,,,,,,,,,,,,,0.026126327612621,0.000052942231028
762,1,762,1163,39.969740000000002,-75.131770000000003,0,0,400.000000000000000,761,762,126515001,7256,5200,"ADAIRE, ALEXANDER SCHOOL",Alexander Adaire School,1300 E PALMER ST,19125,215-400-7480, ,ELEMENTARYMIDDLE,K-8,444,1,District,0.026135323272364,0.000052972649829
763,0,763,1164,40.007950000000001,-75.191559999999996,0,0,400.000000000000000,762,763,,,,,,,,,,,,,,,0.026143951721258,0.000053001822439
764,0,764,1165,39.975310000000000,-75.121120000000005,1,0,400.000000000000000,763,764,,,,,,,,,,,,,,,0.026136579870946,0.000052976898146
765,0,765,1166,39.907550000000001,-75.190299999999993,1,0,400.000000000000000,764,765,,,,,,,,,,,,,,,0.026121317746217,0.000052925289064
766,1,766,1167,39.914720000000003,-75.155060000000006,1,0,400.000000000000000,765,766,126515001,3657,2690,"TAGGART, JOHN H. SCHOOL",John H. Taggart School,400 W PORTER ST,19148,215-400-8290, ,ELEMENTARYMIDDLE,K-8,451,1,District,0.026122929963520,0.000052930741363
767,0,767,1168,40.024619999999999,-75.123689999999996,0,0,400.000000000000000,766,767,,,,,,,,,,,,,,,0.026147721591758,0.000053014567555
768,0,768,1169,39.903689999999997,-75.243240000000000,1,0,400.000000000000000,767,768,,,,,,,,,,,,,,,0.026120450215300,0.000052922355581
769,1,769,1172,39.967250000000000,-75.170169999999999,0,0,400.000000000000000,768,769,126515001,7225,2490,"WARING, LAURA W. SCHOOL",Laura W. Waring School,1801 GREEN ST,19130,215-400-7560, ,ELEMENTARYMIDDLE,K-08,289,1,District,0.026134761946497,0.000052970751704
770,1,770,1173,40.036679999999997,-75.064220000000006,1,0,400.000000000000000,769,770,300518675, , ,"Sylvan Learning Center
",Sylvan Lrn Ctr,6537 Roosevelt Blvd,19149,(215)743-6200,O,Tutoring,Ungraded, ,3,Private,0.026150450717398,0.000053023792804
771,0,771,1175,39.955449999999999,-75.188270000000003,1,1,400.000000000000000,770,771,,,,,,,,,,,,,,,0.026132101008236,0.000052961754269
772,2,772,1177,39.944249999999997,-75.170330000000007,0,0,400.000000000000000,771,772,226511132, , ,The City School,The City School,910 N 6th St,19103,(215) 731-1930,O,Middle/High,6-12, ,3,Private,0.026129577272653,0.000052953220613
773,2,773,1178,39.953740000000003,-75.209019999999995,0,0,400.000000000000000,772,773,226512762, , ,Islamic Education School,Islamic Education Sch,4431-39 WALNUT ST,19104,(215) 387-8888,O,Elem/Middle,pre K-8, ,3,Private,0.026131715678482,0.000052960451702
774,1,774,1179,39.950339999999997,-75.172240000000002,1,0,400.000000000000000,773,774,126513270,7586,3318,FREIRE CHARTER SCHOOL,Freire Charter School,2027 CHESTNUT ST,19103,215-557-8555, ,Middle/High,5-12, ,2,Charter,0.026130949347326,0.000052957860170
775,0,775,1180,39.892460000000000,-75.222690000000000,0,1,400.000000000000000,774,775,,,,,,,,,,,,,,,0.026117926466893,0.000052913820293
776,3,776,1182,39.940640000000002,-75.149400000000000,0,0,400.000000000000000,775,776,226519162, , ,St Peters School,St Peters School,311-21 LOMBARD ST,19147,(215) 925-3963,O,Elem/Middle,pre K-8, ,3,Private,0.026128764137765,0.000052950470799
777,2,777,1183,39.951479999999997,-75.163719999999998,1,0,400.000000000000000,776,777,300518760, , ,Student Education Center Delaware Valley High School CC,Student Ed Ctr DVHS,204-06 S 13TH ST,19107,(215) 732-5060,O,High School,9-12, ,3,Private,0.026131206132529,0.000052958728168
778,0,778,1185,39.960560000000001,-75.230840000000001,0,1,400.000000000000000,777,778,,,,,,,,,,,,,,,0.026133252688873,0.000052965648452
779,3,779,1186,39.972499999999997,-75.177940000000007,1,0,400.000000000000000,778,779,226510932, , ,Celestial Christian Academy,Celestial Christian Acad,2534 W THOMPSON ST,19121,(215) 232-5863,O,Elem/Middle,pre K-8, ,3,Private,0.026135946224737,0.000052974756108
780,2,780,1187,39.964060000000003,-75.191599999999994,0,0,400.000000000000000,779,780,126515001,3611,1360,"MC MICHAEL, MORTON SCHOOL",Morton McMichael School,3543 FAIRMOUNT AVE,19104,215-400-7750, ,ELEMENTARYMIDDLE,K-8,358,1,District,0.026134042245757,0.000052968317844
781,0,781,1190,39.989330000000002,-75.120699999999999,0,0,400.000000000000000,780,781,,,,,,,,,,,,,,,0.026139744698845,0.000052987599027
782,3,782,1191,39.949050000000000,-75.155649999999994,1,0,400.000000000000000,781,782,0, , ,Freire Charter School,Freire Charter School,1026 Market St,19107,(267) 670-7499, ,Middle School,5-8, ,2,Charter,0.026130658842404,0.000052956877709
783,2,783,1192,39.984839999999998,-75.113380000000006,0,1,400.000000000000000,782,783,126515001,3701,5400,RICHMOND SCHOOL,Richmond School,2944 BELGRADE ST,19134,215-400-7150, ,ELEMENTARY,K-5,533,1,District,0.026138731148825,0.000052984172108
784,1,784,1193,39.932920000000003,-75.148719999999997,0,0,400.000000000000000,783,784,126515001,3659,2720,VARE-WASHINGTON ELEMENTARY,Vare-Washington School,1198 S 5TH ST,19147,215-400-8120, ,ELEMENTARYMIDDLE,K-8,369,1,District,0.026127025691412,0.000052944592027
785,0,785,1194,40.021859999999997,-75.037869999999998,0,1,400.000000000000000,784,785,,,,,,,,,,,,,,,0.026147097210646,0.000053012456388
786,2,786,1196,39.958289999999998,-75.211050000000000,0,0,400.000000000000000,785,786,226519902, , ,West Catholic Preparatory High School,West Phila Cath HS,4501-17 CHESTNUT ST,19139,(215)386-2244,O,High School,9-12, ,3,Archdiocese,0.026132741237759,0.000052963918898
787,1,787,1198,40.025440000000003,-75.123660000000001,0,0,400.000000000000000,786,787,126513452,8205,3414,ASPIRA OLNEY CHARTER HIGH,Aspira Charter School at Olney,100 W DUNCANNON AVE,19120,215-456-3014, ,High School,9-12, ,2,Charter,0.026147907002792,0.000053015194086
788,1,788,1199,39.922339999999998,-75.186940000000007,0,0,400.000000000000000,787,788,126515001,7664,2410,GIRARD ACADEMIC MUSIC PROGRAM,Girard Academic Music Program,2136 W RITNER ST,19145,215-400-8230, ,MIDDLEHIGH,05-12,620,1,District,0.026124644264744,0.000052936538637
789,2,789,1203,40.029130000000002,-75.146860000000004,0,0,400.000000000000000,788,789,226510004, , ,Logan Hope School,Logan Hope Sch,4934 N 13TH ST,19141,(215) 455-7442,O,Elem/Middle,K-8, ,3,Private,0.026148741636335,0.000053018014780
790,0,790,1204,39.918709999999997,-75.186040000000006,1,0,400.000000000000000,789,790,,,,,,,,,,,,,,,0.026123827512272,0.000052933776963
791,1,791,1205,39.957389999999997,-75.144130000000004,0,0,400.000000000000000,790,791,0, ,8070,OIC CADI,OIC CADI,444 N 3RD ST,19123,215-567-2410, ,High School,9-12, ,1,Contracted,0.026132538431643,0.000052963233446
792,0,792,1206,39.951039999999999,-75.197280000000006,0,0,400.000000000000000,791,792,,,,,,,,,,,,,,,0.026131106970149,0.000052958392797
793,0,793,1207,39.905450000000002,-75.174009999999996,0,0,400.000000000000000,792,793,,,,,,,,,,,,,,,0.026120845760979,0.000052923693196
794,3,794,1208,39.937550000000002,-75.150080000000003,0,0,400.000000000000000,793,794,126515001,3649,2380,"MEREDITH, WILLIAM M. SCHOOL",William M. Meredith School,725 S 5TH ST,19147,215-400-7990, ,ELEMENTARYMIDDLE,K-8,573,1,District,0.026128068218815,0.000052948117642
795,1,795,1209,39.952930000000002,-75.162459999999996,1,0,400.000000000000000,794,795,126510009,7737,3358,PHILADELPHIA ELECTRICAL AND,Philadelphia Electrical and Technology Charter School,1420 CHESTNUT ST,19102,267-514-1823, ,High School,9-12, ,2,Charter,0.026131533288870,0.000052959834627
796,2,796,1210,39.930779999999999,-75.190219999999997,0,0,400.000000000000000,795,796,226510050, , ,Miracle Temple Christian Academy,Miracle Temple Christian Acad,2600 TASKER ST,19145,(215) 755-3680,O,Ungraded,Ungraded, ,3,Private,0.026126543867548,0.000052942962831
797,3,797,1212,39.939470000000000,-75.151290000000003,0,0,400.000000000000000,796,797,126515001,3649,2380,"MEREDITH, WILLIAM M. SCHOOL",William M. Meredith School,725 S 5TH ST,19147,215-400-7990, ,ELEMENTARYMIDDLE,K-8,573,1,District,0.026128500639527,0.000052949579708
798,0,798,1213,39.902479999999997,-75.224840000000000,0,1,400.000000000000000,797,798,,,,,,,,,,,,,,,0.026120177925065,0.000052921434678
799,3,799,1215,39.957929999999998,-75.208140000000000,1,0,400.000000000000000,798,799,226519902, , ,West Catholic Preparatory High School,West Phila Cath HS,4501-17 CHESTNUT ST,19139,(215)386-2244,O,High School,9-12, ,3,Archdiocese,0.026132660041989,0.000052963644573
800,1,800,1216,39.928049999999999,-75.219359999999995,0,1,400.000000000000000,799,800,126510008,7684,3359,RICHARD ALLEN PREP,Richard Allen Preparatory Charter School,2601 S 58TH ST,19143,215-878-1544, ,Middle School,5-8, ,2,Charter,0.026125928997705,0.000052940883555
801,2,801,1217,39.939050000000002,-75.176320000000004,0,1,400.000000000000000,800,801,226510071, , ,Philadelphia Free School,Phila Free School,2001 Christian St,19146,(215)218-9586,O,Elem/Mid/High,pre K-12, ,3,Private,0.026128405785894,0.000052949258863
802,1,802,1219,39.998510000000003,-75.153549999999996,0,1,400.000000000000000,801,802,126511748,8208,3415,MASTERY CHARTER @ CLYMER,Mastery Charter School at Clymer,1201 W RUSH ST,19133,215-223-2243, ,Elementary School,K-6, ,2,Charter,0.026141818197451,0.000052994608991
803,5,803,1221,39.949039999999997,-75.149180000000001,1,0,400.000000000000000,802,803,226518902, , ,St Marys Interparochial School,St. Mary's Interparochial Sch,440 Locust Street,19106,215-923-7522,O,Elem/Middle,K-8, ,3,Archdiocese,0.026130656244548,0.000052956868706
804,2,804,1223,39.915939999999999,-75.164519999999996,0,0,400.000000000000000,803,804,126515001,7226,2190,"FELL, D. NEWLIN SCHOOL",D. Newlin Fell School,900 W OREGON AVE,19148,215-400-8260, ,ELEMENTARYMIDDLE,K-8,569,1,District,0.026123204622590,0.000052931670772
805,2,805,1224,39.933650000000000,-75.154190000000000,1,0,400.000000000000000,804,805,126515001,3650,2590,"NEBINGER, GEORGE W. SCHOOL",George W. Nebinger School,601 CARPENTER ST,19147,215-400-8110, ,ELEMENTARYMIDDLE,K-8,468,1,District,0.026127190123002,0.000052945148358
806,4,806,1225,39.957599999999999,-75.158640000000005,1,0,400.000000000000000,805,806,226510086, , ,Philadelphia Classical School,Phila Classical Sch,1101 Vine Street,19146,(412)915-5510,O,Elem/Middle,K-8, ,3,Private,0.026132585231574,0.000052963391589
807,1,807,1227,39.980300000000000,-75.214160000000007,0,0,400.000000000000000,806,807,126510011,7775,3372,DISCOVERY CHARTER SCHOOL,Discovery Charter School,4700 PARKSIDE AVE,19131,215-879-8182, ,Elem/Middle,K-8, ,2,Charter,0.026137706136069,0.000052980706739
808,0,808,1228,39.945850000000000,-75.174830000000000,0,0,400.000000000000000,807,808,,,,,,,,,,,,,,,0.026129937447473,0.000052954438574
809,1,809,1229,39.981499999999997,-75.117379999999997,0,1,400.000000000000000,808,809,326514352, , ,Merakey Education Center- Phila,Merakey Education Center- Phila,2343 E Tucker St,19125,(215)423-0390, ,Special Center, , ,3,Private,0.026137976879405,0.000052981621716
810,0,810,1232,39.951300000000003,-75.199439999999996,0,0,400.000000000000000,809,810,,,,,,,,,,,,,,,0.026131165629023,0.000052958591333
811,0,811,1233,40.022739999999999,-75.136849999999995,0,0,400.000000000000000,810,811,,,,,,,,,,,,,,,0.026147295680739,0.000053013126592
812,2,812,1234,39.990639999999999,-75.128969999999995,0,0,400.000000000000000,811,812,226519752, , ,Visitation School,Visitation School,300-40 E LEHIGH AVE,19125,(215) 634-7280,O,Elem/Middle,K-8, ,3,Archdiocese,0.026140040440768,0.000052988598987
813,2,813,1236,39.915550000000003,-75.161460000000005,0,0,400.000000000000000,812,813,126515001,7226,2190,"FELL, D. NEWLIN SCHOOL",D. Newlin Fell School,900 W OREGON AVE,19148,215-400-8260, ,ELEMENTARYMIDDLE,K-8,569,1,District,0.026123117146263,0.000052931374563
814,2,814,1237,39.947380000000003,-75.168019999999999,1,0,400.000000000000000,813,814,226511132, , ,The City School,The City School,910 N 6th St,19103,(215) 731-1930,O,Middle/High,6-12, ,3,Private,0.026130282530396,0.000052955605200
815,4,815,1239,39.966670000000001,-75.160480000000007,1,0,400.000000000000000,814,815,126515001,6822,2290,FRANKLIN LEARNING CENTER,Franklin Learning Center,616 N 15TH ST,19130,215-400-7570, ,HIGH,09-12,915,1,District,0.026134630945926,0.000052970308998
816,1,816,1240,39.997250000000001,-75.180189999999996,0,0,400.000000000000000,815,816,126515001,5292,4440,"ALLEN, DR. ETHEL SCHOOL",Dr. Ethel Allen School,3200 W LEHIGH AVE,19132,215-400-7040, ,ELEMENTARYMIDDLE,K-8,443,1,District,0.026141533489748,0.000052993646338
817,0,817,1241,39.957220000000000,-75.227490000000003,1,0,400.000000000000000,816,817,,,,,,,,,,,,,,,0.026132499870708,0.000052963102989
818,2,818,1242,39.968290000000003,-75.163489999999996,0,0,400.000000000000000,817,818,126515001,6822,2290,FRANKLIN LEARNING CENTER,Franklin Learning Center,616 N 15TH ST,19130,215-400-7570, ,HIGH,09-12,915,1,District,0.026134996210416,0.000052971543718
819,0,819,1243,40.018129999999999,-75.047100000000000,0,0,400.000000000000000,818,819,,,,,,,,,,,,,,,0.026146253405117,0.000053009603963
820,5,820,1247,39.942630000000001,-75.148960000000002,0,0,400.000000000000000,819,820,226519162, , ,St Peters School,St Peters School,311-21 LOMBARD ST,19147,(215) 925-3963,O,Elem/Middle,pre K-8, ,3,Private,0.026129212247480,0.000052951986228
821,1,821,1248,40.014890000000001,-75.109319999999997,0,1,400.000000000000000,820,821,126515001,7963,7150,JUNIATA PARK ACADEMY,Juniata Park Academy,801 E HUNTING PARK AVE,19124,215-400-7010, ,ELEMENTARYMIDDLE,K-8,1140,1,District,0.026145520574818,0.000053007126118
822,0,822,1250,39.947569999999999,-75.191320000000005,1,1,400.000000000000000,821,822,,,,,,,,,,,,,,,0.026130325329460,0.000052955750192
823,0,823,1252,39.956040000000002,-75.183009999999996,1,1,400.000000000000000,822,823,,,,,,,,,,,,,,,0.026132234380143,0.000052962205275
824,3,824,1253,39.937829999999998,-75.151650000000004,0,0,400.000000000000000,823,824,126515001,3649,2380,"MEREDITH, WILLIAM M. SCHOOL",William M. Meredith School,725 S 5TH ST,19147,215-400-7990, ,ELEMENTARYMIDDLE,K-8,573,1,District,0.026128131100433,0.000052948329965
825,4,825,1254,39.955599999999997,-75.172790000000006,1,0,400.000000000000000,824,825,300513960, , ,Greene Towne School Inc,Greene Towne School Inc.,2119-21 ARCH ST,19103,215-563-6368,O,Kindergarten,pre K-K, ,3,Private,0.026132134760311,0.000052961868354
826,5,826,1255,39.947510000000001,-75.149510000000006,1,0,400.000000000000000,825,826,226518902, , ,St Marys Interparochial School,St. Mary's Interparochial Sch,440 Locust Street,19106,215-923-7522,O,Elem/Middle,K-8, ,3,Archdiocese,0.026130311840580,0.000052955704515
827,0,827,1256,39.904249999999998,-75.164630000000002,0,0,400.000000000000000,826,827,,,,,,,,,,,,,,,0.026120575695948,0.000052922779645
828,3,828,1257,39.958449999999999,-75.237449999999995,0,0,400.000000000000000,827,828,126515001,5185,1290,"HAMILTON, ANDREW SCHOOL",Andrew Hamilton School,5640 SPRUCE ST,19139,215-400-7650, ,ELEMENTARYMIDDLE,K-08,499,1,District,0.026132776953581,0.000052964039505
829,0,829,1258,39.931130000000003,-75.144030000000001,0,0,400.000000000000000,828,829,,,,,,,,,,,,,,,0.026126622795694,0.000052943229699
