OBJECTID,Row_Labels,Average_of,Average__1,comm,ind,OBJECTID_1,NAME,Acres,Acres_1,AREA,PERCENTAGE
198,218,33.753480000000003,-84.385310000000004,1,0,1450,John Calhoun Park,0.280000000000000,0.119222782007484,0.118967574207951,0.095830280521337
199,218,33.753480000000003,-84.385310000000004,1,0,1481,Hurt Park,1.860000000000000,1.859999572586857,1.864839175285373,1.502157730663658
200,218,33.753480000000003,-84.385310000000004,1,0,1488,Robert W. Woodruff Park,3.300000000000000,2.986270652166574,2.987651658986233,2.406601113680216
201,220,33.755920000000003,-84.391589999999994,1,0,1298,Marietta Street Island,0.170000000000000,0.169999869358985,0.172492856468291,0.138945669447572
202,220,33.755920000000003,-84.391589999999994,1,0,1444,Margaret Mitchell Square,0.040000000000000,0.040000273367259,0.041577893957239,0.033491638021374
203,220,33.755920000000003,-84.391589999999994,1,0,1488,Robert W. Woodruff Park,3.300000000000000,3.300000330865470,3.301526422600823,2.659430705592420
204,221,33.747190000000003,-84.302660000000003,0,0,1456,East Lake Park,10.350000000000000,10.350000000050537,10.351657236146998,8.338476927136481
205,221,33.747190000000003,-84.302660000000003,0,0,1553,Arbor Park,0.360000000000000,0.257711569282768,0.259983758749600,0.209422368255564
206,224,33.762210000000003,-84.384159999999994,1,0,1293,Mayor's #1 Park,0.220000000000000,0.219999909277768,0.221553476447104,0.178464884568099
207,224,33.762210000000003,-84.384159999999994,1,0,1294,Folk Art (Courtland) Park,0.490000000000000,0.490000141318358,0.494952251923594,0.398691990406903
208,224,33.762210000000003,-84.384159999999994,1,0,1295,Folk Art (Piedmont) Park,0.300000000000000,0.299999874810401,0.303312570343409,0.244323148173726
209,224,33.762210000000003,-84.384159999999994,1,0,1487,Hardy Ivy Park,0.560000000000000,0.559999287157623,0.556767092305180,0.448484837398988
210,224,33.762210000000003,-84.384159999999994,1,0,1650,Piedmont Harris Park,0.380000000000000,0.379999985841386,0.377183394027748,0.303827283397365
211,226,33.784300000000002,-84.382239999999996,0,0,1332,Piedmont Park,193.490000000000009,2.785465800756411,2.785507792711099,2.243771605335759
212,229,33.791780000000003,-84.390709999999999,1,0,1432,Pershing Point Park,0.330000000000000,0.329999758726768,0.329744937686703,0.265614684424992
213,230,33.760170000000002,-84.372060000000005,1,0,1363,Freedom Park,125.129999999999995,7.743387549787594,7.743435288745949,6.237468214750438
214,230,33.760170000000002,-84.372060000000005,1,0,1466,70 Boulevard,1.650000000000000,0.344070357243509,0.344527968999786,0.277523111590013
215,230,33.760170000000002,-84.372060000000005,1,0,1651,Martin Luther King Jr. Playlot,1.450000000000000,1.402665436281568,1.406725628115663,1.133141308095998
216,231,33.786439999999999,-84.492310000000003,0,0,1438,English Park,9.470000000000001,0.511145555706395,0.511164802631029,0.411746345529036
217,232,33.773370000000000,-84.365700000000004,0,1,1452,Historic Fourth Ward Park,18.510000000000002,2.953670582176229,2.953885371026901,2.379405917786480
218,235,33.790669999999999,-84.385170000000002,0,0,1424,Winn Park,10.000000000000000,2.415104799705415,2.414019296377240,1.944531103681366
219,235,33.790669999999999,-84.385170000000002,0,0,1425,Peachtree Cir. at 15th St. Triangle,0.110000000000000,0.109999999997809,0.107308379238734,0.086438613572187
220,235,33.790669999999999,-84.385170000000002,0,0,1431,Peachtree at 15th St. Park,0.050000000000000,0.049999999999969,0.051975789139909,0.041867328389882
221,235,33.790669999999999,-84.385170000000002,0,0,1432,Pershing Point Park,0.330000000000000,0.081684912060865,0.081621836153388,0.065747692811750
222,238,33.791939999999997,-84.390460000000004,1,0,1432,Pershing Point Park,0.330000000000000,0.329999758726768,0.329744937686703,0.265614688197742
223,239,33.812420000000003,-84.472669999999994,0,0,1447,Riverside,5.980000000000000,2.119879339060640,2.118440395859316,1.706421079149234
224,243,33.791809999999998,-84.389380000000003,0,0,1432,Pershing Point Park,0.330000000000000,0.329999758726768,0.329744937686703,0.265614712985817
225,245,33.781179999999999,-84.368859999999998,0,1,1332,Piedmont Park,193.490000000000009,16.413300350684789,16.413547787420299,13.221394157085378
226,248,33.773809999999997,-84.359960000000001,0,0,1363,Freedom Park,125.129999999999995,12.877951508818352,12.878030903009437,10.373482488834675
227,249,33.750599999999999,-84.397090000000006,1,0,1564,Fire Station #5 Park,0.080000000000000,0.079999944644838,0.083740586294063,0.067454303337183
228,251,33.747419999999998,-84.328569999999999,0,0,1636,Kirkwood Urban Forest,6.460000000000000,5.032714945250154,5.034395237915106,4.055304263595282
229,253,33.792090000000002,-84.389189999999999,0,0,1432,Pershing Point Park,0.330000000000000,0.329999758726768,0.329744937686703,0.265614715312558
230,254,33.760990000000000,-84.389049999999997,1,0,1444,Margaret Mitchell Square,0.040000000000000,0.009811314947833,0.010198275615185,0.008214871117001
231,254,33.760990000000000,-84.389049999999997,1,0,1487,Hardy Ivy Park,0.560000000000000,0.559999287157624,0.556767092305180,0.448484633879119
232,254,33.760990000000000,-84.389049999999997,1,0,1489,Walton Spring Park,0.180000000000000,0.180000243678900,0.184274144538956,0.148435716458691
233,255,33.747430000000001,-84.333250000000007,0,0,1636,Kirkwood Urban Forest,6.460000000000000,0.314447635941483,0.314552621831193,0.253378235552905
234,264,33.751489999999997,-84.371070000000003,1,1,1544,Oakland Cemetery,47.700000000000003,21.896938172031831,21.898279194618446,17.639436126056776
235,266,33.759720000000002,-84.390569999999997,1,0,1444,Margaret Mitchell Square,0.040000000000000,0.040000273367259,0.041577893957239,0.033491640752003
236,266,33.759720000000002,-84.390569999999997,1,0,1489,Walton Spring Park,0.180000000000000,0.180000243678900,0.184274144538956,0.148435691695415
237,267,33.741940000000000,-84.394509999999997,0,0,1345,Fulton-Pryor Island,0.120000000000000,0.119999999994580,0.119596850611652,0.096337087624852
238,267,33.741940000000000,-84.394509999999997,0,0,1543,Rosa L. Burney Park,13.720000000000001,1.325970843555662,1.325535084577816,1.067738731745059
239,269,33.690150000000003,-84.506249999999994,0,0,1621,Coventry Station CE,16.120000000000001,2.790580836551699,2.790026463297322,2.247378660807325
240,270,33.797089999999997,-84.368989999999997,0,0,1332,Piedmont Park,193.490000000000009,11.415946534286576,11.416118634015627,9.195879116580832
241,270,33.797089999999997,-84.368989999999997,0,0,1394,Smith Park,0.410000000000000,0.409999999996429,0.405763851363956,0.326849732964688
242,270,33.797089999999997,-84.368989999999997,0,0,1421,Piedmont-Avery Triangle,0.040000000000000,0.039999993655423,0.040270502612232,0.032438579683520
243,274,33.791890000000002,-84.389080000000007,0,0,1432,Pershing Point Park,0.330000000000000,0.329999758726768,0.329744937686703,0.265614720043130
244,275,33.761360000000003,-84.372029999999995,1,0,1363,Freedom Park,125.129999999999995,7.852550354022680,7.852598765983455,6.325401387175261
245,280,33.780540000000002,-84.369069999999994,0,1,1332,Piedmont Park,193.490000000000009,13.542402019031009,13.542606175883989,10.908801358048159
246,280,33.780540000000002,-84.369069999999994,0,1,1412,Ray Kluka Memorial Park,0.050000000000000,0.004090748587554,0.003696962120270,0.002977966343736
247,281,33.753740000000001,-84.495990000000006,0,0,1325,Adamsville Park (Old),1.430000000000000,0.446022684488382,0.446858939283286,0.359947391638689
248,281,33.753740000000001,-84.495990000000006,0,0,1551,Adamsville Recrecreation Center,10.930000000000000,5.968349616800139,5.970340155413748,4.809142611276130
249,282,33.773150000000001,-84.372820000000004,0,0,1292,Charles Allen Median,0.320000000000000,0.255504449305926,0.258976389303458,0.208609853053715
250,283,33.781779999999998,-84.380470000000003,0,0,1332,Piedmont Park,193.490000000000009,12.183473556717978,12.183657227208350,9.814134924768560
251,285,33.779490000000003,-84.369410000000002,0,0,1332,Piedmont Park,193.490000000000009,7.534553154243717,7.534666740493661,6.069303074263613
252,285,33.779490000000003,-84.369410000000002,0,0,1410,Greenwood-Charles Allen Triangle,0.040000000000000,0.007138082713616,0.006353202004714,0.005117612999576
253,285,33.779490000000003,-84.369410000000002,0,0,1411,Vedado-Greenwood Triangle,0.070000000000000,0.070000000005386,0.074822615863709,0.060270898252933
254,285,33.779490000000003,-84.369410000000002,0,0,1412,Ray Kluka Memorial Park,0.050000000000000,0.050000182717592,0.045187030578201,0.036398926860454
255,286,33.751420000000003,-84.390960000000007,1,0,1298,Marietta Street Island,0.170000000000000,0.029754710133406,0.030191052285217,0.024319362335661
256,286,33.751420000000003,-84.390960000000007,1,0,1488,Robert W. Woodruff Park,3.300000000000000,0.120809702074259,0.120865570761957,0.097359097705442
257,287,33.731909999999999,-84.413309999999996,0,0,1347,Bonnie Brae Park,0.190000000000000,0.189999999986996,0.190308515589350,0.153296128988123
258,287,33.731909999999999,-84.413309999999996,0,0,1348,Rose Circle Triangle,0.200000000000000,0.199999999988500,0.204941662096837,0.165083329931638
259,287,33.731909999999999,-84.413309999999996,0,0,1349,Adair Park II,10.560000000000000,10.560000439079358,10.563965653448212,8.509419751512800
260,288,33.771279999999997,-84.383439999999993,1,0,1486,Renaissance Park,5.680000000000000,1.252377263604334,1.252905950119637,1.009235937902818
261,291,33.801839999999999,-84.372299999999996,0,0,1404,Montgomery Ferry/Golf Cir. Triangle,0.020000000000000,0.020000000001611,0.024881605970087,0.020042554606689
262,291,33.801839999999999,-84.372299999999996,0,0,1590,Piedmont Heights Park,0.030000000000000,0.030000000000040,0.034375317718525,0.027689900054045
263,292,33.762189999999997,-84.382120000000000,1,0,1293,Mayor's #1 Park,0.220000000000000,0.052962990206625,0.053336997464378,0.042963816347850
264,292,33.762189999999997,-84.382120000000000,1,0,1294,Folk Art (Courtland) Park,0.490000000000000,0.490000141318358,0.494952251923594,0.398692064861772
265,292,33.762189999999997,-84.382120000000000,1,0,1295,Folk Art (Piedmont) Park,0.300000000000000,0.299999874810401,0.303312570343409,0.244323193800546
266,292,33.762189999999997,-84.382120000000000,1,0,1650,Piedmont Harris Park,0.380000000000000,0.379999985841386,0.377183394027748,0.303827340136455
267,294,33.757660000000001,-84.372110000000006,0,0,1363,Freedom Park,125.129999999999995,5.146287594705067,5.146319322215485,4.145447402060917
268,294,33.757660000000001,-84.372110000000006,0,0,1466,70 Boulevard,1.650000000000000,1.650000325113471,1.652194816823485,1.330870916138741
269,294,33.757660000000001,-84.372110000000006,0,0,1651,Martin Luther King Jr. Playlot,1.450000000000000,1.450000088465237,1.454197296414006,1.171380559010527
270,295,33.749850000000002,-84.393889999999999,1,0,1564,Fire Station #5 Park,0.080000000000000,0.079999944644838,0.083740586294063,0.067454323337347
271,298,33.782380000000003,-84.354330000000004,0,0,1383,Virginia Highland Triangle,0.050000000000000,0.049999999997906,0.053638647369051,0.043206902955895
272,298,33.782380000000003,-84.354330000000004,0,0,1384,Todd Street Triangle,0.030000000000000,0.030000000000175,0.032807022318563,0.026426651288151
273,298,33.782380000000003,-84.354330000000004,0,0,1574,Lanier Boulevard Parkway,2.100000000000000,0.751170599423073,0.749465594097981,0.603708124296543
274,301,33.746879999999997,-84.381519999999995,0,0,1344,Rawson-Washington Park,4.480000000000000,4.480000507415665,4.484355611735471,3.612221292739553
275,301,33.746879999999997,-84.381519999999995,0,0,1616,Memorial Drive Greenway,4.520000000000000,2.240398287336260,2.241052359861412,1.805204081329031
276,302,33.774709999999999,-84.345060000000004,0,0,1359,Springdale Park,5.240000000000000,5.239999798904141,5.241726178281641,4.222308408463347
277,302,33.774709999999999,-84.345060000000004,0,0,1360,Virgilee Park,3.500000000000000,3.499999924344342,3.496325391621916,2.816355451937901
278,302,33.774709999999999,-84.345060000000004,0,0,1363,Freedom Park,125.129999999999995,0.287629345720036,0.287631118991136,0.231692242392205
279,302,33.774709999999999,-84.345060000000004,0,0,1470,Oak Grove Park,3.430000000000000,1.282664697808580,1.282428670712250,1.033020263828032
280,308,33.736840000000001,-84.394599999999997,0,0,1305,Ralph David Abernathy Plaza,0.330000000000000,0.329999999996266,0.325624817700389,0.262295755213340
281,308,33.736840000000001,-84.394599999999997,0,0,1306,Ralph David Abernathy Median,0.290000000000000,0.185516274189660,0.184766996682585,0.148832632830680
282,308,33.736840000000001,-84.394599999999997,0,0,1537,Windsor Street Park,1.090000000000000,1.090000302022112,1.088656338119999,0.876929278276670
283,311,33.767400000000002,-84.385379999999998,1,0,1293,Mayor's #1 Park,0.220000000000000,0.219999909277768,0.221553476447104,0.178464862452407
284,311,33.767400000000002,-84.385379999999998,1,0,1294,Folk Art (Courtland) Park,0.490000000000000,0.336117441152649,0.339514360060587,0.273484237487449
285,311,33.767400000000002,-84.385379999999998,1,0,1486,Renaissance Park,5.680000000000000,1.759781464277776,1.760524349634354,1.418130470981898
286,315,33.753160000000001,-84.391279999999995,1,0,1298,Marietta Street Island,0.170000000000000,0.169999869358985,0.172492856468291,0.138945676117031
287,315,33.753160000000001,-84.391279999999995,1,0,1488,Robert W. Woodruff Park,3.300000000000000,2.361938239906192,2.363030522956476,1.903457803527792
288,317,33.756450000000001,-84.392129999999995,1,0,1298,Marietta Street Island,0.170000000000000,0.169999869358985,0.172492856468291,0.138945659507733
289,317,33.756450000000001,-84.392129999999995,1,0,1444,Margaret Mitchell Square,0.040000000000000,0.010695374159601,0.011117202339044,0.008955078155155
290,317,33.756450000000001,-84.392129999999995,1,0,1488,Robert W. Woodruff Park,3.300000000000000,3.166113307500463,3.167577482914803,2.551532575995976
291,318,33.738830000000000,-84.433539999999994,0,1,1501,Gordon-White Park,1.850000000000000,1.850000000000312,1.850568623658269,1.490655174785052
292,318,33.738830000000000,-84.433539999999994,0,1,1596,South Gordon Triangle,0.010000000000000,0.010000000002166,0.011989752444949,0.009657889093096
293,318,33.738830000000000,-84.433539999999994,0,1,1598,Willard and Gordon Park,0.070000000000000,0.069999999997566,0.071469472099451,0.057569515154536
294,319,33.740749999999998,-84.394540000000006,0,0,1345,Fulton-Pryor Island,0.120000000000000,0.119999999994580,0.119596850611652,0.096337089546958
295,319,33.740749999999998,-84.394540000000006,0,0,1543,Rosa L. Burney Park,13.720000000000001,2.533439306792409,2.532606732736856,2.040053398990832
296,320,33.786330000000000,-84.427859999999995,0,1,1495,Knight Park,2.680000000000000,2.679999999987255,2.682818352333171,2.161043714273061
297,327,33.751800000000003,-84.383039999999994,1,0,1481,Hurt Park,1.860000000000000,1.798349740103417,1.803028933788916,1.452368905797657
298,328,33.720230000000001,-84.480490000000003,0,0,1339,Veltre Circle,0.180000000000000,0.180000000000131,0.177694536149014,0.143134248777288
299,328,33.720230000000001,-84.480490000000003,0,0,1542,Cascade Springs Nature Preserve,120.859999999999999,50.732111650567255,50.731557568986737,40.864640744210980
300,329,33.786499999999997,-84.382159999999999,0,0,1332,Piedmont Park,193.490000000000009,1.095973234140752,1.095989756353438,0.882837516538834
301,329,33.786499999999997,-84.382159999999999,0,0,1423,Yonah Park,2.020000000000000,1.894587083212596,1.892425195959224,1.524379174669388
302,329,33.786499999999997,-84.382159999999999,0,0,1425,Peachtree Cir. at 15th St. Triangle,0.110000000000000,0.109999999997809,0.107308379238734,0.086438639122080
303,329,33.786499999999997,-84.382159999999999,0,0,1431,Peachtree at 15th St. Park,0.050000000000000,0.049999999999969,0.051975789139909,0.041867340765205
304,333,33.763959999999997,-84.371960000000001,0,0,1291,Boulevard-Angier Park,0.180000000000000,0.179999999995791,0.180302799788375,0.145236958216069
305,333,33.763959999999997,-84.371960000000001,0,0,1303,Parkway-Wabash Park,0.600000000000000,0.600000000010612,0.599668965532684,0.483043505662516
306,333,33.763959999999997,-84.371960000000001,0,0,1363,Freedom Park,125.129999999999995,1.120304717085673,1.120311623905187,0.902429982790451
307,333,33.763959999999997,-84.371960000000001,0,0,1485,J.D. Sims Recreation Center,0.840000000000000,0.403108137098980,0.405329171401416,0.326499510821111
308,333,33.763959999999997,-84.371960000000001,0,0,1588,Parkway-Angier Park,0.490000000000000,0.489999999988306,0.494514993364577,0.398340200556004
309,338,33.754359999999998,-84.374390000000005,0,0,1466,70 Boulevard,1.650000000000000,1.650000325113471,1.652194816823485,1.330870608356627
310,338,33.754359999999998,-84.374390000000005,0,0,1480,Selena S. Butler Park,5.450000000000000,5.450000265764550,5.446307580732522,4.387092012068203
311,338,33.754359999999998,-84.374390000000005,0,0,1562,John Wesley Dobbs Park,1.380000000000000,1.380000180998154,1.381874389045543,1.113122974418559
312,338,33.754359999999998,-84.374390000000005,0,0,1651,Martin Luther King Jr. Playlot,1.450000000000000,1.450000088465237,1.454197296414006,1.171380288112740
313,341,33.801240000000000,-84.367509999999996,0,0,1390,Wildwood Gardens Park,1.560000000000000,0.554224630280165,0.553912157806686,0.446185801606779
314,341,33.801240000000000,-84.367509999999996,0,0,1589,Pelham Road Park,0.090000000000000,0.090000153650048,0.085748152703871,0.069071616701776
315,341,33.801240000000000,-84.367509999999996,0,0,1590,Piedmont Heights Park,0.030000000000000,0.030000000000040,0.034375317718525,0.027689911614254
316,343,33.761319999999998,-84.367840000000001,0,0,1363,Freedom Park,125.129999999999995,13.963253532865885,13.963339618080475,11.247710569660384
317,345,33.718200000000003,-84.425200000000004,0,1,1525,Rev. James Orange Park at Oakland City,14.470000000000001,7.702572000535080,7.700657284094339,6.202977492003646
318,347,33.764800000000001,-84.387519999999995,1,0,1293,Mayor's #1 Park,0.220000000000000,0.219999909277768,0.221553476447104,0.178464826713943
319,347,33.764800000000001,-84.387519999999995,1,0,1294,Folk Art (Courtland) Park,0.490000000000000,0.490000141318358,0.494952251923594,0.398691861160251
320,347,33.764800000000001,-84.387519999999995,1,0,1487,Hardy Ivy Park,0.560000000000000,0.559999287157624,0.556767092305180,0.448484692010655
321,348,33.771079999999998,-84.348979999999997,0,0,1359,Springdale Park,5.240000000000000,1.906159203197552,1.906787209698491,1.535952274589040
322,348,33.771079999999998,-84.348979999999997,0,0,1363,Freedom Park,125.129999999999995,25.319896784835745,25.320052885184641,20.395769713529621
323,349,33.754610000000000,-84.402810000000002,1,0,1490,Mitchell-Haynes Park,0.080000000000000,0.079999999995742,0.078082364734151,0.062896484495675
324,350,33.761530000000000,-84.358029999999999,0,0,1351,Springvale Park,4.270000000000000,1.957334610575518,1.958491184788470,1.577599624377418
325,350,33.761530000000000,-84.358029999999999,0,0,1363,Freedom Park,125.129999999999995,22.287960920376406,22.288098328459281,17.953461227787972
326,352,33.769979999999997,-84.349029999999999,0,0,1363,Freedom Park,125.129999999999995,26.442934977445859,26.443098001466488,21.300403340785437
327,355,33.754620000000003,-84.364130000000003,0,1,1457,Esther Peachey Lefever,0.700000000000000,0.052677229561247,0.052345409135758,0.042165142606860
328,358,33.750619999999998,-84.384230000000002,1,0,1481,Hurt Park,1.860000000000000,0.727455382518847,0.729348175981908,0.587501650837784
329,359,33.751370000000001,-84.490499999999997,0,0,1551,Adamsville Recrecreation Center,10.930000000000000,8.823168219450956,8.826110885039069,7.109487415037129
330,363,33.773660000000000,-84.370959999999997,0,0,1292,Charles Allen Median,0.320000000000000,0.288129634104167,0.292044903696684,0.235247135591005
331,363,33.773660000000000,-84.370959999999997,0,0,1411,Vedado-Greenwood Triangle,0.070000000000000,0.070000000005386,0.074822615863709,0.060270889293260
332,363,33.773660000000000,-84.370959999999997,0,0,1412,Ray Kluka Memorial Park,0.050000000000000,0.050000182717592,0.045187030578201,0.036398921449509
333,364,33.771079999999998,-84.352519999999998,0,0,1363,Freedom Park,125.129999999999995,16.239968015250255,16.240068136696042,13.081670857240502
334,367,33.756270000000001,-84.388540000000006,1,0,1298,Marietta Street Island,0.170000000000000,0.169999869358985,0.172492856468291,0.138945707110531
335,367,33.756270000000001,-84.388540000000006,1,0,1444,Margaret Mitchell Square,0.040000000000000,0.040000273367259,0.041577893957239,0.033491647099700
336,367,33.756270000000001,-84.388540000000006,1,0,1481,Hurt Park,1.860000000000000,1.323136588026548,1.326579306775678,1.068580482647570
337,367,33.756270000000001,-84.388540000000006,1,0,1488,Robert W. Woodruff Park,3.300000000000000,3.300000330865471,3.301526422600824,2.659431426464321
338,367,33.756270000000001,-84.388540000000006,1,0,1489,Walton Spring Park,0.180000000000000,0.180000243678900,0.184274144538956,0.148435719828549
339,369,33.753540000000001,-84.394769999999994,1,0,1298,Marietta Street Island,0.170000000000000,0.057844832319609,0.058693106038033,0.047278192460540
340,369,33.753540000000001,-84.394769999999994,1,0,1564,Fire Station #5 Park,0.080000000000000,0.021157332611622,0.022146608290560,0.017839430893823
341,375,33.760939999999998,-84.384180000000001,1,0,1294,Folk Art (Courtland) Park,0.490000000000000,0.292878376760607,0.295838306755113,0.238302505107174
342,375,33.760939999999998,-84.384180000000001,1,0,1295,Folk Art (Piedmont) Park,0.300000000000000,0.299999874810401,0.303312570343409,0.244323144409970
343,375,33.760939999999998,-84.384180000000001,1,0,1487,Hardy Ivy Park,0.560000000000000,0.545661683845730,0.542512242540807,0.437002320175532
344,375,33.760939999999998,-84.384180000000001,1,0,1650,Piedmont Harris Park,0.380000000000000,0.379999985841386,0.377183394027748,0.303827278716958
345,376,33.781790000000001,-84.372820000000004,0,0,1332,Piedmont Park,193.490000000000009,54.175757589359847,54.176574309478006,43.640145088836455
346,377,33.764569999999999,-84.350279999999998,0,0,1354,Bass Recreation Center,4.820000000000000,4.820000171191577,4.824590606030369,3.886296303314685
347,377,33.764569999999999,-84.350279999999998,0,0,1355,Findley Plaza,0.110000000000000,0.110000152720674,0.113304070796269,0.091268509070109
348,377,33.764569999999999,-84.350279999999998,0,0,1363,Freedom Park,125.129999999999995,0.034856126246904,0.034856341139307,0.028077422682755
349,378,33.747889999999998,-84.383840000000006,1,0,1344,Rawson-Washington Park,4.480000000000000,1.228514437509248,1.229708702671693,0.990550132207538
350,378,33.747889999999998,-84.383840000000006,1,0,1616,Memorial Drive Greenway,4.520000000000000,0.869438340419691,0.869692168381441,0.700551025213077
351,381,33.781750000000002,-84.382499999999993,0,0,1332,Piedmont Park,193.490000000000009,0.024761278566209,0.024761651851886,0.019945910842339
352,382,33.741970000000002,-84.398229999999998,0,0,1345,Fulton-Pryor Island,0.120000000000000,0.119999999994580,0.119596850611652,0.096337053337111
353,382,33.741970000000002,-84.398229999999998,0,0,1543,Rosa L. Burney Park,13.720000000000001,13.719998789940387,13.715489933144770,11.048032439620464
354,383,33.759349999999998,-84.372090000000000,1,0,1363,Freedom Park,125.129999999999995,7.265503920721708,7.265548713467372,5.852522397285250
355,383,33.759349999999998,-84.372090000000000,1,0,1466,70 Boulevard,1.650000000000000,1.650000325113471,1.652194816823485,1.330870874516981
356,383,33.759349999999998,-84.372090000000000,1,0,1651,Martin Luther King Jr. Playlot,1.450000000000000,1.450000088465237,1.454197296414006,1.171380522376680
357,384,33.751080000000002,-84.309709999999995,0,0,1302,Oakview II Park,0.610000000000000,0.610000000012268,0.609239920284832,0.490755328269004
358,386,33.758440000000000,-84.387630000000001,1,0,1444,Margaret Mitchell Square,0.040000000000000,0.040000273367259,0.041577893957239,0.033491649215346
359,386,33.758440000000000,-84.387630000000001,1,0,1488,Robert W. Woodruff Park,3.300000000000000,2.480605084217506,2.481752244986639,1.999090567549491
360,386,33.758440000000000,-84.387630000000001,1,0,1489,Walton Spring Park,0.180000000000000,0.180000243678900,0.184274144538956,0.148435729205138
361,387,33.754309999999997,-84.372150000000005,1,0,1466,70 Boulevard,1.650000000000000,1.650000325113471,1.652194816823485,1.330870899003467
362,387,33.754309999999997,-84.372150000000005,1,0,1480,Selena S. Butler Park,5.450000000000000,1.985801031893650,1.984455538794663,1.598512536206694
363,387,33.754309999999997,-84.372150000000005,1,0,1651,Martin Luther King Jr. Playlot,1.450000000000000,1.397956037290856,1.402002597176212,1.129336829960801
364,388,33.751469999999998,-84.385379999999998,1,0,1481,Hurt Park,1.860000000000000,1.859999572586857,1.864839175285373,1.502157691414852
365,389,33.754449999999999,-84.382300000000001,1,0,1450,John Calhoun Park,0.280000000000000,0.280000746452808,0.279401378000179,0.225062335013332
366,389,33.754449999999999,-84.382300000000001,1,0,1481,Hurt Park,1.860000000000000,1.859999572586857,1.864839175285373,1.502158157622945
367,390,33.743319999999997,-84.349209999999999,0,0,1579,Moreland Avenue Planters,0.050000000000000,0.049999999996683,0.054513546855761,0.043911665661405
368,393,33.758380000000002,-84.382210000000001,1,0,1450,John Calhoun Park,0.280000000000000,0.280000746452808,0.279401378000179,0.225062331028526
369,393,33.758380000000002,-84.382210000000001,1,0,1650,Piedmont Harris Park,0.380000000000000,0.379999985841386,0.377183394027748,0.303827327169021
370,394,33.752899999999997,-84.494039999999998,0,0,1551,Adamsville Recrecreation Center,10.930000000000000,10.930000045980091,10.933645373170210,8.807115195812687
371,396,33.757910000000003,-84.393519999999995,1,0,1298,Marietta Street Island,0.170000000000000,0.117127003122179,0.118844628612341,0.095731170778175
372,398,33.749769999999998,-84.379530000000003,0,1,1480,Selena S. Butler Park,5.450000000000000,1.446010352494426,1.445030598269760,1.163995825614937
373,398,33.749769999999998,-84.379530000000003,0,1,1616,Memorial Drive Greenway,4.520000000000000,2.738451145912764,2.739250622356812,2.206511262497999
374,400,33.773690000000002,-84.330870000000004,0,0,1361,Shadyside Park,4.070000000000000,3.600336875840807,3.601462850099175,2.901048556691025
375,400,33.773690000000002,-84.330870000000004,0,0,1362,Dellwood Park,1.350000000000000,1.349999999982006,1.354385511954997,1.090983941303762
376,400,33.773690000000002,-84.330870000000004,0,0,1614,Harold Avenue Place,0.520000000000000,0.519999999999607,0.523319029268967,0.421543683147496
377,403,33.775419999999997,-84.358720000000005,0,0,1363,Freedom Park,125.129999999999995,6.805261766995542,6.805303722290430,5.481793717419045
378,405,33.746989999999997,-84.396929999999998,1,0,1564,Fire Station #5 Park,0.080000000000000,0.079999944644838,0.083740586294063,0.067454304718788
379,408,33.729329999999997,-84.415850000000006,0,1,1348,Rose Circle Triangle,0.200000000000000,0.199999999988500,0.204941662096837,0.165083279977258
380,408,33.729329999999997,-84.415850000000006,0,1,1349,Adair Park II,10.560000000000000,1.777987171273436,1.778654794378174,1.432730487295863
381,408,33.729329999999997,-84.415850000000006,0,1,1499,Rose Circle Park,2.670000000000000,1.076754358947255,1.075620836134045,0.866427127720801
382,408,33.729329999999997,-84.415850000000006,0,1,1555,Brookline Park,0.060000000000000,0.059999999999996,0.055183879008778,0.044451360721046
383,409,33.773049999999998,-84.417370000000005,0,1,1524,Lindsay Street Park,1.230000000000000,0.993790735825732,0.994602896576024,0.801165966338799
384,412,33.755470000000003,-84.372140000000002,0,0,1466,70 Boulevard,1.650000000000000,1.650000325113471,1.652194816823485,1.330870904927976
385,412,33.755470000000003,-84.372140000000002,0,0,1480,Selena S. Butler Park,5.450000000000000,0.077738237078122,0.077685565002805,0.062577038217503
386,412,33.755470000000003,-84.372140000000002,0,0,1651,Martin Luther King Jr. Playlot,1.450000000000000,1.450000088465237,1.454197296414006,1.171380549143250
387,416,33.758450000000003,-84.349189999999993,1,0,1363,Freedom Park,125.129999999999995,0.374477143387380,0.374479452086077,0.301650112156805
388,417,33.741920000000000,-84.391159999999999,0,0,1345,Fulton-Pryor Island,0.120000000000000,0.119999999994580,0.119596850611652,0.096337119320397
389,419,33.767820000000000,-84.349010000000007,0,0,1355,Findley Plaza,0.110000000000000,0.110000152720674,0.113304070796269,0.091268519975226
390,419,33.767820000000000,-84.349010000000007,0,0,1363,Freedom Park,125.129999999999995,22.792096126784056,22.792236642923896,18.359567230953111
391,421,33.831499999999998,-84.385459999999995,0,0,1382,Rumson Road Circle,0.030000000000000,0.029999999999900,0.032221523596240,0.025954951729860
392,421,33.831499999999998,-84.385459999999995,0,0,1548,West Wesley Park,1.130000000000000,0.263667563236187,0.263025853913300,0.211871524995846
393,422,33.764200000000002,-84.382069999999999,1,0,1293,Mayor's #1 Park,0.220000000000000,0.219999909277768,0.221553476447104,0.178464918231373
394,422,33.764200000000002,-84.382069999999999,1,0,1294,Folk Art (Courtland) Park,0.490000000000000,0.490000141318358,0.494952251923594,0.398692065610928
