OBJECTID,Row_Labels,Average_of,Average__1,Comm,ACRES,SITE_NAME,OBJECTID_1,ACRES_1,AREA,PERCENTAGE
3964,705,42.331780000000002,-71.097160000000002,0,6.580000000000000,Kevin Fitzgerald Park,8566,0.004642850730082,0.006261221578815,0.003737900795518
3965,705,42.331780000000002,-71.097160000000002,0,47.680000000000000,Southwest Corridor Park,8789,3.709205960549560,5.086706930456619,3.036724645915128
3966,707,42.319560000000003,-71.070670000000007,0,0.112226450000000,Esparanza Garden,8677,0.112226379895876,0.151374717551927,0.090386832498060
3967,707,42.319560000000003,-71.070670000000007,0,0.114557580000000,The Food Project Lot #3,8350,0.114557400160396,0.159142376447609,0.095024952356253
3968,707,42.319560000000003,-71.070670000000007,0,0.147019050000000,Magnolia & Woodford Streets Garden,8673,0.147019038204115,0.198309285717214,0.118411769685271
3969,707,42.319560000000003,-71.070670000000007,0,0.150000000000000,Nonquit Street Garden,8277,0.150000058937644,0.196954843665274,0.117603023490022
3970,707,42.319560000000003,-71.070670000000007,0,0.190968300000000,"Julian, Judson, Dean Garden",8676,0.190968583680108,0.267020557680583,0.159439718936778
3971,707,42.319560000000003,-71.070670000000007,0,0.224287550000000,Monadnock Street Garden,8303,0.224287423543506,0.294832011514950,0.176046119661470
3972,707,42.319560000000003,-71.070670000000007,0,0.357461790000000,Nonquit Green,7843,0.357462088056759,0.552357087941009,0.329816024724959
3973,707,42.319560000000003,-71.070670000000007,0,0.393279130000000,Leyland Street Garden,8672,0.393279011183989,0.530504216838901,0.316767532665971
3974,707,42.319560000000003,-71.070670000000007,0,1.300000000000000,Shirley-Eustis House Grounds,8491,0.121692878897247,0.164391667672029,0.098159338430153
3975,707,42.319560000000003,-71.070670000000007,0,1.380000000000000,The Food Project Lot #2,8671,1.380000332965255,1.860574552864070,1.110961217167512
3976,707,42.319560000000003,-71.070670000000007,0,1.480000000000000,Salvation Army Field,8743,1.480000467336262,2.002127809251425,1.195483591058976
3977,707,42.319560000000003,-71.070670000000007,0,1.972575230000000,Hannon Playground,8684,1.972574770455772,2.653564119900594,1.584460466762160
3978,708,42.336309999999997,-71.110029999999995,0,0.304008850000000,Joslin Park,8615,0.304008223964600,0.415451355834647,0.248003645520617
3979,708,42.336309999999997,-71.110029999999995,0,0.450000000000000,Riverway V,8526,0.449999838381301,0.605866066911822,0.361671688348451
3980,708,42.336309999999997,-71.110029999999995,0,0.501509880000000,Beth Israel/Deaconess Plaza,8234,0.124921114260054,0.168557091679124,0.100620139103393
3981,708,42.336309999999997,-71.110029999999995,0,1.920000000000000,Riverway IV,8507,0.913497997347641,1.233885386565864,0.736567758716723
3982,708,42.336309999999997,-71.110029999999995,0,2.360000000000000,Riverway II,8525,0.127501862477833,0.172276465019798,0.102840418648964
3983,708,42.336309999999997,-71.110029999999995,0,5.300000000000000,Riverway III,8506,5.300000262382284,7.146424230721339,4.266057233331469
3984,708,42.336309999999997,-71.110029999999995,0,17.180000000000000,Riverway I,8505,3.124874001368974,4.217699649401797,2.517755385973495
3985,709,42.329569999999997,-71.060910000000007,1,0.201772960000000,Veterans Memorial Park,8064,0.058827255116663,0.266974916290000,0.159387479176704
3986,712,42.324390000000001,-71.114660000000001,0,1.370000000000000,Nira Rock,8721,0.199061661071904,0.283735795885980,0.169407683871638
3987,712,42.324390000000001,-71.114660000000001,0,4.721091200000000,Jamaicaway,8290,1.542753767867937,2.093741889959718,1.250092407605970
3988,712,42.324390000000001,-71.114660000000001,0,6.295542640000000,Willow Pond Meadow,8635,6.295543131394287,8.433365541816141,5.035236809725861
3989,712,42.324390000000001,-71.114660000000001,0,42.955625589999997,Olmsted Park,8636,26.880839829210586,36.149917579638149,21.583719425299684
3990,715,42.339599999999997,-71.049930000000003,0,0.040000000000000,Foster's Nook CG II,8638,0.039999997519919,0.055270943032593,0.032992282658301
3991,715,42.339599999999997,-71.049930000000003,0,0.070000000000000,Foster's Nook CG I,8637,0.070000172520110,0.098220922514330,0.058629946600350
3992,715,42.339599999999997,-71.049930000000003,0,0.252221500000000,Flaherty Park,8061,0.252220587595978,0.340064587200834,0.202991054022588
3993,715,42.339599999999997,-71.049930000000003,0,0.479657630000000,Sweeney Playground,8556,0.479657749481925,0.623817061295872,0.372368331063353
3994,715,42.339599999999997,-71.049930000000003,0,0.655619160000000,Buckley Playground,8062,0.655619768793630,0.876338638326797,0.523103288522129
3995,715,42.339599999999997,-71.049930000000003,0,1.590000000000000,Orton Field,8791,1.589999870193433,2.151205523561331,1.284095707351730
3996,717,42.252220000000001,-71.130949999999999,0,0.370130970000000,Mother Brook I,8215,0.283827009309625,0.382446857040143,0.228602150624990
3997,717,42.252220000000001,-71.130949999999999,0,0.444956630000000,Dooley Playground,8219,0.443255454810523,0.718996152062759,0.429769688590712
3998,717,42.252220000000001,-71.130949999999999,0,4.148374200000000,Connell Fields/Hickey Courts,7950,0.331385018303787,1.806558111491463,1.079844328469982
3999,717,42.252220000000001,-71.130949999999999,0,8.699999999999999,Reservation Road Park,8216,5.162231685469802,7.457385420290825,4.457545705334392
4000,717,42.252220000000001,-71.130949999999999,0,292.259999999999991,Stony Brook Reservation I,8220,6.310616274698705,8.305542017173103,4.964519206475519
4001,718,42.363199999999999,-71.129750000000001,0,0.480000000000000,Raymond V. Mellone Park II,8663,0.475057350779694,0.634686956855386,0.378716643637429
4002,718,42.363199999999999,-71.129750000000001,0,1.080000000000000,Raymond V. Mellone Park I,8662,1.079999442222171,1.458929761593992,0.870540944076030
4003,718,42.363199999999999,-71.129750000000001,0,2.220000000000000,Rena Park,8831,2.220001657807111,3.001717338487044,1.791119706024003
4004,718,42.363199999999999,-71.129750000000001,0,14.797712310000000,Smith Playground,7822,14.406764599765285,19.744424114687469,11.781464784334787
4005,718,42.363199999999999,-71.129750000000001,0,61.969251409999998,Soldiers Field,8754,14.776919484133453,19.822165580407653,11.827852986661924
4006,718,42.363199999999999,-71.129750000000001,0,171.689999999999998,Charles River Reservation,8770,0.095306383916605,0.128640295132937,0.076759448548703
4007,719,42.349539999999998,-71.057060000000007,1,0.033238630000000,Tai Tung Park,7888,0.029777735766608,0.040492352525169,0.024166894413518
4008,719,42.349539999999998,-71.057060000000007,1,0.050000000000000,Oxford Place Plaza,8409,0.049999959618395,0.063196021728262,0.037717037643392
4009,719,42.349539999999998,-71.057060000000007,1,0.070000000000000,Mary Soo Hoo Park,8546,0.069998758428796,0.099033210054926,0.059105608382262
4010,719,42.349539999999998,-71.057060000000007,1,0.140000000000000,China Gate Plaza,8503,0.139999143209774,0.193424123799926,0.115440572982134
4011,719,42.349539999999998,-71.057060000000007,1,0.180000000000000,Lincoln Street Green,8365,0.180000363067310,0.239629074165492,0.143016895107958
4012,719,42.349539999999998,-71.057060000000007,1,0.240000000000000,RFK Greenway I,8371,0.240000597434425,0.213719431752955,0.127553343266000
4013,719,42.349539999999998,-71.057060000000007,1,0.290000000000000,RFK Greenway II,8502,0.286754818083040,0.392273243558236,0.234118925355784
4014,719,42.349539999999998,-71.057060000000007,1,0.340000000000000,Reggie Wong Park,8188,0.339999656809952,0.454606880099327,0.271321268977652
4015,719,42.349539999999998,-71.057060000000007,1,0.420000000000000,Leather District Park,8366,0.419998829254515,0.568075797924439,0.339042485091020
4016,719,42.349539999999998,-71.057060000000007,1,0.450000000000000,Binford Street Park,8379,0.416453425497148,0.568151097565682,0.339087425885166
4017,719,42.349539999999998,-71.057060000000007,1,0.580000000000000,Atlantic Avenue Plantings,8378,0.579997859112296,0.786616422310930,0.469473242141499
4018,719,42.349539999999998,-71.057060000000007,1,0.580000000000000,Dewey Square Plaza,8373,0.246320197618585,0.334253243059063,0.199491072477534
4019,719,42.349539999999998,-71.057060000000007,1,0.610000000000000,Chinatown Park,8367,0.609999566998081,1.136208675218658,0.678119036641918
4020,719,42.349539999999998,-71.057060000000007,1,1.050000000000000,Rolling Bridge Park,8746,0.533794155162282,0.723404443976570,0.431746681178499
4021,719,42.349539999999998,-71.057060000000007,1,1.540000000000000,I-90 Interchange,8382,1.539999633954319,2.075484368081709,1.238703321797888
4022,719,42.349539999999998,-71.057060000000007,1,2.090000000000000,Federal Reserve Plaza,8471,0.560855903401345,0.757601932564333,0.452156636253207
4023,719,42.349539999999998,-71.057060000000007,1,2.160000000000000,Fort Point Channel Harborwalk,8745,1.087202549916021,0.960342837883668,0.573157707976762
4024,720,42.346480000000000,-71.090829999999997,0,0.108116400000000,Edgerly Road Playground,7927,0.108116358650541,0.166238828033510,0.099220437261978
4025,720,42.346480000000000,-71.090829999999997,0,0.297886150000000,Symphony Road Garden,7928,0.053003024431800,0.071521642243400,0.042688033241274
4026,720,42.346480000000000,-71.090829999999997,0,0.496795930000000,Symphony Community Park,7926,0.496795940800783,0.644459755960017,0.384648878607416
4027,720,42.346480000000000,-71.090829999999997,0,0.600000000000000,Agassiz Road,8514,0.282961705811308,0.384392901174389,0.229426736136730
4028,720,42.346480000000000,-71.090829999999997,0,0.620000000000000,Boylston Street I,8519,0.620012642310334,0.832392068474193,0.496817175532324
4029,720,42.346480000000000,-71.090829999999997,0,0.770000000000000,The Fenway II,8521,0.427863508722154,0.576251871229791,0.343938677340337
4030,720,42.346480000000000,-71.090829999999997,0,0.840000000000000,Fire Alarm House Grounds,8524,0.840000711693540,1.139525714447198,0.680131356772607
4031,720,42.346480000000000,-71.090829999999997,0,0.980000000000000,Commonwealth Avenue Mall II,7931,0.683032854663307,0.913228168276563,0.545064587185920
4032,720,42.346480000000000,-71.090829999999997,0,1.490000000000000,Charlesgate II,8510,1.398597814335788,1.884237485646032,1.124616128751366
4033,720,42.346480000000000,-71.090829999999997,0,2.400000000000000,Boylston Street II,8520,2.400000075107782,2.402065125310681,1.433684024871926
4034,720,42.346480000000000,-71.090829999999997,0,5.100000000000000,Park Drive I,8522,0.898240339275237,1.210887673313614,0.722724082228840
4035,720,42.346480000000000,-71.090829999999997,0,6.520000000000000,Charlesgate I,8751,4.579104263774659,6.246325647451221,3.728149249800354
4036,720,42.346480000000000,-71.090829999999997,0,9.919982310000000,Christian Science Plaza,8183,0.002596183779635,0.003503378522046,0.002091008177594
4037,720,42.346480000000000,-71.090829999999997,0,10.869999999999999,Commonwealth Avenue Mall I,8527,1.601784094937949,2.161762260882684,1.290258114295574
4038,720,42.346480000000000,-71.090829999999997,0,50.280000000000001,The Fenway I,8598,9.587239940299863,1.736844414952611,1.036643871628385
4039,720,42.346480000000000,-71.090829999999997,0,70.920000000000002,Back Bay Fens,8504,23.695014195042333,31.601218693782645,18.861338075461383
4040,721,42.349660000000000,-71.103639999999999,0,0.610000000000000,BU Grounds East,8607,0.610000260236072,1.387114039408685,0.827864361998820
4041,721,42.349660000000000,-71.103639999999999,0,0.830000000000000,BU Grounds South,8605,0.830000335057157,1.223717159167940,0.730345015953727
4042,721,42.349660000000000,-71.103639999999999,0,1.380000000000000,Park Drive II,8523,0.050316652640031,0.068023017904161,0.040597838907657
4043,721,42.349660000000000,-71.103639999999999,0,2.539831080000000,BU Grounds Central,8604,2.030972332716475,5.264504436142634,3.141987956610317
4044,721,42.349660000000000,-71.103639999999999,0,171.689999999999998,Charles River Reservation,8770,7.292193995313047,9.842677365081183,5.874356098851650
4045,722,42.323650000000001,-71.052180000000007,0,0.310000000000000,Sharon's Park,8437,0.310000823469123,0.424790522907694,0.253628948961955
4046,722,42.323650000000001,-71.052180000000007,0,0.580000000000000,Columbia Road,8628,0.135440292961964,0.181229533923601,0.108206406996269
4047,722,42.323650000000001,-71.052180000000007,0,1.038765100000000,Sterling Square,8063,0.877980891449880,1.184437852716916,0.707190277313755
4048,722,42.323650000000001,-71.052180000000007,0,16.850000000000001,Columbia Road/Day Boulevard,8814,4.463614600434012,6.021538723575827,3.595269798253288
4049,722,42.323650000000001,-71.052180000000007,0,24.732077870000001,Carson Beach,8768,7.474704251523968,10.047995158993105,5.999339236445290
4050,722,42.323650000000001,-71.052180000000007,0,58.772425120000001,Moakley Park,8264,30.552340911800627,41.216395702020463,24.609002692310717
4051,723,42.351840000000003,-71.170890000000000,0,0.271456120000000,Oak Square,9234,0.271455795947622,0.316219711942946,0.188721388859921
4052,723,42.351840000000003,-71.170890000000000,0,0.271456120000000,Oak Square,9235,0.271455896012600,0.050124873664024,0.029914756787867
4053,723,42.351840000000003,-71.170890000000000,0,1.473029470000000,Hardiman Playground,7833,0.750365884661669,1.012667097285116,0.604364414470384
4054,723,42.351840000000003,-71.170890000000000,0,2.926562980000000,Crittenton Hospital,8173,0.867120390604045,1.170258448040800,0.698415662585775
4055,726,42.338590000000003,-71.048360000000002,0,0.040000000000000,Foster's Nook CG II,8638,0.039999997519919,0.055270943032593,0.032992805209584
4056,726,42.338590000000003,-71.048360000000002,0,0.070000000000000,Foster's Nook CG I,8637,0.070000172520110,0.098220922514330,0.058630875216113
4057,726,42.338590000000003,-71.048360000000002,0,0.479657630000000,Sweeney Playground,8556,0.479657749481925,0.623817061295872,0.372374228853174
4058,726,42.338590000000003,-71.048360000000002,0,0.655619160000000,Buckley Playground,8062,0.655619768793630,0.876338638326797,0.523111573741340
4059,726,42.338590000000003,-71.048360000000002,0,1.590000000000000,Orton Field,8791,0.630221309954157,0.852663945736365,0.508979473252801
4060,727,42.341369999999998,-71.047830000000005,0,0.655619160000000,Buckley Playground,8062,0.655619768793630,0.876338638326797,0.523088773904807
4061,730,42.360160000000000,-71.136600000000001,0,0.040543160000000,Fern Square,7823,0.040543010812731,0.060070425525547,0.035845631596767
4062,730,42.360160000000000,-71.136600000000001,0,171.689999999999998,Charles River Reservation,8770,0.005943656424545,0.008022481655492,0.004787229645848
4063,731,42.296799999999998,-71.078469999999996,0,0.102924100000000,Spencer Street Garden,8570,0.047388254672604,0.064312110714401,0.038414864324933
4064,731,42.296799999999998,-71.078469999999996,0,0.203914770000000,Greenwood Community Garden,8227,0.203914964159446,0.274963374833362,0.164240927893913
4065,731,42.296799999999998,-71.078469999999996,0,0.826726730000000,Ripley Playground,8085,0.826727014380505,1.140883464643240,0.681471701332539
4066,732,42.277900000000002,-71.066500000000005,0,1.942605910000000,Dorchester South Burying Ground,8075,1.942605018167393,2.605905138548098,1.557017615191291
4067,732,42.277900000000002,-71.066500000000005,0,6.945644980000000,Walsh Playground,8074,4.556865361347023,6.142654399843346,3.670210769804600
4068,732,42.277900000000002,-71.066500000000005,0,27.297353619999999,Dorchester Park,8076,23.444770242706898,31.603351047714852,18.882872424044660
4069,733,42.255620000000000,-71.125590000000003,1,0.030000000000000,Shempa Square,8459,0.030000157140539,0.033944754385404,0.020288915616877
4070,733,42.255620000000000,-71.125590000000003,1,0.070000000000000,Cleary Square Plaza,8712,0.069999911443098,0.095322631545150,0.056974718562989
4071,733,42.255620000000000,-71.125590000000003,1,70.420000000000002,Stony Brook Reservation III,8643,0.001987336092038,0.002671476959009,0.001596752475460
4072,733,42.255620000000000,-71.125590000000003,1,292.259999999999991,Stony Brook Reservation I,8220,0.266570957207871,0.350839947997588,0.209698441742539
4073,735,42.267659999999999,-71.093789999999998,1,0.159631810000000,Kennedy Garden,8232,0.159631828473884,0.215145779871573,0.128569299764878
4074,735,42.267659999999999,-71.093789999999998,1,0.260029420000000,Kennedy Playground,8002,0.260029630660769,0.350457247986140,0.209430289536708
4075,735,42.267659999999999,-71.093789999999998,1,183.319999999999993,Neponset River Reservation I,8766,7.424915371804197,10.014766658339411,5.984739916069701
4076,737,42.336709999999997,-71.098100000000002,0,0.110000000000000,Mission Main Longwood Gate,8695,0.110000157109768,0.152647018892275,0.091122050603043
4077,737,42.336709999999997,-71.098100000000002,0,0.140000000000000,Huntington-Vancouver Triangle,8419,0.140000382864184,0.186562019784711,0.111367479894419
4078,737,42.336709999999997,-71.098100000000002,0,0.150000000000000,Alice Taylor Homes Playlots,8694,0.017713323802796,0.023910278269681,0.014273148615895
4079,737,42.336709999999997,-71.098100000000002,0,0.152338220000000,Mass Art Park,8209,0.152338232819076,0.216108293982732,0.129005014594677
4080,737,42.336709999999997,-71.098100000000002,0,0.180000000000000,Tree House Plaza,8693,0.179999681821824,0.238718427798616,0.142502046981313
4081,737,42.336709999999997,-71.098100000000002,0,0.313067690000000,Mass Art Campus,8288,0.313066788268516,0.422407250855766,0.252154383144127
4082,737,42.336709999999997,-71.098100000000002,0,0.710000000000000,Mission Main Park,8691,0.710000511496114,0.960954823717798,0.573638284648369
4083,737,42.336709999999997,-71.098100000000002,0,0.820000000000000,Mission Main Playlots,8696,0.711961038932794,0.964053984025954,0.575488316469993
4084,737,42.336709999999997,-71.098100000000002,0,1.130000000000000,Mission Church Gardens,8697,0.184041751703166,0.248593483561354,0.148396923523614
4085,737,42.336709999999997,-71.098100000000002,0,1.490000000000000,Avenue Louis Pasteur,8599,0.493465561664330,0.663978305723332,0.396359294878483
4086,737,42.336709999999997,-71.098100000000002,0,2.686817930000000,Mission Hill Playground,7972,1.011835117090246,1.402677541945752,0.837322961722129
4087,737,42.336709999999997,-71.098100000000002,0,2.981506990000000,Wentworth Field,7929,2.565306315783051,3.461312815079492,2.066217367213830
4088,737,42.336709999999997,-71.098100000000002,0,3.285797940000000,Wentworth Grounds,8161,3.285799365703817,4.433371949072299,2.646484327155919
4089,737,42.336709999999997,-71.098100000000002,0,50.280000000000001,The Fenway I,8598,11.591315523320739,2.099906934007896,1.253531364653678
4090,737,42.336709999999997,-71.098100000000002,0,70.920000000000002,Back Bay Fens,8504,11.419859309998703,15.230270323408597,9.091651269567649
4091,738,42.332070000000002,-71.071449999999999,0,1.310000000000000,Boston Medical Center Campus,8272,0.296076163850001,0.400657902798110,0.239188579629974
4092,738,42.332070000000002,-71.071449999999999,0,3.043534610000000,Melnea Cass Boulevard I,8685,0.739165958574150,1.435503505248314,0.856980586371234
4093,739,42.320430000000002,-71.077749999999995,0,0.190968300000000,"Julian, Judson, Dean Garden",8676,0.190968583680108,0.267020557680583,0.159437547072316
4094,739,42.320430000000002,-71.077749999999995,0,0.416087800000000,Dennis Street Park,8054,0.416087598615923,0.924792391140261,0.552192054706605
4095,739,42.320430000000002,-71.077749999999995,0,0.794355990000000,Little Scobie Playground,8039,0.794355586474148,1.071555978902802,0.639824357760902
4096,739,42.320430000000002,-71.077749999999995,0,1.380000000000000,The Food Project Lot #2,8671,1.380000332965255,1.860574552864070,1.110946083816786
4097,739,42.320430000000002,-71.077749999999995,0,1.560895100000000,Winthrop Playground,8670,1.511839426365458,2.039245252650995,1.217630072327506
4098,739,42.320430000000002,-71.077749999999995,0,1.890000000000000,Howes Playground,8038,0.144048815361661,0.194583401037889,0.116185436926476
4099,740,42.314610000000002,-71.067329999999998,0,0.112226450000000,Esparanza Garden,8677,0.112226379895876,0.151374717551927,0.090393839103314
4100,740,42.314610000000002,-71.067329999999998,0,0.150000000000000,Nonquit Street Garden,8277,0.150000058937644,0.196954843665274,0.117612139839600
4101,740,42.314610000000002,-71.067329999999998,0,0.224287550000000,Monadnock Street Garden,8303,0.224287423543506,0.294832011514950,0.176059766402184
4102,740,42.314610000000002,-71.067329999999998,0,0.351773280000000,Stanley-Bellevue Park,8327,0.351773541270752,0.482984444922185,0.288415522154305
4103,740,42.314610000000002,-71.067329999999998,0,0.357461790000000,Nonquit Green,7843,0.175236385213580,0.270778531967040,0.161696163316465
4104,740,42.314610000000002,-71.067329999999998,0,0.372409400000000,Quincy/Stanley Play Area,7850,0.095406343296327,0.129647203906359,0.077419193109879
4105,740,42.314610000000002,-71.067329999999998,0,3.303917270000000,Dorchester North Burying Ground,7845,1.310224497662210,1.767290827593879,1.055342697260414
4106,741,42.348509999999997,-71.137670000000000,0,5.104860270000000,Fidelis Way Park,8799,0.678083264767080,0.878904507863541,0.524561651530984
4107,741,42.348509999999997,-71.137670000000000,0,5.527804080000000,Commonwealth Avenue Outbound,8175,1.982567692408767,2.675383007244829,1.596764285769451
4108,741,42.348509999999997,-71.137670000000000,0,10.255854940000001,Ringer Playground,7824,10.255855626270977,13.849392548879941,8.265812910438855
4109,742,42.334479999999999,-71.047780000000003,0,0.040000000000000,Foster's Nook CG II,8638,0.039999997519919,0.055270943032593,0.032994929414331
4110,742,42.334479999999999,-71.047780000000003,0,0.070000000000000,Foster's Nook CG I,8637,0.070000172520110,0.098220922514330,0.058634650099234
4111,742,42.334479999999999,-71.047780000000003,0,0.110000000000000,St. Augustine""s Park,8759,0.110000023679198,0.150220267328678,0.089676543318409
4112,742,42.334479999999999,-71.047780000000003,0,0.910000000000000,St. Augustine Burying Ground,8592,0.909999401252633,1.231930862816055,0.735422079518016
4113,742,42.334479999999999,-71.047780000000003,0,4.403983480000000,Dorchester Heights NHS,8060,4.403983293713787,5.941746579234482,3.547026669403391
4114,744,42.349229999999999,-71.045349999999999,1,0.460000000000000,Podium Plaza,8538,0.459999485992048,0.622260124049815,0.371382908031605
4115,744,42.349229999999999,-71.045349999999999,1,0.600000000000000,Q Park,8750,0.600000169366654,0.808931126090189,0.482793581644652
4116,744,42.349229999999999,-71.045349999999999,1,1.150000000000000,Eastport Park,8332,0.178694708375642,0.241204043345564,0.143957575914804
4117,744,42.349229999999999,-71.045349999999999,1,1.260000000000000,The Park at Fan Pier,8649,0.278907948724475,0.377250029859916,0.225153770472313
4118,745,42.347870000000000,-71.085560000000001,1,0.108116400000000,Edgerly Road Playground,7927,0.108116358650541,0.166238828033510,0.099218275337618
4119,745,42.347870000000000,-71.085560000000001,1,0.147170630000000,Belvidere/Dalton Plaza,8587,0.147170864628782,0.222586825214818,0.132849113362603
4120,745,42.347870000000000,-71.085560000000001,1,0.496795930000000,Symphony Community Park,7926,0.378980234584454,0.491625412841100,0.293422578535057
4121,745,42.347870000000000,-71.085560000000001,1,1.020000000000000,Prudential Center Plaza III,8390,1.019999299498922,1.380756009504221,0.824092852107002
4122,745,42.347870000000000,-71.085560000000001,1,1.062659100000000,Prudential Center Plaza I,7865,0.856826074407317,1.156290090364964,0.690122217012167
4123,745,42.347870000000000,-71.085560000000001,1,1.090000000000000,Prudential Center Plaza II,8389,1.089999487365702,1.474138648105116,0.879827510839012
4124,745,42.347870000000000,-71.085560000000001,1,2.400000000000000,Boylston Street II,8520,0.212646015066260,0.212828983684100,0.127025226012408
4125,745,42.347870000000000,-71.085560000000001,1,9.919982310000000,Christian Science Plaza,8183,5.252581965363601,7.088012407707609,4.230421827340034
4126,745,42.347870000000000,-71.085560000000001,1,10.869999999999999,Commonwealth Avenue Mall I,8527,3.655938841508982,4.934042384766868,2.944842559649153
4127,746,42.306100000000001,-71.078329999999994,0,0.000000000000000,Columbia Road Mall,8819,0.000000000000000,0.760896907472834,0.454432255968580
4128,746,42.306100000000001,-71.078329999999994,0,0.190000000000000,Fenelon Street Playground,8325,0.190000429591168,0.259455789159882,0.154955393344457
4129,746,42.306100000000001,-71.078329999999994,0,5.130000000000000,Fredericks Middle School Playground,8679,1.406161925546590,1.896337675948365,1.132554226066685
4130,747,42.310459999999999,-71.114819999999995,1,0.062039760000000,Starr Lane Park,8349,0.062039711135390,0.077268376301256,0.046144025945738
4131,747,42.310459999999999,-71.114819999999995,1,0.081387990000000,South Street Mall & Courts,8238,0.081387951633659,0.577734350929391,0.345018106438408
4132,747,42.310459999999999,-71.114819999999995,1,0.090000000000000,Murphy Playground II,9232,0.089999484387268,0.127740620268574,0.076285626515771
4133,747,42.310459999999999,-71.114819999999995,1,0.132688040000000,Soldier's Monument,7979,0.132688005698808,0.178953815101024,0.106869716724928
4134,747,42.310459999999999,-71.114819999999995,1,0.185653020000000,Brewer-Burroughs Tot Lot,8597,0.185652700568303,0.257920938576844,0.154028220228635
4135,747,42.310459999999999,-71.114819999999995,1,0.186399900000000,Agassiz Community & School Garden,8357,0.186400416733672,0.259141774234059,0.154757293038737
4136,747,42.310459999999999,-71.114819999999995,1,0.628304350000000,First Church Cemetery,8239,0.628304474185605,0.847396960640660,0.506058354140751
4137,747,42.310459999999999,-71.114819999999995,1,2.450000000000000,Murphy Playground I,9231,2.034280773439511,2.742378431446547,1.637725387166491
4138,750,42.351439999999997,-71.118409999999997,1,1.100000000000000,BU Grounds West,8603,1.100000466502914,1.486145474548967,0.886944054373312
4139,750,42.351439999999997,-71.118409999999997,1,6.345595010000000,Nickerson Field,7820,6.345594206207175,8.564062933059239,5.111104417325654
4140,750,42.351439999999997,-71.118409999999997,1,171.689999999999998,Charles River Reservation,8770,1.028962954135982,1.388848182685590,0.828876216464619
4141,753,42.295209999999997,-71.056209999999993,0,0.605737280000000,Claymont Terrace,8165,0.605737540209928,0.816746699221424,0.487870692892010
4142,753,42.295209999999997,-71.056209999999993,0,0.680000000000000,Adams/King Playground,8559,0.680000145668632,0.913422732971909,0.545618589047404
4143,753,42.295209999999997,-71.056209999999993,0,4.395210480000000,Hemenway Playground,8071,1.236416242137845,1.667064488273364,0.995794544091689
4144,753,42.295209999999997,-71.056209999999993,0,5.231867360000000,McMorrow Playground,8070,1.564641001547795,2.109738772178571,1.260219009865695
4145,754,42.289070000000002,-71.067009999999996,1,0.025085110000000,Clementine Park,8358,0.025085074915331,0.031321910291080,0.018711443775289
4146,754,42.289070000000002,-71.067009999999996,1,0.339182220000000,Codman Square,8104,0.339181876343165,0.457312765335972,0.273194770586617
4147,754,42.289070000000002,-71.067009999999996,1,2.252596060000000,Rev. Loesch Family Park,8072,2.252594590399083,3.035718621673894,1.813512578868054
4148,755,42.352640000000001,-71.076170000000005,0,0.190000000000000,BPL Courtyard,8436,0.180119527321319,0.238835743979320,0.142536486745947
4149,755,42.352640000000001,-71.076170000000005,0,0.332354360000000,Clarendon Street Playlot,7866,0.332354523768952,0.437120499275449,0.260872259793541
4150,755,42.352640000000001,-71.076170000000005,0,0.998565380000000,Dartmouth Street Mall,8167,0.998565762141633,1.358517417058767,0.810759296680072
4151,755,42.352640000000001,-71.076170000000005,0,1.854288210000000,Copley Square Park,7864,1.854288010244138,2.502416107736147,1.493434753233847
4152,755,42.352640000000001,-71.076170000000005,0,10.869999999999999,Commonwealth Avenue Mall I,8527,5.177885122815201,6.988055809182832,4.170451656983859
4153,755,42.352640000000001,-71.076170000000005,0,171.689999999999998,Charles River Reservation,8770,7.760411614724216,10.474656570169889,6.251244987482463
4154,756,42.286670000000001,-71.064040000000006,0,0.046621330000000,Peabody Square,8279,0.046621079754319,0.062854076347713,0.037549902830698
4155,756,42.286670000000001,-71.064040000000006,0,0.185633680000000,Lydon Way Garden,8103,0.075501777147942,0.101795029514814,0.060813771978504
4156,756,42.286670000000001,-71.064040000000006,0,1.027493170000000,YMCA Community Park,8094,0.000007812403170,0.000010532470257,0.000006292244794
4157,757,42.358820000000001,-71.057829999999996,1,0.029349720000000,Liberty Square,8261,0.029349789247518,0.039613481555573,0.023638920903513
4158,757,42.358820000000001,-71.057829999999996,1,0.030000000000000,Union Street Park II,8469,0.030000061677664,0.043955251852190,0.026229825832658
4159,757,42.358820000000001,-71.057829999999996,1,0.051824030000000,Grain Exchange Plaza,8187,0.002864225526943,0.003865885761215,0.002306925928820
4160,757,42.358820000000001,-71.057829999999996,1,0.070000000000000,Central Court,8660,0.069999786194338,0.094061062000451,0.056129931463100
4161,757,42.358820000000001,-71.057829999999996,1,0.070000000000000,Hawkins-New Sudbury Mall II,8498,0.056700180933423,0.078108627766357,0.046610487166107
4162,757,42.358820000000001,-71.057829999999996,1,0.080000000000000,School Street Park,7884,0.079999782343313,0.100939998424437,0.060234863108626
4163,757,42.358820000000001,-71.057829999999996,1,0.100000000000000,Hawkins-New Sudbury Mall I,8497,0.094098473463672,0.122548257289644,0.073129360186866
4164,757,42.358820000000001,-71.057829999999996,1,0.100000000000000,Marketplace Plaza II,8260,0.099999692352628,0.133006213470633,0.079370033545202
4165,757,42.358820000000001,-71.057829999999996,1,0.125965510000000,Jenney Plaza,8186,0.125965496704649,0.170017977425625,0.101456407331968
