OBJECTID,Row_Labels,Average_of,Average__1,SITE_NAME,ACRES,OBJECTID_1,ACRES_1,AREA,PERCENTAGE
634,321,42.318269999999998,-71.090999999999994,Horatio Harris Park,2.521897180000000,8024,2.521897013505980,3.401724938271257,8.127591099514506
635,321,42.318269999999998,-71.090999999999994,NCAAA Museum Grounds,0.836902400000000,8331,0.267245622373368,0.360469612785729,0.861254119509032
636,324,42.339660000000002,-71.074600000000004,Blackstone Square,2.444435630000000,8110,2.444436002038137,3.298323313368613,7.877898036235538
637,324,42.339660000000002,-71.074600000000004,Franklin Square,2.482805050000000,8111,1.323090329958155,1.785246859882949,4.263982452740160
638,324,42.339660000000002,-71.074600000000004,Newland Street Park,0.138330950000000,8320,0.138330884415557,0.206979762451135,0.494361925510869
639,324,42.339660000000002,-71.074600000000004,O'Day Playground,0.717655170000000,8178,0.717654893628209,0.968361432217755,2.312888064767447
640,324,42.339660000000002,-71.074600000000004,Rutland's Haven Community Garden,0.110000000000000,8427,0.110000052415467,0.155007903247995,0.370229459207021
641,324,42.339660000000002,-71.074600000000004,Rutland Green,0.091574660000000,8223,0.002424558796569,0.003143771028437,0.007508756801045
642,324,42.339660000000002,-71.074600000000004,Rutland/Washington Community Garden,0.282006510000000,8119,0.282007023034813,0.380512358207832,0.908836786053977
643,324,42.339660000000002,-71.074600000000004,South End South Burying Ground,1.477161270000000,8112,0.762819757493743,1.024254583785330,2.446386362884107
644,325,42.343190000000000,-71.078530000000001,Braddock Park,0.092179660000000,8185,0.092179684118487,0.124389049090632,0.297081250486108
645,325,42.343190000000000,-71.078530000000001,Braddock Park Garden,0.092124780000000,8131,0.092124542146962,0.119703751880267,0.285891246508024
646,325,42.343190000000000,-71.078530000000001,Concord Square,0.149550970000000,8118,0.063929449242619,0.086263523847969,0.206025174430108
647,325,42.343190000000000,-71.078530000000001,Follen Garden,0.087036200000000,8224,0.031038906379759,0.046164202507150,0.110255035381173
648,325,42.343190000000000,-71.078530000000001,Greenwich/Cumberland Garden,0.088514920000000,8130,0.001253403623026,0.001875041921681,0.004478206103184
649,325,42.343190000000000,-71.078530000000001,Harriet Tubman Square,0.140000000000000,8117,0.140000226609695,0.191310414265377,0.456911098818375
650,325,42.343190000000000,-71.078530000000001,Hiscock Park,0.105729690000000,8135,0.105729674180007,0.142696062068472,0.340804314114960
651,325,42.343190000000000,-71.078530000000001,Rutland Square,0.155807240000000,8134,0.125135769268513,0.168853742159303,0.403277308064270
652,325,42.343190000000000,-71.078530000000001,Southwest Corridor Park,47.680000000000000,8789,1.227054627943462,1.682750256090958,4.018951459071559
653,325,42.343190000000000,-71.078530000000001,Titus Sparrow Park,1.751345300000000,8115,1.751344639897250,2.427224979256837,5.796997704543458
654,326,42.283729999999998,-71.156970000000001,Billings Field,10.775067330000001,8136,1.399396946832408,1.886521966598075,4.509820298430025
655,326,42.283729999999998,-71.156970000000001,Zero Quinn Way,0.031970350000000,8322,0.031970206677090,0.043174650833712,0.103211051954312
656,329,42.312600000000003,-71.122169999999997,Arborway I,12.449999999999999,8726,2.792245869304508,5.073677197907770,12.123388690588421
657,329,42.312600000000003,-71.122169999999997,Hellenic Hill II,6.371623110000000,8296,0.031582888465373,0.042584454537872,0.101754186244289
658,329,42.312600000000003,-71.122169999999997,Jamaica Pond Park,97.739999999999995,8508,1.889723042661475,2.548699251423002,6.090034993387941
659,329,42.312600000000003,-71.122169999999997,Parkman Memorial,6.709690840000000,8207,0.424432855655032,0.572496515022098,1.367962033233465
660,330,42.351250000000000,-71.073059999999998,Commonwealth Avenue Mall I,10.869999999999999,8527,0.026647494649071,0.035963366387196,0.085881290411380
661,331,42.356980000000000,-71.152289999999994,Leo M. Birmingham Parkway,6.981152380000000,8306,2.246167536800644,3.031688472344722,7.239087049703125
662,331,42.356980000000000,-71.152289999999994,McKinney Playground,5.891381320000000,7826,0.816065192029492,1.101391232400911,2.629909728476683
663,332,42.351019999999998,-71.066890000000001,Bay Village Neighborhood Park,0.079654580000000,8666,0.079654617894013,0.126864690800637,0.302956685941893
664,332,42.351019999999998,-71.066890000000001,Boston Common,45.740000000000002,7856,0.217515710197498,0.293551136831866,0.701008917515214
665,332,42.351019999999998,-71.066890000000001,Central Burying Ground,1.490000000000000,7857,0.351597241473271,0.474212552648570,1.132433796005708
666,332,42.351019999999998,-71.066890000000001,Elliot Norton Park,0.770644260000000,8665,0.147457570038779,0.244016477082313,0.582718664630222
667,332,42.351019999999998,-71.066890000000001,Lincoln Square,0.054863930000000,8561,0.054863834723893,0.073718264084625,0.176041425234412
668,332,42.351019999999998,-71.066890000000001,Statler Park,0.226750820000000,8576,0.202359893976516,0.280203190740510,0.669133621982252
669,333,42.361559999999997,-71.055179999999993,Armenian Heritage Park,0.250000000000000,8368,0.250000257163661,0.342593584906973,0.817988586231650
670,333,42.361559999999997,-71.055179999999993,Faneuil Square,0.820000000000000,8297,0.293862372480440,0.395054776092092,0.943246785742875
671,333,42.361559999999997,-71.055179999999993,Marketplace Plaza I,0.290000000000000,8259,0.156195239093476,0.213588430395323,0.509971306853130
672,333,42.361559999999997,-71.055179999999993,Marketplace Plaza II,0.100000000000000,8260,0.004301515341967,0.005721300279639,0.013660379333778
673,333,42.361559999999997,-71.055179999999993,North End Park,2.830000000000000,8383,2.501773758503895,3.374076321989366,8.056064217347197
674,333,42.361559999999997,-71.055179999999993,North Street Park,0.240000000000000,8369,0.240000073296330,0.330493759991079,0.789098615395533
675,333,42.361559999999997,-71.055179999999993,Quincy Market Square,1.560000000000000,7890,1.358845729896240,1.832691657274269,4.375799558942077
676,333,42.361559999999997,-71.055179999999993,Richmond & North Streets Park I,0.090000000000000,8171,0.014727359708054,0.020980354626135,0.050093438334320
677,333,42.361559999999997,-71.055179999999993,Richmond & North Streets Park II,0.280000000000000,8484,0.018870341745239,0.025332119848660,0.060483867223850
678,333,42.361559999999997,-71.055179999999993,Union Street Park I,0.510000000000000,7882,0.509999807115603,0.686080084511970,1.638109127244822
679,333,42.361559999999997,-71.055179999999993,Union Street Park II,0.030000000000000,8469,0.029320362628191,0.042959375802856,0.102571328321616
680,336,42.341020000000000,-71.035589999999999,Reserved Channel Harborwalk,3.190000000000000,8535,1.231721101556700,1.659459193164978,3.963459565782673
681,338,42.332850000000001,-71.074359999999999,Melnea Cass Boulevard I,3.043534610000000,8685,0.739165811730637,1.435503220069628,3.429001310759311
682,340,42.293300000000002,-71.071860000000001,Nightingale Garden,1.371399830000000,8080,0.331131479428715,0.446489610437952,1.067194891184248
683,341,42.277799999999999,-71.091049999999996,Walker Playground,5.953433400000000,8001,5.222698285889774,7.040328424364628,16.831800103726597
684,343,42.354480000000002,-71.059139999999999,Winthrop Square,0.160000000000000,7891,0.160000165798461,0.217713571186948,0.519878373024360
685,344,42.324019999999997,-71.082780000000000,Buena Vista,1.345499040000000,8045,1.345499386245721,1.993286513692311,4.762042659816632
686,344,42.324019999999997,-71.082780000000000,Little Scobie Playground,0.794355990000000,8039,0.073971843167360,0.099785250039309,0.238391026198961
687,344,42.324019999999997,-71.082780000000000,Warren Gardens Community Garden,0.258989980000000,8352,0.258989994837929,0.349376240312988,0.834674066807846
688,350,42.352370000000001,-71.064560000000000,Boston Common,45.740000000000002,7856,5.973715368972615,8.061904751981757,19.251664795328686
689,350,42.352370000000001,-71.064560000000000,Central Burying Ground,1.490000000000000,7857,1.490000539785380,2.009620315730170,4.798932494806456
690,350,42.352370000000001,-71.064560000000000,Liberty Tree Park,0.090000000000000,8713,0.089999915159866,0.116804518521226,0.278926817709877
691,351,42.337960000000002,-71.108310000000003,Beth Israel/Deaconess Plaza,0.501509880000000,8234,0.294803594637258,0.397780926170440,0.950107296195619
692,351,42.337960000000002,-71.108310000000003,Joslin Park,0.304008850000000,8615,0.304008690222172,0.415451993012609,0.992314974929596
693,351,42.337960000000002,-71.108310000000003,Riverway I,17.180000000000000,8505,0.155372787182617,0.209709495403533,0.500895112248358
694,351,42.337960000000002,-71.108310000000003,Riverway IV,1.920000000000000,8507,0.036450378631818,0.049234469762583,0.117597466012509
695,351,42.337960000000002,-71.108310000000003,Riverway V,0.450000000000000,8526,0.449614352240016,0.605347060120376,1.445882948908671
696,351,42.337960000000002,-71.108310000000003,Windsor School Athletic Field,1.370000000000000,8757,0.185083842713995,0.250326819639857,0.597910362527953
697,353,42.274340000000002,-71.109189999999998,Calvary Cemetery,47.229999999999997,8786,5.331310285331983,7.187058872684750,17.183528467816934
698,353,42.274340000000002,-71.109189999999998,Harvard-Livermore Tract,5.651440640000000,8312,4.115019214604971,5.843656260822146,13.971589142759280
699,353,42.274340000000002,-71.109189999999998,Oak Lawn Golf Range,22.920000000000002,7971,1.527665135809274,2.059291442918308,4.923556876291461
700,353,42.274340000000002,-71.109189999999998,Pendergast Entrance,1.030000000000000,8550,0.970571294991306,1.311397900741007,3.135419308399326
701,353,42.274340000000002,-71.109189999999998,Prendergast Preventorium,6.812379460000000,8790,0.015521216132447,0.020048809708207,0.047934669587328
702,354,42.340350000000001,-71.151240000000001,Commonwealth Avenue Outbound,5.527804080000000,8175,0.251139394355267,0.338900946827951,0.809441039198155
703,354,42.340350000000001,-71.151240000000001,Shubow Park I,0.570000000000000,8590,0.570000302330621,0.771318322855784,1.842239482210471
704,354,42.340350000000001,-71.151240000000001,Shubow Park II,0.160000000000000,8591,0.160000206336407,0.209907731429244,0.501349830545240
705,355,42.328609999999998,-71.082750000000004,Boston Evening Academy Garden,0.220000000000000,8344,0.219997441186700,0.291413310798129,0.696148144781597
706,355,42.328609999999998,-71.082750000000004,Boys Club Park,0.815125140000000,8163,0.036745814854921,0.049571987771366,0.118420971319593
707,355,42.328609999999998,-71.082750000000004,Phyllis Wheatley/Warren Place,0.150000000000000,8345,0.149999944724198,0.200458959265436,0.478870138825446
708,356,42.271320000000003,-71.104740000000007,Mattahunt Woods I,6.010000000000000,8444,2.377956453182021,3.207246017937287,7.668561655885096
709,356,42.271320000000003,-71.104740000000007,Mattahunt Woods II,3.740000000000000,8410,0.755366870892295,1.016834551856002,2.431262962408178
710,358,42.291159999999998,-71.075190000000006,Codman Burying Ground,2.625227840000000,8073,1.196075991150040,1.612626014848313,3.854610965864211
711,358,42.291159999999998,-71.075190000000006,Wheatland Avenue Victory Garden,0.154809320000000,8096,0.152426719204509,0.205521575610178,0.491251977690064
712,362,42.345880000000001,-71.141300000000001,Brian Honan Park,0.450000000000000,8403,0.292573107565678,0.845400662132238,2.019004948409269
713,362,42.345880000000001,-71.141300000000001,Commonwealth Avenue Outbound,5.527804080000000,8175,1.281270029941997,1.729014388222023,4.129271198920641
714,362,42.345880000000001,-71.141300000000001,Fidelis Way Park,5.104860270000000,8799,0.455122049549689,0.589911065147313,1.408838924551854
715,363,42.347310000000000,-71.075909999999993,Childe Hassam Park,0.060163410000000,8242,0.060163243681156,0.081860757591528,0.195497321416807
716,363,42.347310000000000,-71.075909999999993,Copley Place Plaza,0.289326010000000,8258,0.289326428796017,0.390444075968572,0.932446428065009
717,363,42.347310000000000,-71.075909999999993,Frieda Garcia Park,0.270000000000000,8639,0.018233995588712,0.024405798995170,0.058285171930616
718,363,42.347310000000000,-71.075909999999993,Southwest Corridor Park,47.680000000000000,8789,1.367548295537335,1.875419555190525,4.478818793760965
719,363,42.347310000000000,-71.075909999999993,Tent City Courtyards,0.530000000000000,8438,0.529999254740923,0.710872066561723,1.697682613399480
720,364,42.334479999999999,-71.089460000000003,Schroeder Plaza,0.280000000000000,8460,0.280000611603485,0.371551242813980,0.887505604120318
721,364,42.334479999999999,-71.089460000000003,Southwest Corridor Park,47.680000000000000,8789,4.003591432157760,5.490419378506635,13.114686228717643
722,364,42.334479999999999,-71.089460000000003,Southwest Corridor Park Extension,0.177544670000000,8461,0.147444602769132,0.198933299623603,0.475181880499017
723,364,42.334479999999999,-71.089460000000003,Whittier Playground,0.275502830000000,8015,0.275502631577607,0.371707978041770,0.887879989607425
724,365,42.352849999999997,-71.073849999999993,Commonwealth Avenue Mall I,10.869999999999999,8527,2.646461343263986,3.571655053157836,8.528975092415628
725,366,42.352670000000003,-71.071079999999995,Commonwealth Avenue Mall I,10.869999999999999,8527,1.113820078734382,1.503207716464835,3.589612210306539
726,366,42.352670000000003,-71.071079999999995,Public Garden,23.510000000000002,7858,10.563503496288254,14.254450772764793,34.039175015322634
727,367,42.348979999999997,-71.097179999999994,BU Grounds East,0.610000000000000,8607,0.044874581076991,0.102042844047948,0.243689181445381
728,367,42.348979999999997,-71.097179999999994,BU Yard,0.180000000000000,8606,0.180000498607399,0.247442464254271,0.590918962829163
729,367,42.348979999999997,-71.097179999999994,Charles River Reservation,171.689999999999998,8770,0.215061544368356,0.290280455541138,0.693220649232140
730,367,42.348979999999997,-71.097179999999994,Commonwealth Avenue Mall II,0.980000000000000,7931,0.066417735706514,0.088801800244640,0.212068158373989
731,368,42.337359999999997,-71.078040000000001,Chester Square,0.890130360000000,8132,0.890131820790999,1.201045655203326,2.868747236981835
732,368,42.337359999999997,-71.078040000000001,Massachusetts Avenue Malls,0.434929210000000,8189,0.231750141219254,0.312698157908141,0.746892487077377
733,368,42.337359999999997,-71.078040000000001,Washington Manor Community Garden,0.022074760000000,8353,0.022074850939798,0.029785063694882,0.071142856899604
734,368,42.337359999999997,-71.078040000000001,West Springfield Garden,0.164810750000000,8226,0.164810763250295,0.222376733623681,0.531156028405916
735,371,42.339309999999998,-71.080359999999999,Chester Square,0.890130360000000,8132,0.835369463536831,1.127155373210752,2.692175112488210
736,371,42.339309999999998,-71.080359999999999,Frederick Douglass Green,0.922055780000000,8274,0.052854662693236,0.071316582241180,0.170337410778172
737,371,42.339309999999998,-71.080359999999999,Massachusetts Avenue Malls,0.434929210000000,8189,0.193831842724670,0.261535375318723,0.624669007665441
738,371,42.339309999999998,-71.080359999999999,Piano Craft Garden,0.560000000000000,8500,0.559999682834750,0.749489294156919,1.790131576144595
739,371,42.339309999999998,-71.080359999999999,Worcester Street Garden,0.570000000000000,8123,0.569999906491428,0.768457366224559,1.835436218934808
740,372,42.341639999999998,-71.083250000000007,Blackwood/Claremont Garden,0.094797880000000,8129,0.094416328890602,0.134550278851886,0.321357353539186
741,372,42.341639999999998,-71.083250000000007,Carter School Grounds,0.490000000000000,8431,0.490000494638493,0.659308701827268,1.574680494105841
742,372,42.341639999999998,-71.083250000000007,Massachusetts Avenue Malls,0.434929210000000,8189,0.006417104312246,0.008658534950559,0.020679881907202
743,372,42.341639999999998,-71.083250000000007,Saranac/New Castle Garden,0.152017450000000,8120,0.098287350928778,0.132623006376120,0.316754292232692
744,372,42.341639999999998,-71.083250000000007,Southwest Corridor Park,47.680000000000000,8789,2.149951484883312,2.948386591258773,7.041871040790175
745,372,42.341639999999998,-71.083250000000007,Wellington Common,0.040000000000000,8225,0.039999943229120,0.058979695691682,0.140865995089388
746,372,42.341639999999998,-71.083250000000007,Wellington Green,0.046058080000000,8128,0.046057699593532,0.073405552607398,0.175320440227125
747,374,42.349020000000003,-71.091589999999997,Boylston Street II,2.400000000000000,8520,0.054104711955346,0.054151265681557,0.129318911398271
748,374,42.349020000000003,-71.091589999999997,Charlesgate I,6.520000000000000,8751,5.695793332626097,7.769593773529081,18.554606178702290
749,374,42.349020000000003,-71.091589999999997,Charlesgate II,1.490000000000000,8510,0.381684677811855,0.514218290818205,1.228007300526275
750,374,42.349020000000003,-71.091589999999997,Commonwealth Avenue Mall I,10.869999999999999,8527,1.191847293490145,1.608512974966188,3.841297969208264
751,374,42.349020000000003,-71.091589999999997,Commonwealth Avenue Mall II,0.980000000000000,7931,0.537525328676601,0.718681785155949,1.716287605255126
752,375,42.358840000000001,-71.056960000000004,Angell Memorial Square,0.176630840000000,7881,0.037395276633121,0.050471771450686,0.120513327586177
753,375,42.358840000000001,-71.056960000000004,Central Court,0.070000000000000,8660,0.053382154587874,0.071731392699794,0.171275716666479
754,375,42.358840000000001,-71.056960000000004,City Hall Plaza,5.931465180000000,7876,0.935671322058474,1.280390562456142,3.057236210587346
755,375,42.358840000000001,-71.056960000000004,Faneuil Square,0.820000000000000,8297,0.819999975248827,1.102369465961514,2.632168611363705
756,375,42.358840000000001,-71.056960000000004,Liberty Square,0.029349720000000,8261,0.029349700256310,0.039613361443924,0.094586297791147
757,375,42.358840000000001,-71.056960000000004,Quincy Market Square,1.560000000000000,7890,0.828367381941501,1.117229098669089,2.667649509553456
758,375,42.358840000000001,-71.056960000000004,Union Street Park I,0.510000000000000,7882,0.075276516742560,0.101266153923850,0.241796965520441
759,375,42.358840000000001,-71.056960000000004,Union Street Park II,0.030000000000000,8469,0.025731993503555,0.037701797658295,0.090021985779143
760,376,42.359020000000001,-71.147660000000002,Charles River Reservation,171.689999999999998,8770,1.259797682146899,1.700418576167722,4.060141691710322
761,376,42.359020000000001,-71.147660000000002,Leo M. Birmingham Parkway,6.981152380000000,8306,0.897547785306276,1.211434690204536,2.892579839705576
762,376,42.359020000000001,-71.147660000000002,Portsmouth Street Playground,4.282346100000000,8621,2.238495445958265,3.006276310225151,7.178178335039707
763,377,42.301909999999999,-71.085660000000004,Columbia Road Mall,0.000000000000000,8819,0.000000000000000,0.028221847072914,0.067446479923032
764,377,42.301909999999999,-71.085660000000004,Erie/Ellington Playground,0.374383800000000,8040,0.228832741116711,0.305381604005023,0.729821622595202
765,377,42.301909999999999,-71.085660000000004,Franklin Park,392.160000000000025,8749,5.884824096513171,7.935699411479810,18.965271466773476
766,377,42.301909999999999,-71.085660000000004,Franklin Park II,16.440000000000001,8394,0.525090031176044,0.708110221966822,1.692289726671203
767,377,42.301909999999999,-71.085660000000004,Franklin Park Zoo,63.820000000000000,8319,6.770902358315450,9.131207663714498,21.822377988676223
768,379,42.262909999999998,-71.155420000000007,Beethoven School Play Area,0.520000000000000,8446,0.519999892063233,0.707017895869815,1.690710191917277
769,379,42.262909999999998,-71.155420000000007,Dunbarton Woods,0.686566570000000,8567,0.001303516048951,0.001881048749381,0.004498200555673
770,379,42.262909999999998,-71.155420000000007,Shaw Woods II,72.950000000000003,8779,0.148133020901951,0.199670995037266,0.477478417889906
771,384,42.348920000000000,-71.160439999999994,Rogers Park,8.171169620000001,7836,5.365724871889536,7.240974156956772,17.292233710170532
772,384,42.348920000000000,-71.160439999999994,The Cenacles,15.339697640000001,7835,0.053752241031797,0.072537905012640,0.173228405340960
773,385,42.318469999999998,-71.044079999999994,Boston College HS Athletic Fields,19.530000000000001,8314,0.300528823417729,0.384920535977491,0.919670667595174
774,385,42.318469999999998,-71.044079999999994,Columbia Point Community Garden,0.050000000000000,8359,0.049999898486224,0.062761644631700,0.149953141552265
775,385,42.318469999999998,-71.044079999999994,Dever School Schoolyard,1.130000000000000,8533,0.994566972328065,1.342128799161686,3.206678712501628
776,385,42.318469999999998,-71.044079999999994,Harbor Point Boulevard,2.309728380000000,8289,1.626537971894123,2.194013227228097,5.242041982180704
777,385,42.318469999999998,-71.044079999999994,McCormack School Ball Field,1.400000000000000,8313,1.399999371094766,1.891979838306651,4.520409275003808
778,385,42.318469999999998,-71.044079999999994,McCormack School Courts,0.320000000000000,8534,0.320000439753298,0.426869864151599,1.019898021142523
779,385,42.318469999999998,-71.044079999999994,McCormack School Yard,0.580000000000000,8586,0.579999405340338,0.786201082460490,1.878429459561931
780,386,42.357450000000000,-71.148300000000006,Leo M. Birmingham Parkway,6.981152380000000,8306,0.760572466917846,1.026556898610485,2.451201690953368
781,388,42.346229999999998,-71.070610000000002,Berkeley Street Garden,1.101929040000000,8124,0.325046255725551,0.438624169743977,1.047526366103009
782,388,42.346229999999998,-71.070610000000002,Castle Square Parks,1.190000000000000,8631,0.265007796974742,0.357438862712258,0.853638852550044
783,388,42.346229999999998,-71.070610000000002,Chandler/Tremont Plaza,0.230000000000000,8276,0.211873824339059,0.290783882426011,0.694452801943951
784,389,42.314610000000002,-71.099480000000000,Dixwell Street Playlot,0.000000000000000,8734,0.000000000000000,0.128480075871884,0.306989341448582
785,389,42.314610000000002,-71.099480000000000,Egleston Community Orchard,0.080000000000000,8802,0.079999647495887,0.113789718487446,0.271888310347153
786,389,42.314610000000002,-71.099480000000000,Egleston Plaza I,0.120000000000000,8448,0.120000072308437,0.164698408933758,0.393529158144497
787,389,42.314610000000002,-71.099480000000000,Egleston Plaza II,0.010000000000000,8449,0.009999967222856,0.015517193806292,0.037076667922221
788,389,42.314610000000002,-71.099480000000000,Egleston Square Peace Garden,0.120000000000000,8451,0.119999754224200,0.157781047352597,0.377000865629478
789,389,42.314610000000002,-71.099480000000000,Granada Park Garden,0.299743020000000,8047,0.028338559025830,0.038954708831232,0.093078092686886
790,389,42.314610000000002,-71.099480000000000,Hernandez Schoolyard,0.000000000000000,8732,0.000000000000000,0.565182405056163,1.350442651509097
791,390,42.288390000000000,-71.135419999999996,Fallon Field,7.511451160000000,8009,7.428462675780559,10.015275117279675,23.940245744305212
792,391,42.307580000000002,-71.058419999999998,Meetinghouse Hill Overlook,0.409223660000000,7847,0.231595366681947,0.257801784487378,0.616057483169990
793,398,42.317110000000000,-71.056709999999995,Ryan Play Area,0.630000000000000,8557,0.629999689089087,0.858287363952691,2.050705199987895
794,401,42.348599999999998,-71.106890000000007,BU Grounds Central,2.539831080000000,8604,0.122572561840490,0.317721608100661,0.758757553321968
795,403,42.344389999999997,-71.053110000000004,A Street Park I,1.360000000000000,8744,1.360000364225180,1.836018673241644,4.384923669828518
796,403,42.344389999999997,-71.053110000000004,A Street Park II,0.250000000000000,8812,0.250000605360285,0.334963056046030,0.799985018878413
797,405,42.347000000000001,-71.079669999999993,Harcourt/West Canton Garden,0.050946060000000,8184,0.050946216384605,0.105667793445574,0.252353785033704
798,405,42.347000000000001,-71.079669999999993,Prudential Center Plaza I,1.062659100000000,7865,0.429956154439412,0.580227487840646,1.385688088704166
799,405,42.347000000000001,-71.079669999999993,Prudential Center Plaza III,1.020000000000000,8390,0.084413760270231,0.114269496886153,0.272896207187012
800,405,42.347000000000001,-71.079669999999993,Southwest Corridor Park,47.680000000000000,8789,0.672680095151044,0.922495687319037,2.203086397295990
801,406,42.359040000000000,-71.123230000000007,Hooker-Sorrento Street Playground,1.005377990000000,7821,0.771204752889678,1.039551893025333,2.482169269564683
802,408,42.308390000000003,-71.083209999999994,Grove Hall Plaza,0.092509540000000,8246,0.092509689056801,0.119143286908603,0.284707813153866
803,411,42.318379999999998,-71.098309999999998,Amory Street Park,0.120000000000000,8728,0.120000079196241,0.164884158977153,0.393949746055231
804,414,42.308100000000003,-71.058319999999995,Meetinghouse Hill Overlook,0.409223660000000,7847,0.188206075351002,0.209502732165999,0.500635294258850
805,418,42.380710000000001,-71.023520000000005,Bennington Street Cemetery,3.589741490000000,7912,1.464912041002786,1.977906513586806,4.721101218672246
806,418,42.380710000000001,-71.023520000000005,Mendoza Square,0.032374840000000,8249,0.032374812788535,0.043712049043186,0.104337089033702
807,418,42.380710000000001,-71.023520000000005,Solari Square,0.005000000000000,8462,0.005000022501724,0.006699923734116,0.015992170453388
808,419,42.308079999999997,-71.065029999999993,Allen Park,1.290000000000000,8793,1.289999708837982,1.744265626838498,4.168161490562176
809,419,42.308079999999997,-71.065029999999993,Coppens Square,0.357019540000000,7853,0.357019679667920,0.481498445464543,1.150606448507792
810,419,42.308079999999997,-71.065029999999993,Quincy/Coleman Garden,0.302282600000000,8101,0.302282792608863,0.407678272727419,0.974203040394300
811,420,42.267499999999998,-71.094189999999998,Neponset River Reservation I,183.319999999999993,8766,1.114811610273042,1.503664026567784,3.595492398682460
812,421,42.356749999999998,-71.057320000000004,Angell Memorial Square,0.176630840000000,7881,0.176630552294330,0.238395264569645,0.569243939846516
813,421,42.356749999999998,-71.057320000000004,Norman B. Leventhal Park,1.545218640000000,7878,1.537925449780752,2.069712454553578,4.942091757176200
814,421,42.356749999999998,-71.057320000000004,Old City Hall Grounds,0.226758710000000,8808,0.005849469966509,0.008532556457163,0.020374171707674
815,421,42.356749999999998,-71.057320000000004,School Street Park,0.080000000000000,7884,0.079999812590975,0.100940036589528,0.241026197480059
816,422,42.308810000000001,-71.118039999999993,Arborway I,12.449999999999999,8726,0.655617931291714,1.191296864327629,2.846734395479041
817,422,42.308810000000001,-71.118039999999993,Arnold Arboretum,224.259999999999991,8753,0.024779144865710,0.033412512068049,0.079842858813498
818,422,42.308810000000001,-71.118039999999993,First Church Cemetery,0.628304350000000,8239,0.099575581525694,0.134298017292128,0.320919828229310
819,422,42.308810000000001,-71.118039999999993,Soldier's Monument,0.132688040000000,7979,0.088874875281220,0.119863870999042,0.286427854018420
820,423,42.353670000000001,-71.053629999999998,Dewey Square Parks,2.640000000000000,8372,2.600040069327158,3.509386085457809,8.380171387554714
821,423,42.353670000000001,-71.053629999999998,Dewey Square Plaza,0.580000000000000,8373,0.527551259438241,0.715880066076321,1.709472112946772
822,423,42.353670000000001,-71.053629999999998,Federal Reserve Bank Harborwalk,0.080000000000000,8375,0.001411245623468,0.001912221698339,0.004566253234286
823,423,42.353670000000001,-71.053629999999998,Federal Reserve Plaza,2.090000000000000,8471,1.929725180615195,2.606665129645531,6.224536145199432
824,423,42.353670000000001,-71.053629999999998,Independence Wharf Harborwalk,0.180000000000000,8545,0.011936711985957,0.015731532650444,0.037565812535111
825,423,42.353670000000001,-71.053629999999998,Russia Wharf Harborwalk,0.060000000000000,8377,0.059999960383266,0.082523296322293,0.197059927236979
826,423,42.353670000000001,-71.053629999999998,Tufts Wharf Harborwalk,0.730000000000000,8376,0.718463031281260,0.981721900035448,2.344284036260341
827,424,42.353020000000001,-71.056079999999994,Atlantic Avenue Plantings,0.580000000000000,8378,0.034140275463172,0.046302414603137,0.110568093931869
828,424,42.353020000000001,-71.056079999999994,Dewey Square Parks,2.640000000000000,8372,0.682378838058120,0.921036113074884,2.199393019520990
829,424,42.353020000000001,-71.056079999999994,Dewey Square Plaza,0.580000000000000,8373,0.580000008958252,0.787052323938026,1.879445727147430
830,424,42.353020000000001,-71.056079999999994,Federal Reserve Plaza,2.090000000000000,8471,1.536355342752951,2.075302710939394,4.955729999114581
831,424,42.353020000000001,-71.056079999999994,Leather District Park,0.420000000000000,8366,0.419999303487420,0.568076439355360,1.356541114442638
832,424,42.353020000000001,-71.056079999999994,Lincoln Street Green,0.180000000000000,8365,0.180000094072368,0.239628716060609,0.572222650012021
833,424,42.353020000000001,-71.056079999999994,RFK Greenway II,0.290000000000000,8502,0.290000248126155,0.396712908698876,0.947332672150322
834,427,42.277949999999997,-71.053719999999998,Cedar Grove Cemetery,54.217449989999999,8213,5.806920401486605,7.822439435559319,18.701603387169083
835,427,42.277949999999997,-71.053719999999998,Granite Avenue Ledge,0.381294590000000,8092,0.381294862307641,0.513998260756778,1.228848327117877
836,427,42.277949999999997,-71.053719999999998,Martin/Hilltop Playground,1.311939640000000,8079,0.813387781673121,1.098115128168648,2.625333666005176
837,427,42.277949999999997,-71.053719999999998,Neponset River Reservation I,183.319999999999993,8766,1.229989395824618,1.659016456698311,3.966316139811692
838,427,42.277949999999997,-71.053719999999998,Pope John Paul II Park I,70.000000000000000,8762,5.759569988215186,7.764308182278749,18.562625303387403
839,429,42.355499999999999,-71.056529999999995,Angell Memorial Square,0.176630840000000,7881,0.176630552294330,0.238395264569645,0.569255087534180
840,429,42.355499999999999,-71.056529999999995,Norman B. Leventhal Park,1.545218640000000,7878,1.545218201444054,2.079526908789740,4.965624105955999
841,429,42.355499999999999,-71.056529999999995,Winthrop Square,0.160000000000000,7891,0.160000165798461,0.217713571186948,0.519870049630111
842,432,42.352370000000001,-71.052279999999996,Children's Museum Plaza,0.440000000000000,8265,0.165367351143896,0.235225998317042,0.561714920390499
843,432,42.352370000000001,-71.052279999999996,Children's Wharf Harborwalk,0.230000000000000,8180,0.167471936461056,0.224090640661114,0.535123911811639
