OBJECTID,Row_Labels,Average_of,Average__1,comm,ind,OBJECTID_1,ASSET_NAME,ACREAGE,ACREAGE_1,AREA,PERCENTAGE
2486,848,39.992959999999997,-75.217650000000006,0,0,954,Belmont Grove Picnic Pavilion 1,0.026246820000000,0.026246821435458,0.034185165223883,0.021138464242129
2487,848,39.992959999999997,-75.217650000000006,0,0,1185,Belmont Grove,11.761486560000000,11.623468230294836,15.138816599300858,9.361117059305728
2488,848,39.992959999999997,-75.217650000000006,0,0,1186,Belmont Mansion Grounds,1.884766440000000,0.187840955716821,0.244648197790529,0.151278694925936
2489,848,39.992959999999997,-75.217650000000006,0,0,1370,Belmont Mansion Shed,0.003217410000000,0.003217396159600,0.004190427444685,0.002591159063254
2490,850,39.974200000000003,-75.156639999999996,0,0,1361,Yorktown & N Dondill Place,0.100268630000000,0.100268444945374,0.130563414953492,0.080755967279785
2491,850,39.974200000000003,-75.156639999999996,0,0,1362,Yorktown & Queens Place,0.129907820000000,0.129908009699756,0.169157607522063,0.104627212937441
2492,850,39.974200000000003,-75.156639999999996,0,0,1363,Yorktown & S Dondill Place,0.099037390000000,0.099036374939447,0.128956538605325,0.079762083550247
2493,850,39.974200000000003,-75.156639999999996,0,0,1364,Yorktown & Guilford Place,0.125702720000000,0.125703469514790,0.163679108352208,0.101238656504073
2494,850,39.974200000000003,-75.156639999999996,0,0,1365,Yorktown & Patrick Henry,0.221308510000000,0.221309104733739,0.288160513985779,0.178232784789299
2495,850,39.974200000000003,-75.156639999999996,0,0,1366,Yorktown & Kings Place,0.100006670000000,0.100006769527213,0.130217189731898,0.080541820363695
2496,850,39.974200000000003,-75.156639999999996,0,0,1367,Yorktown Commons,0.776314960000000,0.776316053016145,1.010843488699502,0.625226015476687
2497,851,39.951470000000000,-75.168769999999995,1,0,112,Rittenhouse Square,7.313901870000000,6.089653268950499,7.926455360704736,4.904268463748777
2498,851,39.951470000000000,-75.168769999999995,1,0,307,John F. Kennedy Plaza,2.439869380000000,1.158786077773659,1.508411860303171,0.933286870383857
2499,851,39.951470000000000,-75.168769999999995,1,0,518,Welcome Center,0.093270240000000,0.093270234180009,0.121411256008560,0.075119756169796
2500,851,39.951470000000000,-75.168769999999995,1,0,935,Guard Box (Rittenhouse Square),0.002745230000000,0.002745256408945,0.003573296319703,0.002210875309943
2501,851,39.951470000000000,-75.168769999999995,1,0,1033,Benjamin Franklin Parkway,64.509472470000006,1.159906463882185,1.510023761939337,0.934284188605076
2502,853,39.943230000000000,-75.177390000000003,0,0,399,Julian Abele Park,0.286051990000000,0.286052174914202,0.372286230764521,0.230368807995695
2503,853,39.943230000000000,-75.177390000000003,0,0,426,22nd & Catharine Park,0.046244320000000,0.046244129253654,0.060186227030048,0.037242928244210
2504,855,39.953800000000001,-75.166619999999995,1,0,133,Benjamin Franklin Parkway Medians,13.931207640000000,0.321290949179658,0.418282608798751,0.258791772765219
2505,855,39.953800000000001,-75.166619999999995,1,0,307,John F. Kennedy Plaza,2.439869380000000,2.439869214516217,3.176019915458205,1.965005971966014
2506,855,39.953800000000001,-75.166619999999995,1,0,518,Welcome Center,0.093270240000000,0.093270234180009,0.121411256008560,0.075117237760235
2507,855,39.953800000000001,-75.166619999999995,1,0,1001,Levy Park,0.572631830000000,0.572631665768803,0.745414598764397,0.461188587336478
2508,855,39.953800000000001,-75.166619999999995,1,0,1011,Cret Park,1.121917470000000,1.121917847626748,1.460447989968256,0.903580298116411
2509,855,39.953800000000001,-75.166619999999995,1,0,1014,Torun Triangle,0.624215370000000,0.604682536751825,0.787153955280866,0.487012759414772
2510,855,39.953800000000001,-75.166619999999995,1,0,1026,Basilica Green,0.276190390000000,0.002407419953396,0.003133915870592,0.001938956166925
2511,855,39.953800000000001,-75.166619999999995,1,0,1033,Benjamin Franklin Parkway,64.509472470000006,5.062981493908146,6.591240414741732,4.078005529685945
2512,855,39.953800000000001,-75.166619999999995,1,0,1166,Cafe Cret,0.038481390000000,0.038481491533331,0.050092904464685,0.030992518638545
2513,856,39.955199999999998,-75.169569999999993,1,0,133,Benjamin Franklin Parkway Medians,13.931207640000000,0.321290949179658,0.418282608798751,0.258786552501585
2514,856,39.955199999999998,-75.169569999999993,1,0,307,John F. Kennedy Plaza,2.439869380000000,2.369751864591406,3.084746949491254,1.908496819151058
2515,856,39.955199999999998,-75.169569999999993,1,0,518,Welcome Center,0.093270240000000,0.093270234180009,0.121411256008560,0.075115722519699
2516,856,39.955199999999998,-75.169569999999993,1,0,524,Logan Square Maintenance Building,0.003092430000000,0.003092412104598,0.004025648116534,0.002490621354433
2517,856,39.955199999999998,-75.169569999999993,1,0,1001,Levy Park,0.572631830000000,0.572631665768803,0.745414598764397,0.461179284390001
2518,856,39.955199999999998,-75.169569999999993,1,0,1008,Aviator Park,1.903299470000000,1.607734374522208,2.092930034675700,1.294871306880796
2519,856,39.955199999999998,-75.169569999999993,1,0,1010,Sister Cities Park,1.729054770000000,1.729054460995686,2.250860401117573,1.392580975432826
2520,856,39.955199999999998,-75.169569999999993,1,0,1011,Cret Park,1.121917470000000,1.121917847626748,1.460447989968255,0.903562071387948
2521,856,39.955199999999998,-75.169569999999993,1,0,1012,East Triangle,0.184851950000000,0.184852011963366,0.240636270416234,0.148878842959063
2522,856,39.955199999999998,-75.169569999999993,1,0,1013,West Triangle,0.152973430000000,0.114835455432412,0.149492623332858,0.092489335685820
2523,856,39.955199999999998,-75.169569999999993,1,0,1014,Torun Triangle,0.624215370000000,0.624215215908898,0.812580893750618,0.502734284665308
2524,856,39.955199999999998,-75.169569999999993,1,0,1024,Logan Square,9.209228050000000,7.471677633909165,9.726566250732430,6.017712653495408
2525,856,39.955199999999998,-75.169569999999993,1,0,1026,Basilica Green,0.276190390000000,0.276190134297229,0.359537040454441,0.222441357203531
2526,856,39.955199999999998,-75.169569999999993,1,0,1033,Benjamin Franklin Parkway,64.509472470000006,12.757941743890392,16.608921310976555,10.275745145564283
2527,856,39.955199999999998,-75.169569999999993,1,0,1151,Galusha Pennypacker Park,1.154618500000000,0.846987718790663,1.102610511952431,0.682172213565455
2528,856,39.955199999999998,-75.169569999999993,1,0,1152,Shakespeare Park,1.183946240000000,0.087744987824489,0.114227027338450,0.070670924359765
2529,856,39.955199999999998,-75.169569999999993,1,0,1166,Cafe Cret,0.038481390000000,0.038481491533331,0.050092904464685,0.030991893467520
2530,856,39.955199999999998,-75.169569999999993,1,0,1339,Sister Cities Park Building,0.066865360000000,0.066865305483041,0.087044447391460,0.053853380420317
2531,856,39.955199999999998,-75.169569999999993,1,0,1372,Vine Street Park,11.868121490000000,0.192565462245230,0.250677312284510,0.155091117995019
2532,857,39.935859999999998,-75.161760000000001,0,0,235,Columbus Square,4.111533470000000,2.127167286292329,2.768113662949749,1.713076118027415
2533,857,39.935859999999998,-75.161760000000001,0,0,236,Dr. Nicola Capitolo Playground,4.091991230000000,4.091993313839255,5.325020014438762,3.295444380355505
2534,857,39.935859999999998,-75.161760000000001,0,0,261,Hawthorne Cultural Center,1.022387150000000,1.022388290970152,1.330549884927037,0.823424725010654
2535,857,39.935859999999998,-75.161760000000001,0,0,408,Giuseppe Bardascino Park,0.233517450000000,0.233517584875017,0.303900811460949,0.188072198526754
2536,857,39.935859999999998,-75.161760000000001,0,0,487,Columbus Square Building,0.100209910000000,0.100210137192792,0.130405583853035,0.080702860704789
2537,857,39.935859999999998,-75.161760000000001,0,0,490,Dr. Nicola Capitolo Playground Building,0.102966830000000,0.102966732999637,0.133993606984860,0.082923346380767
2538,857,39.935859999999998,-75.161760000000001,0,0,497,Hawthorne Cultural Center Building,0.214421290000000,0.214420902729207,0.279050612154381,0.172693392544148
2539,857,39.935859999999998,-75.161760000000001,0,0,1334,Dr. Nicola Capitolo Playground Community Garden,0.191492940000000,0.191492754403734,0.249196461829857,0.154217839090738
2540,860,39.974179999999997,-75.180430000000001,0,0,224,Athletic Recreation Center,4.693443100000000,1.563671832006357,2.036162913135632,1.259406021731626
2541,860,39.974179999999997,-75.180430000000001,0,0,928,Athletic Recreation Center Building,0.326204280000000,0.018027482415794,0.023474779209265,0.014519603566220
2542,860,39.974179999999997,-75.180430000000001,0,0,1328,Brewerytown Garden,0.476755460000000,0.476755221669834,0.620807386927352,0.383981338815251
2543,861,40.044660000000000,-75.054659999999998,1,0,23,Pennypack Park,1382.867808140000079,0.000393257034604,0.000512762333238,0.000316831236826
2544,861,40.044660000000000,-75.054659999999998,1,0,191,Mayfair Recreation Center,6.475324520000000,0.097651812422134,0.127276287984803,0.078642874343373
2545,862,40.029049999999998,-75.105480000000000,0,0,25,Tacony Creek Park,318.653500280000003,0.289374484314241,0.377084001868258,0.233049318808243
2546,863,39.944389999999999,-75.163139999999999,1,0,273,Hawthorne Park,0.874580500000000,0.156232085486820,0.203329560766663,0.125817188899537
2547,863,39.944389999999999,-75.163139999999999,1,0,318,Seger Park Playground,1.911304920000000,1.815008030601662,2.362258200975760,1.461728856251870
2548,863,39.944389999999999,-75.163139999999999,1,0,385,Louis I. Kahn Park,0.388319530000000,0.388319750416114,0.505415148204991,0.312743080418935
2549,863,39.944389999999999,-75.163139999999999,1,0,504,Seger Park Playground Building,0.033067010000000,0.033066964165092,0.043037229480077,0.026630772283139
2550,863,39.944389999999999,-75.163139999999999,1,0,1043,Seger Dog Park,0.168994460000000,0.168994442772491,0.219948372360379,0.136100652600971
2551,863,39.944389999999999,-75.163139999999999,1,0,1313,Waverly Street Community Garden,0.092752970000000,0.092753009917262,0.120721256733769,0.074700447418428
2552,864,39.956769999999999,-75.138729999999995,1,0,1372,Vine Street Park,11.868121490000000,1.014115078632829,1.320151803417018,0.816744022266395
2553,866,39.998539999999998,-75.129260000000002,0,0,12,Jose Manuel Collazo Park,1.539130730000000,1.539130831746191,2.004847254673468,1.239601522994144
2554,866,39.998539999999998,-75.129260000000002,0,0,388,Schmidt Playground,0.366597980000000,0.325936564155527,0.424574779758640,0.262515531987216
2555,866,39.998539999999998,-75.129260000000002,0,0,692,Schmidt Playground Building,0.036785430000000,0.036785354899897,0.047917638535408,0.029627582634194
2556,866,39.998539999999998,-75.129260000000002,0,0,1023,Hope Park,1.232484370000000,1.220357485057831,1.589526594721503,0.982807833895251
2557,867,40.022370000000002,-75.078190000000006,0,0,244,Joseph C. McIlvain Playground,3.853889330000000,3.853890005758033,5.021865262881874,3.103963771261683
2558,867,40.022370000000002,-75.078190000000006,0,0,735,Joseph C. McIlvain Playground Building 2,0.057009580000000,0.057009635393147,0.074286389098993,0.045915660494802
2559,867,40.022370000000002,-75.078190000000006,0,0,737,Joseph C. McIlvain Playground Building 1,0.027843010000000,0.027842929960792,0.036280911568328,0.022424861919097
2560,872,39.955750000000002,-75.215630000000004,0,0,58,45th & Sansom Tot Lot,0.130736940000000,0.130736819146805,0.170187096486865,0.105291931176394
2561,872,39.955750000000002,-75.215630000000004,0,0,367,Garden Court,0.585173950000000,0.585174429216881,0.761719753083753,0.471263365278604
2562,872,39.955750000000002,-75.215630000000004,0,0,1038,Spruce Play Lot,3.974056800000000,3.801604618046459,4.948627146678698,3.061633459302503
2563,872,39.955750000000002,-75.215630000000004,0,0,1248,Garden Court Community Garden,0.129355190000000,0.129355191188071,0.168381421957411,0.104174790322552
2564,873,39.963630000000002,-75.170959999999994,0,0,180,Von Colln Field,6.528407340000000,1.688160704046788,2.197791106828836,1.359582690222804
2565,873,39.963630000000002,-75.170959999999994,0,0,203,Barnes Foundation Museum,5.387681140000000,3.883103830842066,5.055168975759319,3.127194488247138
2566,873,39.963630000000002,-75.170959999999994,0,0,240,Rodin Museum,4.190618850000000,4.051531748322675,5.274528021277049,3.262892899394147
2567,873,39.963630000000002,-75.170959999999994,0,0,300,Roberto Clemente Playground,2.542758280000000,2.537708049150671,3.303934242982585,2.043857486016910
2568,873,39.963630000000002,-75.170959999999994,0,0,302,Matthias Baldwin Park,2.152068960000000,2.152069256752632,2.801688799786449,1.733161802204623
2569,873,39.963630000000002,-75.170959999999994,0,0,436,Rodin Museum Building,0.142317950000000,0.142317903034477,0.185278649598268,0.114615826808548
2570,873,39.963630000000002,-75.170959999999994,0,0,451,Roberto Clemente Playground Building,0.077515880000000,0.077515625735096,0.100920503479575,0.062430760226971
2571,873,39.963630000000002,-75.170959999999994,0,0,1033,Benjamin Franklin Parkway,64.509472470000006,9.614964862174141,12.517238125823097,7.743329305677910
2572,873,39.963630000000002,-75.170959999999994,0,0,1111,Barnes Museum Building,0.909827730000000,0.909825520249608,1.184445414453786,0.732713622328146
2573,873,39.963630000000002,-75.170959999999994,0,0,1134,Roberto Clemente Playground Pavilion,0.004115720000000,0.004115739194307,0.005358447145648,0.003314806381307
2574,873,39.963630000000002,-75.170959999999994,0,0,1314,Spring Gardens,1.963080680000000,0.986285872988193,1.284094335465178,0.794357764797151
2575,878,39.974969999999999,-75.194919999999996,0,1,8,West Fairmount Park,1395.358889650000037,57.257801785841856,74.571963498828225,46.123672489923642
2576,878,39.974969999999999,-75.194919999999996,0,1,24,East Fairmount Park,659.240958959999944,24.426368302065711,31.810179468374923,19.674985487918299
2577,878,39.974969999999999,-75.194919999999996,0,1,91,Philadelphia Zoological Gardens,54.761651510000000,25.363738505463981,33.024978052739641,20.426353286452144
2578,878,39.974969999999999,-75.194919999999996,0,1,368,Clayborne & Lewis Playground,0.590677080000000,0.521003577703818,0.678391018406188,0.419593151165510
2579,878,39.974969999999999,-75.194919999999996,0,1,570,Letitia Street House,0.019373980000000,0.019373919366125,0.025227217400277,0.015603342846414
2580,878,39.974969999999999,-75.194919999999996,0,1,965,Clayborne & Lewis Playground Building,0.043083000000000,0.040112493684314,0.052229849902964,0.032304801672012
2581,878,39.974969999999999,-75.194919999999996,0,1,1044,Glendinning Rock Garden,2.630021080000000,1.878865566672465,2.446550675819278,1.513221548783047
2582,878,39.974969999999999,-75.194919999999996,0,1,1137,Zoo Independence Schoolhouse,0.069844380000000,0.069844228264142,0.090940987618243,0.056248114331600
2583,878,39.974969999999999,-75.194919999999996,0,1,1144,Zoo PECO Primate Conservation Center,0.409141560000000,0.324877581657698,0.423006821137509,0.261634898207511
2584,878,39.974969999999999,-75.194919999999996,0,1,1223,Lansdowne and Girard Communications Building,0.014720730000000,0.014720676152717,0.019168103251661,0.011855706557151
2585,878,39.974969999999999,-75.194919999999996,0,1,1232,Zoo Gate House West,0.013379060000000,0.013379093952643,0.017421014924824,0.010775111035494
2586,878,39.974969999999999,-75.194919999999996,0,1,1233,Zoo Gate House East,0.013430880000000,0.013430828040279,0.017488357495541,0.010816763240030
2587,878,39.974969999999999,-75.194919999999996,0,1,1234,Zoo Admissions Building,0.042225090000000,0.042224909388929,0.054981147016373,0.034006512623788
2588,878,39.974969999999999,-75.194919999999996,0,1,1235,Zoo Comfort Station 1,0.022443110000000,0.022443133385178,0.029223267909676,0.018074949014483
2589,878,39.974969999999999,-75.194919999999996,0,1,1236,ZooShop,0.094096110000000,0.094095966369729,0.122522384687859,0.075781595104654
2590,878,39.974969999999999,-75.194919999999996,0,1,1237,Zoo Lemur Enclosure,0.045039730000000,0.045039718562602,0.058646097939282,0.036273329643599
2591,878,39.974969999999999,-75.194919999999996,0,1,1238,Zoo Ticket Gate Structure,0.006902590000000,0.006902595062835,0.008987860893744,0.005559102010966
2592,878,39.974969999999999,-75.194919999999996,0,1,1239,Zoo Rare Animal Conservation Center,0.406740330000000,0.406740468333229,0.529612733347816,0.327571960202064
2593,878,39.974969999999999,-75.194919999999996,0,1,1240,Zoo Catherwood Building,0.020430670000000,0.020430627905346,0.026602470294220,0.016453953600039
2594,878,39.974969999999999,-75.194919999999996,0,1,1241,Zoo Penrose Lab Animal Hospital,0.345245210000000,0.345245136166427,0.449539637379865,0.278045769923622
2595,878,39.974969999999999,-75.194919999999996,0,1,1242,Zoo Support Building 1,0.389340950000000,0.389341183377044,0.506952373321600,0.313556250070342
2596,878,39.974969999999999,-75.194919999999996,0,1,1243,Zoo Comfort Station 2,0.030042090000000,0.030042216566955,0.039117074278373,0.024194389394186
2597,878,39.974969999999999,-75.194919999999996,0,1,1244,Zoo Faris Family Education Center,0.426893190000000,0.289232754693548,0.376598555518774,0.232930817695302
2598,878,39.974969999999999,-75.194919999999996,0,1,1245,Zoo Pigeon Coop,0.010097780000000,0.010097744665581,0.013147965709540,0.008132177776237
2599,878,39.974969999999999,-75.194919999999996,0,1,1277,Zoo African Plains,1.308440010000000,0.644030799315875,0.838551325392492,0.518654262053894
2600,878,39.974969999999999,-75.194919999999996,0,1,1278,Zoo Shelley Administration Building,0.170020490000000,0.170020498598395,0.221377516713557,0.136924704653769
2601,878,39.974969999999999,-75.194919999999996,0,1,1279,Solitude,0.025481050000000,0.025481006689540,0.033178023777679,0.020521013941233
2602,878,39.974969999999999,-75.194919999999996,0,1,1280,Zoo Small Mammal House,0.320408420000000,0.320408506789617,0.417195325309658,0.258040416881502
2603,878,39.974969999999999,-75.194919999999996,0,1,1281,Zoo Support Hangar,0.129105290000000,0.129105391863135,0.168103525170791,0.103974088592974
2604,878,39.974969999999999,-75.194919999999996,0,1,1282,Zoo Reptile and Amphibian House,0.324455890000000,0.324455720618750,0.422463325922668,0.261298739762527
2605,878,39.974969999999999,-75.194919999999996,0,1,1283,Zoo Kangaroo Habitat,0.051775180000000,0.051775081420791,0.067415203623364,0.041697128878931
2606,878,39.974969999999999,-75.194919999999996,0,1,1284,ZooBalloon Landing Pad,0.461315260000000,0.461315140867381,0.600674395406265,0.371524468270663
2607,878,39.974969999999999,-75.194919999999996,0,1,1285,Zoo Special Event Stage,0.019857130000000,0.019857143682517,0.025855726664696,0.015992083521982
2608,878,39.974969999999999,-75.194919999999996,0,1,1286,Zoo Parking Garage,1.466290250000000,1.466290853004429,1.909260058905641,1.180900723586819
2609,878,39.974969999999999,-75.194919999999996,0,1,1287,Zoo Support Garage,0.014165940000000,0.014166029592796,0.018445069310085,0.011408501211393
2610,878,39.974969999999999,-75.194919999999996,0,1,1288,Zoo Support Shed 3,0.006027560000000,0.006027590887567,0.007848304683046,0.004854272541820
2611,878,39.974969999999999,-75.194919999999996,0,1,1300,Zoo Bear Country,0.777866910000000,0.777867165097158,1.012825741307136,0.626445122128888
2612,879,39.942610000000002,-75.172309999999996,0,0,177,Marian Anderson Recreation Center,3.360903470000000,3.360905060903350,4.374163174031473,2.706733830174155
2613,879,39.942610000000002,-75.172309999999996,0,0,502,Marian Anderson Recreation Center Building,0.401486620000000,0.401486343443182,0.522526418867651,0.323339546065742
2614,879,39.942610000000002,-75.172309999999996,0,0,1129,Ryan Howard Training Center,0.173793620000000,0.173793527199432,0.226190263167565,0.139966620588452
2615,880,39.904020000000003,-75.239970000000000,1,1,144,Eastwick Park,11.308936859999999,7.615006047755801,9.905588640027384,6.132983242475963
2616,883,39.905990000000003,-75.193939999999998,0,1,26,Franklin Delano Roosevelt Park,348.582655209999984,16.829998526728474,21.891117338065040,13.553364637550052
2617,883,39.905990000000003,-75.193939999999998,0,1,83,Franklin Delano Roosevelt Park Golf Course,125.683550089999997,16.629972180346229,21.631357964098257,13.392540799322674
2618,886,39.905400000000000,-75.173590000000004,0,0,26,Franklin Delano Roosevelt Park,348.582655209999984,24.525001598266492,31.900162489690171,19.750393656927368
2619,886,39.905400000000000,-75.173590000000004,0,0,343,FDR Park Police Building,0.395896560000000,0.395897320865659,0.514975219114653,0.318837350886974
2620,886,39.905400000000000,-75.173590000000004,0,0,1342,FDR Park Picnic Shelter,0.006085320000000,0.006085365097724,0.007915595496496,0.004900794067595
2621,889,40.019010000000002,-75.147149999999996,0,0,27,Hunting Park,76.467221179999996,31.501009102109713,41.043143162881904,25.369578174103957
2622,889,40.019010000000002,-75.147149999999996,0,0,63,Hunting Park Recreation Center,5.366129930000000,5.198231915758197,6.772974921599656,4.186509694514902
2623,889,40.019010000000002,-75.147149999999996,0,0,168,Wingohocking Park,8.343845770000000,8.234882026186479,10.729919946161043,6.632375639353836
2624,889,40.019010000000002,-75.147149999999996,0,0,717,Hunting Park Maintenance Building,0.028642540000000,0.028642584844006,0.037319027788960,0.023067628839153
2625,889,40.019010000000002,-75.147149999999996,0,0,718,Hunting Park Concessions Building,0.040723990000000,0.040723858088254,0.053059965565255,0.032797413662518
2626,889,40.019010000000002,-75.147149999999996,0,0,719,Hunting Park Recreation Center Building,0.188323870000000,0.188323856984979,0.245372128715821,0.151669363540169
2627,889,40.019010000000002,-75.147149999999996,0,0,961,Hunting Park Music Pavilion,0.051468310000000,0.020602753768140,0.026844100347480,0.016592869107909
2628,889,40.019010000000002,-75.147149999999996,0,0,1183,Michael Vick Field,1.442353640000000,1.442354242086086,1.879303959902684,1.161634929723705
2629,889,40.019010000000002,-75.147149999999996,0,0,1331,Hunting Park Community Garden,0.490030220000000,0.490030468148845,0.638477517608687,0.394655575746213
2630,890,39.905980000000000,-75.193619999999996,0,1,26,Franklin Delano Roosevelt Park,348.582655209999984,20.336790461298747,26.452472087914831,16.377421261987692
2631,890,39.905980000000000,-75.193619999999996,0,1,83,Franklin Delano Roosevelt Park Golf Course,125.683550089999997,20.129246112965088,26.183022045675834,16.210597653360786
2632,894,39.918559999999999,-75.154240000000001,0,0,215,Lawrence E. Murphy Recreation Center,4.950025270000000,3.855002452147974,5.015252822308335,3.104513724345848
2633,894,39.918559999999999,-75.154240000000001,0,0,232,Mifflin Square,4.171896020000000,4.171894875055965,5.427856205761364,3.359921160825171
2634,894,39.918559999999999,-75.154240000000001,0,0,323,Burke Playground,1.711826600000000,0.194204489748525,0.252676617603712,0.156410465227746
2635,894,39.918559999999999,-75.154240000000001,0,0,382,Weinberg Park,0.421569860000000,0.421569601486415,0.548499028309463,0.339528797751285
2636,894,39.918559999999999,-75.154240000000001,0,0,464,Lawrence E. Murphy Recreation Center Building,0.238394800000000,0.238394978414259,0.310147495242037,0.191985766154701
2637,894,39.918559999999999,-75.154240000000001,0,0,929,Mifflin Square Utility Shed,0.002532360000000,0.002532366172393,0.003294751544869,0.002039498655752
2638,896,39.953350000000000,-75.183740000000000,1,1,2,Schuylkill Banks,17.745484919999999,3.495766251691634,4.550588726600145,2.815470905388629
2639,900,39.944699999999997,-75.158220000000000,0,0,277,Frank Palumbo Recreation Center,3.221027890000000,2.467653118014394,3.211577833268322,1.987265825000920
2640,900,39.944699999999997,-75.158220000000000,0,0,318,Seger Park Playground,1.911304920000000,1.911305967470027,2.487591305440831,1.539276157863232
2641,900,39.944699999999997,-75.158220000000000,0,0,385,Louis I. Kahn Park,0.388319530000000,0.388319750416114,0.505415148204991,0.312741681382018
2642,900,39.944699999999997,-75.158220000000000,0,0,500,Frank Palumbo Recreation Center Building,0.305145690000000,0.232400798237485,0.302462419279877,0.187158231992872
2643,900,39.944699999999997,-75.158220000000000,0,0,504,Seger Park Playground Building,0.033067010000000,0.033066964165092,0.043037229480077,0.026630653152018
2644,900,39.944699999999997,-75.158220000000000,0,0,1043,Seger Dog Park,0.168994460000000,0.168994442772491,0.219948372360379,0.136100043763081
2645,900,39.944699999999997,-75.158220000000000,0,0,1313,Waverly Street Community Garden,0.092752970000000,0.092753009917262,0.120721256733769,0.074700113250575
2646,900,39.944699999999997,-75.158220000000000,0,0,1326,Sartain Garden,0.084075770000000,0.084075928813829,0.109432308223606,0.067714717678950
2647,900,39.944699999999997,-75.158220000000000,0,0,1327,South Street Community Garden,0.205610960000000,0.205610920810534,0.267602061407701,0.165587277949957
2648,904,39.958889999999997,-75.168769999999995,1,0,133,Benjamin Franklin Parkway Medians,13.931207640000000,1.338357627233473,1.742382476861776,1.077934394127259
2649,904,39.958889999999997,-75.168769999999995,1,0,203,Barnes Foundation Museum,5.387681140000000,3.438200734716079,4.475977579718887,2.769087869393345
2650,904,39.958889999999997,-75.168769999999995,1,0,302,Matthias Baldwin Park,2.152068960000000,2.152069256752632,2.801688799786448,1.733280011154815
2651,904,39.958889999999997,-75.168769999999995,1,0,524,Logan Square Maintenance Building,0.003092430000000,0.003092412104598,0.004025648116534,0.002490489098169
2652,904,39.958889999999997,-75.168769999999995,1,0,1001,Levy Park,0.572631830000000,0.073100046359141,0.095156878293311,0.058869320205106
2653,904,39.958889999999997,-75.168769999999995,1,0,1008,Aviator Park,1.903299470000000,1.903299812243619,2.477693706848253,1.532838685071481
2654,904,39.958889999999997,-75.168769999999995,1,0,1009,Winter Street,1.607994450000000,0.227741153814137,0.296475437750039,0.183416141753390
2655,904,39.958889999999997,-75.168769999999995,1,0,1010,Sister Cities Park,1.729054770000000,1.729054460995685,2.250860401117573,1.392507026995421
2656,904,39.958889999999997,-75.168769999999995,1,0,1011,Cret Park,1.121917470000000,0.408243780539192,0.531428223525205,0.328770960311495
2657,904,39.958889999999997,-75.168769999999995,1,0,1012,East Triangle,0.184851950000000,0.184852011963366,0.240636270416234,0.148870937237246
2658,904,39.958889999999997,-75.168769999999995,1,0,1013,West Triangle,0.152973430000000,0.152973015311597,0.199140041478979,0.123199069554893
2659,904,39.958889999999997,-75.168769999999995,1,0,1014,Torun Triangle,0.624215370000000,0.624215215908897,0.812580893750618,0.502707588612845
2660,904,39.958889999999997,-75.168769999999995,1,0,1024,Logan Square,9.209228050000000,9.209226635387758,11.988492728940678,7.416746218399265
2661,904,39.958889999999997,-75.168769999999995,1,0,1026,Basilica Green,0.276190390000000,0.276190134297229,0.359537040454441,0.222429545186083
2662,904,39.958889999999997,-75.168769999999995,1,0,1033,Benjamin Franklin Parkway,64.509472470000006,15.583181061761042,20.286957976856630,12.550636869842050
2663,904,39.958889999999997,-75.168769999999995,1,0,1111,Barnes Museum Building,0.909827730000000,0.571874078655895,0.744487393498403,0.460581174399487
2664,904,39.958889999999997,-75.168769999999995,1,0,1151,Galusha Pennypacker Park,1.154618500000000,1.154617819078820,1.503084066462771,0.929891131264756
2665,904,39.958889999999997,-75.168769999999995,1,0,1152,Shakespeare Park,1.183946240000000,1.183945871384981,1.541268860717681,0.953514361873787
2666,904,39.958889999999997,-75.168769999999995,1,0,1339,Sister Cities Park Building,0.066865360000000,0.066865305483041,0.087044447391460,0.053850520713484
2667,904,39.958889999999997,-75.168769999999995,1,0,1372,Vine Street Park,11.868121490000000,2.890181064307627,3.762371573639586,2.327611633249076
2668,905,39.956240000000001,-75.162750000000003,1,0,307,John F. Kennedy Plaza,2.439869380000000,2.429936460142962,3.163090277460759,1.956937652832113
2669,905,39.956240000000001,-75.162750000000003,1,0,518,Welcome Center,0.093270240000000,0.093270234180009,0.121411256008560,0.075114599179738
2670,905,39.956240000000001,-75.162750000000003,1,0,1001,Levy Park,0.572631830000000,0.185462230812176,0.241422650249706,0.149363133226611
2671,905,39.956240000000001,-75.162750000000003,1,0,1011,Cret Park,1.121917470000000,1.099033424655216,1.430658367135303,0.885118343581996
2672,905,39.956240000000001,-75.162750000000003,1,0,1033,Benjamin Franklin Parkway,64.509472470000006,3.714561977051512,4.835801010859679,2.991808721738989
2673,905,39.956240000000001,-75.162750000000003,1,0,1166,Cafe Cret,0.038481390000000,0.038481491533331,0.050092904464685,0.030991429990218
2674,905,39.956240000000001,-75.162750000000003,1,0,1372,Vine Street Park,11.868121490000000,2.999524059681328,3.904711782926499,2.415763333065625
2675,909,39.956240000000001,-75.147530000000003,0,0,119,Franklin Square,7.164952180000000,7.164950992611890,9.326937696048930,5.770380909135968
2676,909,39.956240000000001,-75.147530000000003,0,0,520,Franklin Square Storage Facility,0.008021830000000,0.008021849941853,0.010442367026482,0.006460473662360
2677,909,39.956240000000001,-75.147530000000003,0,0,521,Franklin Square Maintenance Building & Restooms,0.016219830000000,0.016219804618784,0.021114003645253,0.013062791617189
2678,909,39.956240000000001,-75.147530000000003,0,0,1101,Franklin Square Carousel Booth,0.000718120000000,0.000718139976333,0.000934838110321,0.000578364749580
