OBJECTID,Row_Labels,Average_of,Average__1,comm,industry,acres,park,acres_1,AREA,PERCENTAGE
1060,1355,41.886510000000001,-87.667010000000005,0,0,14.240000000000000,UNION,12.116891127381566,15.698000932569098,9.436666190686315
1061,1357,41.820099999999996,-87.626350000000002,0,1,0.210000000000000,ASPEN,0.210000464604922,0.304674718170651,0.183339000783311
1062,1357,41.820099999999996,-87.626350000000002,0,1,6.730000000000000,METCALFE (RALPH),6.526324103514692,8.738105910251480,5.258183599687234
1063,1360,41.889069999999997,-87.644340000000000,1,1,1.310000000000000,PARK NO. 551,1.310000289394998,1.575855263105522,0.947269201393838
1064,1364,41.702750000000002,-87.540099999999995,1,0,0.180000000000000,KRAUSE (FRANCIS VERNON),0.180000102805954,0.226879587993498,0.136771692168674
1065,1365,41.756959999999999,-87.585880000000003,1,0,0.490000000000000,ESSEX,0.247125651888846,0.310067989665164,0.186765529124089
1066,1367,41.822629999999997,-87.616829999999993,0,0,0.240000000000000,POPLAR,0.239999886018706,0.379823411634497,0.228551067369656
1067,1370,41.793709999999997,-87.683459999999997,0,0,26.500000000000000,GAGE (GEORGE),26.499999321875226,33.629520835366677,20.244886430566165
1068,1371,41.771169999999998,-87.739630000000005,0,0,12.750000000000000,"MADIGAN (MICHAEL J., SR.)",12.750001682589591,17.072373916338258,10.281085107308748
1069,1374,41.961770000000001,-87.654750000000007,0,0,0.450000000000000,BUENA CIRCLE,0.236535212611004,0.319093760872479,0.191596644372692
1070,1374,41.961770000000001,-87.654750000000007,0,0,2.940000000000000,CHALLENGER,1.242148655312725,2.187021182188484,1.313174906753410
1071,1375,41.809120000000000,-87.632559999999998,0,0,9.690000000000000,TAYLOR (ROBERT ROCHON),2.308018718591883,3.092935527409275,1.861498325828680
1072,1375,41.809120000000000,-87.632559999999998,0,0,11.310000000000000,FULLER (MELVILLE),10.231701980276078,13.814123028543523,8.314097291243804
1073,1379,41.910280000000000,-87.692120000000003,0,0,1.320000000000000,MAPLEWOOD,1.320000154133842,1.760765766685609,1.058075300294717
1074,1379,41.910280000000000,-87.692120000000003,0,0,16.760000000000002,PARK NO. 572,0.134652747892562,0.155270452025668,0.093304761634027
1075,1381,41.772069999999999,-87.673720000000003,0,0,0.240000000000000,WOLCOTT (ALEXANDER),0.239999996272372,0.322834737280528,0.194410311555282
1076,1382,41.783220000000000,-87.625420000000005,0,1,5.750000000000000,PARK NO. 527,3.502183569315726,4.201697119687648,2.529818749017227
1077,1383,41.928460000000001,-87.697519999999997,0,0,0.160000000000000,NEIGHBORS' GARDEN,0.128105592220639,0.168855141222373,0.101439570149108
1078,1383,41.928460000000001,-87.697519999999997,0,0,1.780000000000000,HAAS (JOSEPH),1.132908987375344,1.444743448656579,0.867928292538390
1079,1385,41.880090000000003,-87.774659999999997,0,0,140.729999999999990,COLUMBUS (CHRISTOPHER),5.547100835116616,7.425489278386314,4.464186295365892
1080,1387,41.881950000000003,-87.733050000000006,0,0,0.980000000000000,MASON (ELIZABETH),0.015204382645243,0.023804091806708,0.014310552110593
1081,1387,41.881950000000003,-87.733050000000006,0,0,1.140000000000000,TILTON (GEORGE),0.005820316081268,0.007819555875454,0.004700963294296
1082,1392,41.678019999999997,-87.622649999999993,0,0,0.365113407730000,PARK NO. 584,0.365113359477002,0.487573808055106,0.294039459129019
1083,1393,41.902430000000003,-87.628360000000001,1,0,0.180000000000000,MARIANO (LOUIS),0.180000274299251,0.239183136423670,0.143746785746200
1084,1393,41.902430000000003,-87.628360000000001,1,0,0.330000000000000,CONNORS (WILLIAM),0.008659966778591,0.011642002985849,0.006996732854523
1085,1393,41.902430000000003,-87.628360000000001,1,0,0.610000000000000,GOUDY (WILLIAM) SQUARE,0.607590488069356,0.805103651534092,0.483859622509330
1086,1393,41.902430000000003,-87.628360000000001,1,0,2.840000000000000,WASHINGTON SQUARE,1.491766902044313,2.000223355107570,1.202115175719970
1087,1393,41.902430000000003,-87.628360000000001,1,0,1209.980000000000018,LINCOLN (ABRAHAM),0.506954571641133,0.668743329072670,0.401908368126477
1088,1394,41.935589999999998,-87.639390000000006,0,0,1209.980000000000018,LINCOLN (ABRAHAM),31.142997470322644,41.081929172044745,24.677213421132368
1089,1395,41.793979999999998,-87.642719999999997,0,0,0.230000000000000,LUNA,0.229999851220741,0.291211586876034,0.175307910741337
1090,1395,41.793979999999998,-87.642719999999997,0,0,0.240000000000000,EMERALD,0.240000076048713,0.310227159136649,0.186755189609325
1091,1396,41.874270000000003,-87.656829999999999,0,1,4.440000000000000,SHERIDAN (PHILIP HENRY),1.918450307222572,2.568426072239756,1.544270086208739
1092,1396,41.874270000000003,-87.656829999999999,0,1,7.070000000000000,ARRIGO (VICTOR),3.949763439479939,5.412978533212292,3.254561584028919
1093,1399,41.864980000000003,-87.619000000000000,0,0,1.310000000000000,WEBSTER (DANIEL),1.310000261495723,1.603242654407003,0.964090090535834
1094,1399,41.864980000000003,-87.619000000000000,0,0,295.449999999999989,GRANT (ULYSSES),31.020371492730973,44.078585836867873,26.506111032752894
1095,1399,41.864980000000003,-87.619000000000000,0,0,657.830000000000041,BURNHAM (DANIEL),26.240511648420036,34.880221438877946,20.974788658773413
1096,1401,41.877429999999997,-87.696190000000001,0,0,4.320000000000000,ALTGELD (JOHN),0.495321204847435,0.733330419687890,0.440894549231429
1097,1405,41.871830000000003,-87.764570000000006,0,1,140.729999999999990,COLUMBUS (CHRISTOPHER),35.895728817508427,48.050929196542711,28.891780360466218
1098,1408,41.883139999999997,-87.647409999999994,1,0,2.710000000000000,BARTELME (MARY),0.401286494641823,0.538224603482736,0.323564117934455
1099,1409,41.793939999999999,-87.645150000000001,0,0,0.230000000000000,LUNA,0.229999851220741,0.291211586876034,0.175308015663002
1100,1409,41.793939999999999,-87.645150000000001,0,0,0.240000000000000,EMERALD,0.240000076048713,0.310227159136649,0.186755301382179
1101,1409,41.793939999999999,-87.645150000000001,0,0,1.000000000000000,PARK NO. 421,0.661449762428845,1.051415773020523,0.632947386408336
1102,1410,41.877200000000002,-87.715760000000003,0,0,175.900000000000006,GARFIELD (JAMES),47.553178640926198,62.494718564851013,37.573347206176898
1103,1413,41.834829999999997,-87.646199999999993,0,0,0.070000000000000,PARK NO. 594,0.070000157493794,0.093520058610845,0.056263243540448
1104,1414,41.786900000000003,-87.654690000000002,0,1,1.940000000000000,MORAN (TERRANCE),1.938823610963796,2.593725793107012,1.561579750193836
1105,1416,41.791550000000001,-87.586720000000000,0,0,551.519999999999982,JACKSON (ANDREW),50.396779305182037,64.842082747476127,39.036065254382038
1106,1417,41.854300000000002,-87.631810000000002,0,1,17.530000000000001,TOM (PING) MEML.,4.924777444799017,6.561832240123542,3.946525697796631
1107,1422,41.708089999999999,-87.565709999999996,0,0,18.039999999999999,TRUMBULL (LYMAN),17.650255646246315,23.580576243477118,14.214110422191217
1108,1422,41.708089999999999,-87.565709999999996,0,0,141.389999999999986,BYRNES (MARIAN),4.658458440539800,6.224501864921823,3.752060845230964
1109,1423,41.820149999999998,-87.623130000000003,0,0,0.210000000000000,ASPEN,0.210000464604922,0.304674718170651,0.183338858319054
1110,1423,41.820149999999998,-87.623130000000003,0,0,0.240000000000000,POPLAR,0.239999886018706,0.379823411634497,0.228559793441453
1111,1423,41.820149999999998,-87.623130000000003,0,0,0.280000000000000,PARK NO. 590,0.280000039251240,0.419198530841182,0.252253880843502
1112,1423,41.820149999999998,-87.623130000000003,0,0,6.730000000000000,METCALFE (RALPH),2.251530399955093,3.014577698395819,1.814030507212629
1113,1425,41.935929999999999,-87.678229999999999,0,0,9.080000000000000,HAMLIN (HANNIBAL),9.080001258936285,12.178917804286087,7.315629516789392
1114,1432,41.820050000000002,-87.694569999999999,1,0,7.280000000000000,KELLY (EDWARD),7.279999885287185,9.799575577052732,5.896930863608388
1115,1437,41.747129999999999,-87.635159999999999,0,0,14.029999999999999,WEST CHATHAM,7.985108897933204,10.880762911894049,6.554878580045127
1116,1438,41.739780000000003,-87.643760000000000,0,1,0.320000000000000,THE GROVE,0.237773504902039,0.314468370000080,0.189465980141425
1117,1439,41.844520000000003,-87.705050000000000,0,0,22.770000000000000,LA VILLITA,1.879653686795371,2.366798787650378,1.423693674825959
1118,1444,41.895009999999999,-87.745810000000006,0,1,0.480000000000000,OHIO,0.302819205127026,0.407035203485951,0.244652286148830
1119,1446,41.877380000000002,-87.701110000000000,0,0,3.220000000000000,HORAN (ALBERT),3.220002135050148,4.316626559785518,2.595253883454288
1120,1448,41.730080000000001,-87.551259999999999,0,0,20.270000000000000,BESSEMER (HENRY),1.377025271920598,1.839906317036523,1.108701371945342
1121,1451,41.899380000000001,-87.686930000000004,0,0,0.280000000000000,WESTERN,0.280000364653368,0.371581373349196,0.223327382046153
1122,1453,41.722040000000000,-87.603179999999995,0,1,0.110000000000000,PARK NO. 587,0.109999937520443,0.148850890886107,0.089706486094360
1123,1453,41.722040000000000,-87.603179999999995,0,1,5.490000000000000,BURNSIDE (AMBROSE),0.078526078788823,0.104860213518787,0.063195062050869
1124,1456,41.882790000000000,-87.706180000000003,0,0,0.630000000000000,JEFFERSON (NANCY),0.215256663227128,0.388054375205078,0.233287645325575
1125,1458,41.880690000000001,-87.725660000000005,0,0,0.980000000000000,MASON (ELIZABETH),0.182072060103594,0.285053338584473,0.171371791451634
1126,1460,41.913390000000000,-87.631699999999995,0,0,0.060000000000000,EUGENIE TRIANGLE,0.060000023539017,0.074702350792970,0.044887810245189
1127,1460,41.913390000000000,-87.631699999999995,0,0,1209.980000000000018,LINCOLN (ABRAHAM),67.683301665024672,89.283653822416539,53.649552768223373
1128,1463,41.873100000000001,-87.627579999999995,1,0,0.400000000000000,PARK NO. 543,0.399999815021327,0.504517579890093,0.303347438300448
1129,1463,41.873100000000001,-87.627579999999995,1,0,1.460000000000000,DEARBORN (HENRY),1.460000510049972,1.936847858682265,1.164553743473055
1130,1463,41.873100000000001,-87.627579999999995,1,0,295.449999999999989,GRANT (ULYSSES),8.824422967048891,12.539117570047154,7.539299610234726
1131,1464,41.869340000000001,-87.661640000000006,0,0,2.550000000000000,GARIBALDI (GIUSEPPI),0.152643572967293,0.204335510328576,0.122866372022922
1132,1464,41.869340000000001,-87.661640000000006,0,0,7.070000000000000,ARRIGO (VICTOR),6.841641649257660,9.376171496548924,5.637865750271340
1133,1471,41.775709999999997,-87.673810000000003,0,0,0.240000000000000,WOLCOTT (ALEXANDER),0.239999996272372,0.322834737280528,0.194399446422823
1134,1474,41.917569999999998,-87.688590000000005,0,1,0.370000000000000,FLOWER (LUCY),0.245609017554384,0.321012345871015,0.192880296119255
1135,1474,41.917569999999998,-87.688590000000005,0,1,0.980000000000000,EHRLER (WILLIAM),0.210178175115658,0.263963348951995,0.158602401326173
1136,1475,41.862400000000001,-87.715320000000006,0,0,0.160000000000000,MILLARD (ALDEN),0.159999593949753,0.308013440095073,0.185227426540693
1137,1475,41.862400000000001,-87.715320000000006,0,0,0.180000000000000,GINKGO,0.180000092237810,0.234892133084824,0.141255087156347
1138,1475,41.862400000000001,-87.715320000000006,0,0,3.650000000000000,PARK NO. 534,3.649997957921337,4.886017597065061,2.938262905857460
1139,1476,41.738860000000003,-87.702100000000002,0,0,20.629999999999999,HAYES (FRANCIS),3.095563522698987,4.063625126696329,2.448353058219452
1140,1477,41.870770000000000,-87.720269999999999,0,0,1.330000000000000,PARK NO. 500,1.330000476974383,1.759002847398481,1.057660175436451
1141,1477,41.870770000000000,-87.720269999999999,0,0,1.810000000000000,"BOLER (LEO ROSCOE, SR.)",1.810000632418226,2.547768781460224,1.531932469783141
1142,1482,41.880549999999999,-87.641130000000004,1,0,1.110000000000000,HERITAGE GREEN,1.109997729273787,1.425657790995790,0.857095927568592
1143,1483,41.726300000000002,-87.560820000000007,0,0,3.150000000000000,DOUGHERTY (DANIEL),3.149997689974509,4.161880500007063,2.508035423867307
1144,1484,41.909770000000002,-87.734880000000004,1,1,4.590000000000000,GREENEBAUM (HENRY),4.489689954368471,5.889771758981726,3.539295910077884
1145,1486,41.838419999999999,-87.617300000000000,0,0,7.970000000000000,LAKE MEADOWS,1.524736830008746,2.042044503150263,1.228460533238834
1146,1486,41.838419999999999,-87.617300000000000,0,0,21.910000000000000,DUNBAR (PAUL LAURENCE),15.401560267548007,20.511468534813687,12.339363581408993
1147,1489,41.736579999999996,-87.609679999999997,0,0,6.700000000000000,BROWN (SIDNEY) MEML.,6.349325173569995,8.629294353208852,5.199371831557867
1148,1495,41.917450000000002,-87.702060000000003,0,0,8.090000000000000,PALMER SQUARE,0.843677388072122,1.071576274050583,0.643857885439352
1149,1495,41.917450000000002,-87.702060000000003,0,0,16.760000000000002,PARK NO. 572,0.072177618749716,0.083229281725069,0.050008413433396
1150,1496,41.830779999999997,-87.643670000000000,0,0,0.490000000000000,MCKEON (JOSEPH),0.490000013802660,0.650728757993709,0.391513808070516
1151,1497,41.743279999999999,-87.648679999999999,0,0,0.320000000000000,THE GROVE,0.319999590346955,0.423216832416038,0.254972823108287
1152,1499,41.809300000000000,-87.622839999999997,0,0,9.690000000000000,TAYLOR (ROBERT ROCHON),2.129006423545635,2.853044280977180,1.717113885778458
1153,1502,41.887169999999998,-87.755309999999994,0,0,0.960000000000000,KINZIE (JOHN) PKWY.,0.899343368906931,1.104168575867413,0.663751026489073
1154,1503,41.918579999999999,-87.668130000000005,0,1,3.460000000000000,PARK NO. 512,1.471721045797938,1.921617693472156,1.154586140275820
1155,1505,41.809559999999998,-87.604380000000006,1,0,2.560000000000000,BROOKS (GWENDOLYN),0.095603538420228,0.128118240293070,0.077108065986576
1156,1509,41.954169999999998,-87.678749999999994,0,0,0.120000000000000,FILBERT,0.119999845859939,0.155788271879105,0.093552492575189
1157,1511,41.905859999999997,-87.625299999999996,0,0,0.610000000000000,GOUDY (WILLIAM) SQUARE,0.609999951626678,0.808296374175952,0.485752727875421
1158,1511,41.905859999999997,-87.625299999999996,0,0,1209.980000000000018,LINCOLN (ABRAHAM),9.908603694734371,13.070821316054941,7.855023618433042
1159,1512,41.771329999999999,-87.727440000000001,0,0,16.480000000000000,WEST LAWN,15.729415046186993,20.297413804790583,12.223193437427797
1160,1513,41.773449999999997,-87.576480000000004,0,0,551.519999999999982,JACKSON (ANDREW),60.657339573653012,78.043642591901531,46.996700572764375
1161,1515,41.751030000000000,-87.624560000000002,1,1,0.240000000000000,PARK NO. 419,0.240000099963393,0.325430747774235,0.196036933599383
1162,1516,41.946700000000000,-87.694879999999998,1,1,14.810000000000000,CALIFORNIA,0.179417522552836,0.240359226902039,0.144354901564532
1163,1516,41.946700000000000,-87.694879999999998,1,1,19.940000000000001,CLARK (RICHARD),13.536052398824635,20.180175804801365,12.119806380656708
1164,1517,41.843400000000003,-87.665840000000003,0,0,0.390000000000000,JACOLIK (FLORIAN S.),0.272723296552864,0.365642962556132,0.219947960599570
1165,1517,41.843400000000003,-87.665840000000003,0,0,2.430000000000000,CANAL ORIGINS,2.429998287260173,4.003433795923927,2.408215633778769
1166,1517,41.843400000000003,-87.665840000000003,0,0,4.410000000000000,PARK NO. 571,4.410000168240679,5.817359188744603,3.499359814543448
1167,1517,41.843400000000003,-87.665840000000003,0,0,5.200000000000000,CANALPORT RIVERWALK,3.003628712296055,4.032683302659761,2.425810309497715
1168,1519,41.807760000000002,-87.733369999999994,0,1,14.090000000000000,ARCHER (WILLIAM BEATTY),5.998703550392166,8.011079487614600,4.821607955642312
1169,1521,41.917589999999997,-87.687410000000000,0,1,0.980000000000000,EHRLER (WILLIAM),0.980000836213304,1.230785749092497,0.739517508233678
1170,1521,41.917589999999997,-87.687410000000000,0,1,3.280000000000000,HOLSTEIN,0.093495721563128,0.123895385686030,0.074442531506187
1171,1522,41.875630000000001,-87.628699999999995,1,0,0.400000000000000,PARK NO. 543,0.399999815021327,0.504517579890093,0.303335603673188
1172,1522,41.875630000000001,-87.628699999999995,1,0,1.100000000000000,PRITZKER,1.099999884971921,1.531563221995828,0.920835413919498
1173,1522,41.875630000000001,-87.628699999999995,1,0,295.449999999999989,GRANT (ULYSSES),0.735629018332775,1.045296534771363,0.628472957198908
1174,1523,41.884329999999999,-87.755200000000002,0,0,0.250000000000000,COTTONWOOD,0.250000786118131,0.312049347030271,0.187591050850950
1175,1523,41.884329999999999,-87.755200000000002,0,0,0.960000000000000,KINZIE (JOHN) PKWY.,0.111385167554478,0.136753109083199,0.082210264768038
1176,1524,41.677239999999998,-87.680719999999994,0,0,7.400000000000000,PARK NO. 581,1.913639348626940,3.017745385307849,1.819923073544603
1177,1525,41.860250000000001,-87.623990000000006,1,0,0.510000000000000,LIN (MARGARET HIE DING),0.510000182718928,0.681457471735002,0.409815872177117
1178,1525,41.860250000000001,-87.623990000000006,1,0,0.750000000000000,COLISEUM,0.749999186336364,1.010721658399693,0.607829241215577
1179,1525,41.860250000000001,-87.623990000000006,1,0,1.080000000000000,ANDERSON (FRED),1.080000300221325,1.591686143900597,0.957210497133581
1180,1525,41.860250000000001,-87.623990000000006,1,0,3.060000000000000,CHICAGO WOMEN'S PARK AND GARDENS,0.921337014022191,1.303066660585086,0.783640098116442
1181,1526,41.794649999999997,-87.615960000000001,0,0,350.490000000000009,WASHINGTON (GEORGE),62.046112689309503,81.855808682774963,49.276277117831548
1182,1528,41.756300000000003,-87.632260000000002,0,1,5.360000000000000,AUBURN,0.600711425481575,0.800668224491004,0.482277248494102
1183,1529,41.876800000000003,-87.745140000000006,0,0,2.200000000000000,CLARK (JOHN),2.199972842157982,2.924607706397460,1.758356243657567
1184,1533,41.813040000000001,-87.621319999999997,0,0,0.230000000000000,PENDLETON (HADIYA),0.195100544423527,2.446850937491494,1.472560357761310
1185,1533,41.813040000000001,-87.621319999999997,0,0,0.270000000000000,JACKSON (ROBERT),0.269999719132657,0.360222169431554,0.216788394652066
1186,1535,41.809449999999998,-87.611469999999997,0,0,0.250000000000000,HONEYSUCKLE,0.250000311836002,0.339939897533946,0.204593446412524
1187,1537,41.920470000000002,-87.756039999999999,0,0,6.880000000000000,BLACKHAWK,2.637241307569589,3.538181780068018,2.125821650174329
1188,1538,41.816220000000001,-87.643299999999996,0,0,1.440000000000000,MCINERNEY (THOMAS),0.704672214386703,1.343744999606076,0.808651184580447
1189,1538,41.816220000000001,-87.643299999999996,0,0,4.930000000000000,"TAYLOR-LAURIDSEN (JOHN, EMIL)",4.930000357035736,6.555566630426056,3.945068984698837
1190,1542,41.931579999999997,-87.743539999999996,0,0,9.920000000000000,KELVYN (WILLIAM),0.141858622706596,0.190148353355377,0.114225945446218
1191,1544,41.876440000000002,-87.661850000000001,0,1,5.850000000000000,SKINNER (MARK),4.284109064034383,6.607378556574949,3.972563625364329
1192,1546,41.757069999999999,-87.576099999999997,0,0,10.660000000000000,ROSENBLUM (J. LESLIE),10.198210644973766,13.217868247404288,7.961602181605075
1193,1547,41.902310000000000,-87.750870000000006,0,0,18.800000000000001,LA FOLLETTE (ROBERT),11.380789942476486,15.170558005236568,9.117377923868744
1194,1548,41.961320000000001,-87.688689999999994,0,0,15.970000000000001,WELLES (GIDEON),15.969998823395738,21.248244807010227,12.758383734585300
1195,1549,41.804980000000000,-87.664869999999993,0,0,0.220000000000000,PACKINGTOWN,0.220000155219975,0.279609134659971,0.168294830262660
1196,1550,41.735790000000001,-87.663060000000002,0,0,0.960000000000000,MARSHFIELD,0.959999423957727,1.290955857152195,0.777843525267608
1197,1553,41.816440000000000,-87.629429999999999,0,1,6.730000000000000,METCALFE (RALPH),6.729999518147555,9.010807252714367,5.422587748866546
1198,1554,41.688980000000001,-87.621009999999998,0,1,38.439999999999998,PALMER (POTTER),8.593329516290051,11.476023616627156,6.919645080570823
1199,1558,41.810360000000003,-87.590260000000001,0,0,657.830000000000041,BURNHAM (DANIEL),50.523505386554106,67.158410604293920,40.418846249461168
1200,1562,41.895910000000001,-87.677059999999997,0,0,0.160000000000000,HONOR? (BERTHA PALMER),0.144779325679529,0.189970288605584,0.114181821878692
1201,1562,41.895910000000001,-87.677059999999997,0,0,0.220000000000000,SNOWBERRY,0.219999615456471,0.286325287078751,0.172096084964469
1202,1562,41.895910000000001,-87.677059999999997,0,0,0.340000000000000,SUPERIOR,0.340000239881526,0.458262624870278,0.275439184678176
1203,1562,41.895910000000001,-87.677059999999997,0,0,1.510000000000000,COMMERCIAL CLUB PGD. of CHICAGO,1.510000760197896,2.035688108992810,1.223552265818664
1204,1569,41.891979999999997,-87.611590000000007,1,0,3.430000000000000,DUSABLE (JEAN BAPTISTE POINTE),3.429999496886652,4.595770141825245,2.762459402154892
1205,1569,41.891979999999997,-87.611590000000007,1,0,5.780000000000000,ADDAMS (JANE) MEML.,5.780001709221198,5.777457360140187,3.472756668097767
1206,1569,41.891979999999997,-87.611590000000007,1,0,1209.980000000000018,LINCOLN (ABRAHAM),4.229697500630641,5.579557115710174,3.353801330027418
1207,1571,41.891829999999999,-87.617689999999996,1,0,1.120000000000000,RIVER ESPLANADE,1.115459203149575,1.493845677627269,0.897933831449917
1208,1571,41.891829999999999,-87.617689999999996,1,0,1.380000000000000,OGDEN (WILLIAM) PLAZA,1.380000193334191,1.844135494773084,1.108489099867753
1209,1571,41.891829999999999,-87.617689999999996,1,0,3.430000000000000,DUSABLE (JEAN BAPTISTE POINTE),0.212231480172638,0.284363627638461,0.170927777557296
1210,1571,41.891829999999999,-87.617689999999996,1,0,5.780000000000000,ADDAMS (JANE) MEML.,2.312442667851602,2.311424733658356,1.389371404480386
1211,1571,41.891829999999999,-87.617689999999996,1,0,1209.980000000000018,LINCOLN (ABRAHAM),1.742525623803213,2.298632760888672,1.381682293554866
1212,1572,41.771500000000003,-87.715220000000002,0,0,315.629999999999995,MARQUETTE (JACQUES),10.105886336076804,13.497273173471033,8.128096991604089
1213,1573,41.869509999999998,-87.651139999999998,1,0,0.130000000000000,MILLER (SAMUEL),0.130000042462425,0.165270860681916,0.099376648255337
1214,1573,41.869509999999998,-87.651139999999998,1,0,4.440000000000000,SHERIDAN (PHILIP HENRY),4.169225825250710,5.581769968351280,3.356293955863369
1215,1576,41.880710000000001,-87.730570000000000,0,0,0.980000000000000,MASON (ELIZABETH),0.545378691052684,0.853848836493331,0.513326941897530
1216,1577,41.910670000000003,-87.664450000000002,0,1,0.320000000000000,PARK NO. 536,0.093026996922364,0.115332848478418,0.069305132738550
1217,1577,41.910670000000003,-87.664450000000002,0,1,2.180000000000000,WALSH (JOHN),0.005945967084401,0.007857321818757,0.004721575325700
1218,1578,41.890650000000001,-87.686679999999996,1,1,10.529999999999999,SMITH (JOSEPH HIGGINS),5.169678151489725,6.707199410863868,4.031695542011735
1219,1579,41.651840000000000,-87.539879999999997,1,0,0.460000000000000,WESOLEK (MARLENE),0.459999732197730,0.606682809906585,0.366016685388034
1220,1580,41.886180000000003,-87.738100000000003,0,1,1.140000000000000,TILTON (GEORGE),1.140000376462816,1.531582910158442,0.920697486546281
1221,1585,41.873519999999999,-87.720370000000003,0,0,1.330000000000000,PARK NO. 500,1.330000476974383,1.759002847398481,1.057615373678125
1222,1585,41.873519999999999,-87.720370000000003,0,0,175.900000000000006,GARFIELD (JAMES),15.055238665780539,19.785699510208232,11.896319560778698
1223,1587,41.877279999999999,-87.710890000000006,1,0,0.420000000000000,GLADYS (GUNDERSON),0.420000375262261,0.565434178685062,0.339952392201461
1224,1587,41.877279999999999,-87.710890000000006,1,0,0.860000000000000,PARK NO. 422,0.490727723015040,0.599164958014674,0.360232133957766
1225,1588,41.896630000000002,-87.631240000000005,1,0,2.840000000000000,WASHINGTON SQUARE,2.840001048617552,3.807991998072949,2.288771753692367
1226,1590,41.728490000000001,-87.662840000000003,1,0,1.000000000000000,PARK NO. 582,0.496848907694284,0.660871930628862,0.398241736439183
1227,1590,41.728490000000001,-87.662840000000003,1,0,4.120000000000000,COSME (MARGARET),0.051873376696948,0.071318970472369,0.042976845173232
1228,1591,41.793729999999996,-87.659719999999993,0,0,0.300000000000000,PARK NO. 437,0.300000052220910,0.375052085128632,0.225780337324941
1229,1591,41.793729999999996,-87.659719999999993,0,0,57.689999999999998,SHERMAN (JOHN),25.895138039056686,34.645030738387362,20.856214475019598
1230,1593,41.809139999999999,-87.630849999999995,0,1,9.690000000000000,TAYLOR (ROBERT ROCHON),7.585809422907871,10.165610564277472,6.118220358871791
1231,1593,41.809139999999999,-87.630849999999995,0,1,11.310000000000000,FULLER (MELVILLE),5.014419492148050,6.770115853138914,4.074625954111514
1232,1595,41.805650000000000,-87.622739999999993,0,0,0.750000000000000,HARDING (GEORGE),0.749999499758824,0.997278807889852,0.600249128575337
1233,1595,41.805650000000000,-87.622739999999993,0,0,9.690000000000000,TAYLOR (ROBERT ROCHON),2.725102423506171,3.651862107354832,2.198008250325856
1234,1599,41.875630000000001,-87.627640000000000,1,0,0.400000000000000,PARK NO. 543,0.399999815021327,0.504517579890093,0.303335604959880
1235,1599,41.875630000000001,-87.627640000000000,1,0,1.100000000000000,PRITZKER,1.099999884971921,1.531563221995828,0.920835417825506
1236,1599,41.875630000000001,-87.627640000000000,1,0,295.449999999999989,GRANT (ULYSSES),8.625020177013116,12.255774960860077,7.368648903799353
1237,1601,41.874360000000003,-87.651809999999998,1,1,4.440000000000000,SHERIDAN (PHILIP HENRY),0.559540022812646,0.749113582792894,0.450405055927945
1238,1602,41.886930000000000,-87.667029999999997,0,0,14.240000000000000,UNION,9.615062800703555,12.456764959377177,7.488187368211517
1239,1604,41.813369999999999,-87.723789999999994,1,0,0.490000000000000,CATALPA,0.489999607437215,0.658608560620697,0.396360864373473
1240,1606,41.881720000000001,-87.650869999999998,1,0,2.710000000000000,BARTELME (MARY),2.710000744180702,3.634782369829006,2.185167465677225
1241,1607,41.922899999999998,-87.697350000000000,0,0,1.780000000000000,HAAS (JOSEPH),1.780000775753640,2.269947972900747,1.363786209606910
1242,1610,41.794699999999999,-87.622470000000007,0,1,0.720000000000000,HANSBERRY (LORRAINE),0.709648449498563,0.950618883515689,0.572261459444209
1243,1612,41.808419999999998,-87.683869999999999,0,1,17.600000000000001,PARK NO. 596,8.373151603546727,11.267298481469522,6.781351378029330
1244,1613,41.834400000000002,-87.646180000000001,0,0,0.070000000000000,PARK NO. 594,0.070000157493794,0.093520058610845,0.056263617907977
1245,1620,41.880429999999997,-87.750169999999997,1,0,0.250000000000000,COTTONWOOD,0.194233158751323,0.242440559092232,0.145753913675822
1246,1620,41.880429999999997,-87.750169999999997,1,0,3.740000000000000,MOORE (MAURICE),3.714359591016881,4.958740559360865,2.981167202946946
1247,1622,41.875000000000000,-87.686239999999998,0,0,1.040000000000000,CLAREMONT,1.040000268834386,1.390973945289262,0.836315796298749
1248,1623,41.891190000000002,-87.647630000000007,0,1,1.310000000000000,PARK NO. 551,0.127114483915346,0.152911438353538,0.091914257000725
1249,1626,41.916539999999998,-87.636319999999998,0,0,1209.980000000000018,LINCOLN (ABRAHAM),39.303416394097113,51.846652527919041,31.152561110946458
1250,1627,41.874459999999999,-87.627600000000001,1,0,0.400000000000000,PARK NO. 543,0.399999815021327,0.504517579890093,0.303341085501483
1251,1627,41.874459999999999,-87.627600000000001,1,0,1.100000000000000,PRITZKER,1.099999884971921,1.531563221995828,0.920852055097011
1252,1627,41.874459999999999,-87.627600000000001,1,0,1.460000000000000,DEARBORN (HENRY),0.565666619961879,0.750417670445676,0.451188461623229
1253,1627,41.874459999999999,-87.627600000000001,1,0,295.449999999999989,GRANT (ULYSSES),8.722835473539559,12.394766202312793,7.452350491266764
1254,1628,41.827370000000002,-87.626469999999998,1,0,3.960000000000000,STATEWAY,3.959999119997396,6.090837362823443,3.664771152196661
1255,1631,41.766340000000000,-87.566450000000003,0,0,71.790000000000006,SOUTH SHORE CULTL. CTR.,30.697004648573373,40.500792094695939,24.391627114845356
